token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
210-0	TOI056	210	e	e	linguistic	none	_	Begin=558.377	_	_	_	_
210-1	TOI056	210	mia	mia	linguistic	none	_	_	_	_	_	_
210-2	TOI056	210	figlia	figlia	linguistic	none	_	_	_	_	_	_
210-3	TOI056	210	si	si	linguistic	none	_	_	_	_	_	_
210-4	TOI056	210	è	è	linguistic	none	_	_	_	_	_	_
210-5	TOI056	210	trovata	trovata	linguistic	none	_	_	_	_	_	_
210-6	TOI056	210	benissimo	benissimo	linguistic	none	_	End=560.862	_	_	_	_
211-0	TOR001	211	okay	okay	linguistic	none	_	Begin=561.172|End=561.9	_	_	_	_
212-0	TOR001	212	d'	d'	linguistic	none	SpaceAfter=No	Begin=561.94	_	_	_	_
212-1	TOR001	212	accordo	accordo	linguistic	none	_	End=562.812	_	_	_	_
213-0	TOR001	213	e:	e	linguistic	none	_	Begin=563.09	0x1	_	_	_
213-1	TOR001	213	invece	invece	linguistic	none	_	End=564.23	_	_	_	_
214-0	TOR001	214	di	di	linguistic	none	_	Begin=564.23	_	_	_	_
214-1	TOR001	214	questa	questa	linguistic	none	_	_	_	_	_	_
214-2	TOR001	214	migrazione	migrazione	linguistic	none	_	_	_	_	_	_
214-3	TOR001	214	più	più	linguistic	none	_	_	_	_	_	_
214-4	TOR001	214	recente	recente	linguistic	none	_	_	_	_	_	_
214-5	TOR001	214	cioè	cioè	linguistic	none	_	_	_	_	_	_
214-6	TOR001	214	di	di	linguistic	none	_	_	_	_	_	_
214-7	TOR001	214	persone	persone	linguistic	none	_	_	_	_	_	_
214-8	TOR001	214	che	che	linguistic	none	_	_	_	_	_	_
214-9	TOR001	214	vengono:	vengono	linguistic	none	_	_	6x1	_	_	_
214-10	TOR001	214	dall'	dall'	linguistic	none	SpaceAfter=No	_	_	_	_	_
214-11	TOR001	214	estero	estero	linguistic	none	_	_	_	_	_	_
214-12	TOR001	214	secondo	secondo	linguistic	none	_	_	_	_	_	_
214-13	TOR001	214	lei	lei	linguistic	none	_	_	_	_	_	_
214-14	TOR001	214	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
214-15	TOR001	214	adesso	adesso	linguistic	none	_	_	_	_	_	_
214-16	TOR001	214	qual	qual	linguistic	none	_	_	_	_	_	_
214-17	TOR001	214	è	è	linguistic	none	_	_	_	_	_	_
214-18	TOR001	214	la	la	linguistic	none	_	_	_	_	_	_
214-19	TOR001	214	situazione?	situazione	linguistic	none	Intonation=Rising	End=570.801	_	_	_	_
215-0	TOI056	215	adesso	adesso	linguistic	none	_	Begin=571.347	_	_	_	_
215-1	TOI056	215	siamo	siamo	linguistic	none	_	_	_	_	_	_
215-2	TOI056	215	su	su	linguistic	none	_	_	_	_	_	_
215-3	TOI056	215	tutti	tutti	linguistic	none	_	_	_	_	_	_
215-4	TOI056	215	i	i	linguistic	none	_	_	_	_	_	_
215-5	TOI056	215	periodici	periodici	linguistic	none	_	End=574.364	_	_	_	_
216-0	TOI056	216	e	e	linguistic	none	_	Begin=574.443	_	_	_	_
216-1	TOI056	216	su	su	linguistic	none	_	_	_	_	_	_
216-2	TOI056	216	tutti	tutti	linguistic	none	_	_	_	_	_	_
216-3	TOI056	216	i	i	linguistic	none	_	_	_	_	_	_
216-4	TOI056	216	giornali	giornali	linguistic	none	_	End=576.099	_	_	_	_
217-0	TOI056	217	e	e	linguistic	none	_	Begin=576.172	_	_	_	_
217-1	TOI056	217	specialmente	specialmente	linguistic	none	_	_	_	_	_	_
217-2	TOI056	217	la	la	linguistic	none	_	_	_	_	_	_
217-3	TOI056	217	barriera	barriera	linguistic	none	_	_	_	_	_	_
217-4	TOI056	217	di	di	linguistic	none	_	_	_	_	_	_
217-5	TOI056	217	milano	milano	linguistic	none	_	End=579.069	_	_	_	_
218-0	TOI056	218	sia	sia	linguistic	none	_	Begin=579.14	_	_	_	_
218-1	TOI056	218	di	di	linguistic	none	_	_	_	_	_	_
218-2	TOI056	218	torino	torino	linguistic	none	_	_	_	_	_	_
218-3	TOI056	218	che	che	linguistic	none	_	_	_	_	_	_
218-4	TOI056	218	fuori	fuori	linguistic	none	_	_	_	_	_	_
218-5	TOI056	218	torino	torino	linguistic	none	_	End=581.931	_	_	_	_
219-0	TOI056	219	eh	eh	linguistic	none	_	Begin=582.341	_	_	_	_
219-1	TOI056	219	eh	eh	linguistic	none	_	_	_	_	_	_
219-2	TOI056	219	la	la	linguistic	none	_	_	_	_	_	_
219-3	TOI056	219	situazione	situazione	linguistic	none	_	End=583.914	_	_	_	_
220-0	TOI056	220	può	può	linguistic	none	_	Begin=584.051	_	_	_	_
220-1	TOI056	220	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
220-2	TOI056	220	essere	essere	linguistic	none	_	_	_	_	_	_
220-3	TOI056	220	difficile	difficile	linguistic	none	_	End=586.044	_	_	_	_
221-0	TOI056	221	però	però	linguistic	none	_	Begin=586.274	_	_	_	_
221-1	TOI056	221	la	la	linguistic	none	_	_	_	_	_	_
221-2	TOI056	221	cosa	cosa	linguistic	none	_	_	_	_	_	_
221-3	TOI056	221	che	che	linguistic	none	_	_	_	_	_	_
221-4	TOI056	221	mi	mi	linguistic	none	_	_	_	_	_	_
221-5	TOI056	221	dispiace	dispiace	linguistic	none	_	_	_	_	_	_
221-6	TOI056	221	di	di	linguistic	none	_	_	_	_	_	_
221-7	TOI056	221	più	più	linguistic	none	_	End=589.222	_	_	_	_
222-0	TOI056	222	è	è	linguistic	none	_	Begin=589.419	_	_	_	_
222-1	TOI056	222	eh	eh	linguistic	none	_	_	_	_	_	_
222-2	TOI056	222	r~	r~	linguistic	none	Interrupted=Yes	_	_	_	_	_
222-3	TOI056	222	riscontrare	riscontrare	linguistic	none	_	End=591.719	_	_	_	_
223-0	TOI056	223	la	la	linguistic	none	_	Begin=591.808	_	_	_	_
223-1	TOI056	223	non	non	linguistic	none	_	_	_	_	_	_
223-2	TOI056	223	accoglienza	accoglienza	linguistic	none	_	_	_	_	_	_
223-3	TOI056	223	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
223-4	TOI056	223	è	è	linguistic	none	_	_	_	_	_	_
223-5	TOI056	223	vero	vero	linguistic	none	_	End=594.54	_	_	_	_
224-0	TOI056	224	che	che	linguistic	none	_	Begin=594.618	_	_	_	_
224-1	TOI056	224	insieme	insieme	linguistic	none	_	End=595.735	_	_	_	_
225-0	TOI056	225	all'	all'	linguistic	none	SpaceAfter=No	Begin=596.039	_	_	_	_
225-1	TOI056	225	accoglienza	accoglienza	linguistic	none	_	_	_	_	_	_
225-2	TOI056	225	come	come	linguistic	none	_	_	_	_	_	_
225-3	TOI056	225	persone	persone	linguistic	none	_	_	_	_	_	_
225-4	TOI056	225	normali	normali	linguistic	none	_	_	_	_	_	_
225-5	TOI056	225	che	che	linguistic	none	_	_	_	_	_	_
225-6	TOI056	225	cercano	cercano	linguistic	none	_	_	_	_	_	_
225-7	TOI056	225	un	un	linguistic	none	_	_	_	_	_	_
225-8	TOI056	225	lavoro	lavoro	linguistic	none	_	End=600.153	_	_	_	_
226-0	TOI056	226	che	che	linguistic	none	_	Begin=600.3	_	_	_	_
226-1	TOI056	226	cercano	cercano	linguistic	none	_	_	_	_	_	_
226-2	TOI056	226	la	la	linguistic	none	_	_	_	_	_	_
226-3	TOI056	226	loro	loro	linguistic	none	_	_	_	_	_	_
226-4	TOI056	226	vita	vita	linguistic	none	_	End=602.243	_	_	_	_
227-0	TOI056	227	sono	sono	linguistic	none	_	Begin=602.376	_	_	_	_
227-1	TOI056	227	arrivati	arrivati	linguistic	none	_	_	_	_	_	_
227-2	TOI056	227	anche	anche	linguistic	none	_	_	_	_	_	_
227-3	TOI056	227	gli	gli	linguistic	none	_	_	_	_	_	_
227-4	TOI056	227	spacciatori	spacciatori	linguistic	none	_	End=605.176	_	_	_	_
228-0	TOI056	228	sono	sono	linguistic	none	_	Begin=605.3	_	_	_	_
228-1	TOI056	228	arrivate	arrivate	linguistic	none	_	_	_	_	_	_
228-2	TOI056	228	le	le	linguistic	none	_	End=606.776	_	_	_	_
229-0	TOI056	229	come	come	linguistic	none	_	Begin=606.955	_	_	_	_
229-1	TOI056	229	è	è	linguistic	none	_	_	_	_	_	_
229-2	TOI056	229	arrivata	arrivata	linguistic	none	_	_	_	_	_	_
229-3	TOI056	229	la	la	linguistic	none	_	_	_	_	_	_
229-4	TOI056	229	camorra	camorra	linguistic	none	_	_	_	_	_	_
229-5	TOI056	229	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
229-6	TOI056	229	altronde	altronde	linguistic	none	_	_	_	_	_	_
229-7	TOI056	229	quindi	quindi	linguistic	none	_	End=610.175	_	_	_	_
230-0	TOI056	230	non	non	linguistic	none	_	Begin=610.232	_	_	_	_
230-1	TOI056	230	cambia	cambia	linguistic	none	_	_	_	_	_	_
230-2	TOI056	230	mai	mai	linguistic	none	_	_	_	_	_	_
230-3	TOI056	230	niente	niente	linguistic	none	_	_	_	_	_	_
230-4	TOI056	230	nel	nel	linguistic	none	_	_	_	_	_	_
230-5	TOI056	230	mondo	mondo	linguistic	none	_	End=612.821	_	_	_	_
231-0	TOI056	231	e	e	linguistic	none	_	Begin=612.911	_	_	_	_
231-1	TOI056	231	invece	invece	linguistic	none	_	_	_	_	_	_
231-2	TOI056	231	di	di	linguistic	none	_	_	_	_	_	_
231-3	TOI056	231	esserci	esserci	linguistic	none	_	_	_	_	_	_
231-4	TOI056	231	la	la	linguistic	none	_	_	_	_	_	_
231-5	TOI056	231	camorra	camorra	linguistic	none	_	End=615.287	_	_	_	_
232-0	TOI056	232	sicula	sicula	linguistic	none	_	Begin=615.378	_	_	_	_
232-1	TOI056	232	ehm	ehm	linguistic	none	_	_	_	_	_	_
232-2	TOI056	232	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
232-3	TOI056	232	calabrese	calabrese	linguistic	none	_	_	_	_	_	_
232-4	TOI056	232	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
232-5	TOI056	232	o	o	linguistic	none	_	_	_	_	_	_
232-6	TOI056	232	la	la	linguistic	none	_	_	_	_	_	_
232-7	TOI056	232	mafia	mafia	linguistic	none	_	_	_	_	_	_
232-8	TOI056	232	siciliana	siciliana	linguistic	none	_	End=620.283	_	_	_	_
233-0	TOI056	233	adesso	adesso	linguistic	none	_	Begin=620.335	_	_	_	_
233-1	TOI056	233	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
233-2	TOI056	233	quella	quella	linguistic	none	_	_	_	_	_	_
233-3	TOI056	233	del	del	linguistic	none	_	_	_	_	_	_
233-4	TOI056	233	senegal	senegal	linguistic	none	_	_	_	_	_	_
233-5	TOI056	233	o	o	linguistic	none	_	_	_	_	_	_
233-6	TOI056	233	quella	quella	linguistic	none	_	_	_	_	_	_
233-7	TOI056	233	dei	dei	linguistic	none	_	_	_	_	_	_
233-8	TOI056	233	nigeriani	nigeriani	linguistic	none	_	End=624.592	_	_	_	_
234-0	TOI056	234	è	è	linguistic	none	_	Begin=624.921	_	_	_	_
234-1	TOI056	234	vero	vero	linguistic	none	_	_	_	_	_	_
234-2	TOI056	234	che	che	linguistic	none	_	_	_	_	_	_
234-3	TOI056	234	spacciano	spacciano	linguistic	none	_	_	_	_	_	_
234-4	TOI056	234	moltissimo	moltissimo	linguistic	none	_	End=627.606	_	_	_	_
235-0	TOI056	235	questa	questa	linguistic	none	_	Begin=627.757	_	_	_	_
235-1	TOI056	235	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
235-2	TOI056	235	è	è	linguistic	none	_	_	_	_	_	_
235-3	TOI056	235	particolarmente	particolarmente	linguistic	none	_	End=629.808	_	_	_	_
236-0	TOI056	236	una	una	linguistic	none	_	Begin=629.944	_	_	_	_
236-1	TOI056	236	delle	delle	linguistic	none	_	_	_	_	_	_
236-2	TOI056	236	zone	zone	linguistic	none	_	_	_	_	_	_
236-3	TOI056	236	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
236-4	TOI056	236	più	più	linguistic	none	_	End=632.284	_	_	_	_
237-0	TOI056	237	più	più	linguistic	none	_	Begin=632.398	_	_	_	_
237-1	TOI056	237	rinomate	rinomate	linguistic	none	_	_	_	_	_	_
237-2	TOI056	237	e	e	linguistic	none	_	_	_	_	_	_
237-3	TOI056	237	su	su	linguistic	none	_	_	_	_	_	_
237-4	TOI056	237	cui	cui	linguistic	none	_	_	_	_	_	_
237-5	TOI056	237	hanno	hanno	linguistic	none	_	_	_	_	_	_
237-6	TOI056	237	più	più	linguistic	none	_	_	_	_	_	_
237-7	TOI056	237	scritto	scritto	linguistic	none	_	_	_	_	_	_
237-8	TOI056	237	la	la	linguistic	none	_	_	_	_	_	_
237-9	TOI056	237	via	via	linguistic	none	_	_	_	_	_	_
237-10	TOI056	237	qui	qui	linguistic	none	_	_	_	_	_	_
237-11	TOI056	237	di	di	linguistic	none	_	_	_	_	_	_
237-12	TOI056	237	fianco	fianco	linguistic	none	_	End=637.231	_	_	_	_
238-0	TOR001	238	((ride))	((ride))	nonverbalbehavior	none	_	Begin=633.59|End=634.869	_	_	_	_
239-0	TOI056	239	@nomeluogo	@nomeluogo	anonymized	none	_	Begin=637.346|End=638.721	_	_	_	_
240-0	TOI056	240	è	è	linguistic	none	_	Begin=638.85	_	_	_	_
240-1	TOI056	240	ritenuta	ritenuta	linguistic	none	_	_	_	_	_	_
240-2	TOI056	240	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
240-3	TOI056	240	il	il	linguistic	none	_	_	_	_	_	_
240-4	TOI056	240	posto	posto	linguistic	none	_	_	_	_	_	_
240-5	TOI056	240	dello	dello	linguistic	none	_	_	_	_	_	_
240-6	TOI056	240	spaccio	spaccio	linguistic	none	_	End=641.854	_	_	_	_
241-0	TOI056	241	ed	ed	linguistic	none	_	Begin=641.89	_	_	_	_
241-1	TOI056	241	è	è	linguistic	none	_	_	_	_	_	_
241-2	TOI056	241	vero	vero	linguistic	none	_	_	_	_	_	_
241-3	TOI056	241	che	che	linguistic	none	_	_	_	_	_	_
241-4	TOI056	241	spacciano	spacciano	linguistic	none	_	End=643.739	_	_	_	_
242-0	TOI056	242	però	però	linguistic	none	_	Begin=643.814	_	_	_	_
242-1	TOI056	242	purtroppo	purtroppo	linguistic	none	_	_	_	_	_	_
242-2	TOI056	242	è	è	linguistic	none	_	_	_	_	_	_
242-3	TOI056	242	vero	vero	linguistic	none	_	End=645.599	_	_	_	_
243-0	TOI056	243	che	che	linguistic	none	_	Begin=645.733	_	_	_	_
243-1	TOI056	243	a	a	linguistic	none	_	_	_	_	_	_
243-2	TOI056	243	uno	uno	linguistic	none	_	_	_	_	_	_
243-3	TOI056	243	che	che	linguistic	none	_	_	_	_	_	_
243-4	TOI056	243	vende	vende	linguistic	none	_	_	_	_	_	_
243-5	TOI056	243	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
243-6	TOI056	243	è	è	linguistic	none	_	_	_	_	_	_
243-7	TOI056	243	uno	uno	linguistic	none	_	_	_	_	_	_
243-8	TOI056	243	che	che	linguistic	none	_	_	_	_	_	_
243-9	TOI056	243	compra	compra	linguistic	none	_	End=648.749	_	_	_	_
244-0	TOI056	244	e	e	linguistic	none	_	Begin=648.989	_	_	_	_
244-1	TOI056	244	che	che	linguistic	none	_	_	_	_	_	_
244-2	TOI056	244	questo	questo	linguistic	none	_	_	_	_	_	_
244-3	TOI056	244	che	che	linguistic	none	_	_	_	_	_	_
244-4	TOI056	244	compra	compra	linguistic	none	_	End=650.873	_	_	_	_
245-0	TOI056	245	non	non	linguistic	none	_	Begin=651.144	_	_	_	_
245-1	TOI056	245	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
245-2	TOI056	245	sempre	sempre	linguistic	none	_	End=652.546	_	_	_	_
246-0	TOI056	246	è	è	linguistic	none	_	Begin=652.548	_	_	_	_
246-1	TOI056	246	uno	uno	linguistic	none	_	_	_	_	_	_
246-2	TOI056	246	che	che	linguistic	none	_	_	_	_	_	_
246-3	TOI056	246	arriva	arriva	linguistic	none	_	_	_	_	_	_
246-4	TOI056	246	da	da	linguistic	none	_	_	_	_	_	_
246-5	TOI056	246	fuori	fuori	linguistic	none	_	End=654.33	_	_	_	_
247-0	TOI056	247	quello	quello	linguistic	none	_	Begin=654.412	_	_	_	_
247-1	TOI056	247	che	che	linguistic	none	_	_	_	_	_	_
247-2	TOI056	247	compra	compra	linguistic	none	_	End=655.816	_	_	_	_
248-0	TOI056	248	è	è	linguistic	none	_	Begin=656.028	_	_	_	_
248-1	TOI056	248	uno	uno	linguistic	none	_	_	_	_	_	_
248-2	TOI056	248	dei	dei	linguistic	none	_	_	_	_	_	_
248-3	TOI056	248	nostri	nostri	linguistic	none	_	End=657.829	_	_	_	_
249-0	TOI056	249	eh	eh	linguistic	none	_	Begin=658.219	_	_	_	_
249-1	TOI056	249	eh	eh	linguistic	none	_	_	_	_	_	_
249-2	TOI056	249	eh	eh	linguistic	none	_	_	_	_	_	_
249-3	TOI056	249	e	e	linguistic	none	_	_	_	_	_	_
249-4	TOI056	249	purtroppo	purtroppo	linguistic	none	_	_	_	_	_	_
249-5	TOI056	249	questo	questo	linguistic	none	_	End=660.994	_	_	_	_
250-0	TOI056	250	ad	ad	linguistic	none	_	Begin=661.143	_	_	_	_
250-1	TOI056	250	x	x	unknown	none	_	_	_	_	_	_
250-2	TOI056	250	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
250-3	TOI056	250	avuto	avuto	linguistic	none	_	_	_	_	_	_
250-4	TOI056	250	le	le	linguistic	none	_	_	_	_	_	_
250-5	TOI056	250	elezioni	elezioni	linguistic	none	_	End=663.769	_	_	_	_
251-0	TOI056	251	e	e	linguistic	none	_	Begin=663.881	_	_	_	_
251-1	TOI056	251	il	il	linguistic	none	_	_	_	_	_	_
251-2	TOI056	251	risultato	risultato	linguistic	none	_	End=665.198	_	_	_	_
252-0	TOI056	252	è	è	linguistic	none	_	Begin=665.594	_	_	_	_
252-1	TOI056	252	stato	stato	linguistic	none	_	_	_	_	_	_
252-2	TOI056	252	quel(lo)	quello	linguistic	none	_	_	_	_	4-6(0)	_
252-3	TOI056	252	che	che	linguistic	none	_	_	_	_	_	_
252-4	TOI056	252	è	è	linguistic	none	_	_	_	_	_	_
252-5	TOI056	252	stato	stato	linguistic	none	_	End=667.735	_	_	_	_
253-0	TOI056	253	[che]	che	linguistic	none	_	Begin=667.857|End=668.53	_	_	_	0-3(19)
254-0	TOR001	254	[mh]	mh	linguistic	none	_	Begin=667.857|End=668.531	_	_	_	0-2(19)
255-0	TOI056	255	dimostra	dimostra	linguistic	none	_	Begin=668.773	_	_	_	_
255-1	TOI056	255	le	le	linguistic	none	_	_	_	_	_	_
255-2	TOI056	255	persone	persone	linguistic	none	_	_	_	_	_	_
255-3	TOI056	255	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
255-4	TOI056	255	non	non	linguistic	none	_	_	_	_	_	_
255-5	TOI056	255	hanno	hanno	linguistic	none	_	_	_	_	_	_
255-6	TOI056	255	capito	capito	linguistic	none	_	End=672.771	_	_	_	_
256-0	TOI056	256	che:	che	linguistic	none	_	Begin=673.153|End=674.06	2x1	_	_	_
257-0	TOI056	257	che	che	linguistic	none	_	Begin=674.706	_	_	_	_
257-1	TOI056	257	non	non	linguistic	none	_	_	_	_	_	_
257-2	TOI056	257	si	si	linguistic	none	_	End=676.324	_	_	_	_
258-0	TOI056	258	non	non	linguistic	none	_	Begin=676.552	_	_	_	_
258-1	TOI056	258	si	si	linguistic	none	_	_	_	_	_	_
258-2	TOI056	258	cambia	cambia	linguistic	none	_	_	_	_	_	_
258-3	TOI056	258	nel	nel	linguistic	none	_	_	_	_	_	_
258-4	TOI056	258	mondo	mondo	linguistic	none	_	End=678.882	_	_	_	_
259-0	TOI056	259	facendo	facendo	linguistic	none	_	Begin=679.056	_	_	_	_
259-1	TOI056	259	uno	uno	linguistic	none	_	_	_	_	_	_
259-2	TOI056	259	stato	stato	linguistic	none	_	_	_	_	_	_
259-3	TOI056	259	di	di	linguistic	none	_	_	_	_	_	_
259-4	TOI056	259	pulizi~	pulizi~	linguistic	none	Interrupted=Yes	_	_	_	_	_
259-5	TOI056	259	di	di	linguistic	none	_	_	_	_	_	_
259-6	TOI056	259	p~	p~	linguistic	none	Interrupted=Yes	_	_	_	_	_
259-7	TOI056	259	polizia	polizia	linguistic	none	_	End=682.871	_	_	_	_
260-0	TOI056	260	e	e	linguistic	none	_	Begin=682.956	_	_	_	_
260-1	TOI056	260	neanche	neanche	linguistic	none	_	End=684.354	_	_	_	_
261-0	TOI056	261	ehm	ehm	linguistic	none	_	Begin=684.438|End=684.961	_	_	_	_
262-0	TOI056	262	cercando	cercando	linguistic	none	_	Begin=685.347	_	_	_	_
262-1	TOI056	262	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
262-2	TOI056	262	di	di	linguistic	none	_	_	_	_	_	_
262-3	TOI056	262	di	di	linguistic	none	_	_	_	_	_	_
262-4	TOI056	262	di	di	linguistic	none	_	_	_	_	_	_
262-5	TOI056	262	essere	essere	linguistic	none	_	End=688.257	_	_	_	_
263-0	TOI056	263	assolutamente	assolutamente	linguistic	none	_	Begin=688.349	_	_	_	_
263-1	TOI056	263	io	io	linguistic	none	_	_	_	_	_	_
263-2	TOI056	263	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
263-3	TOI056	263	e	e	linguistic	none	_	_	_	_	_	_
263-4	TOI056	263	poi	poi	linguistic	none	_	_	_	_	_	_
263-5	TOI056	263	gli	gli	linguistic	none	_	_	_	_	_	_
263-6	TOI056	263	altri	altri	linguistic	none	_	_	_	_	_	_
263-7	TOI056	263	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
263-8	TOI056	263	vadano	vadano	linguistic	none	_	End=692.45	_	_	_	_
264-0	TOI056	264	di	di	linguistic	none	_	Begin=692.52	_	_	_	_
264-1	TOI056	264	essere	essere	linguistic	none	_	_	_	_	_	_
264-2	TOI056	264	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_
264-3	TOI056	264	che	che	linguistic	none	_	_	_	_	_	_
264-4	TOI056	264	cambia	cambia	linguistic	none	_	End=694.884	_	_	_	_
265-0	TOI056	265	purtroppo	purtroppo	linguistic	none	_	Begin=694.903	_	_	_	_
265-1	TOI056	265	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
265-2	TOI056	265	non	non	linguistic	none	_	_	_	_	_	_
265-3	TOI056	265	è	è	linguistic	none	_	_	_	_	_	_
265-4	TOI056	265	così	così	linguistic	none	_	End=697.054	_	_	_	_
266-0	TOI056	266	e	e	linguistic	none	_	Begin=697.107	_	_	_	_
266-1	TOI056	266	oggigiorno	oggigiorno	linguistic	none	_	_	_	_	_	_
266-2	TOI056	266	dopo	dopo	linguistic	none	_	_	_	_	_	_
266-3	TOI056	266	le	le	linguistic	none	_	_	_	_	_	_
266-4	TOI056	266	elezioni	elezioni	linguistic	none	_	End=699.883	_	_	_	_
267-0	TOI056	267	è	è	linguistic	none	_	Begin=699.916	_	_	_	_
267-1	TOI056	267	stato	stato	linguistic	none	_	_	_	_	_	_
267-2	TOI056	267	dimostrato	dimostrato	linguistic	none	_	End=702.031	_	_	_	_
268-0	TOR001	268	sì	sì	linguistic	none	_	Begin=702.039|End=702.632	_	_	_	_
269-0	TOI056	269	((ride))	((ride))	nonverbalbehavior	none	_	Begin=702.683|End=703.525	_	_	_	_
270-0	TOR001	270	((ride))	((ride))	nonverbalbehavior	none	_	Begin=702.683|End=703.949	_	_	_	_
271-0	TOR001	271	c'	c'	linguistic	none	SpaceAfter=No	Begin=704.019	_	_	_	_
271-1	TOR001	271	è	è	linguistic	none	_	_	_	_	_	_
271-2	TOR001	271	anche	anche	linguistic	none	_	End=704.595	_	_	_	_
272-0	TOI056	272	che	che	linguistic	none	_	Begin=704.606	_	_	_	_
272-1	TOI056	272	le	le	linguistic	none	_	_	_	_	_	_
272-2	TOI056	272	barriere	barriere	linguistic	none	_	_	_	_	_	_
272-3	TOI056	272	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
272-4	TOI056	272	che	che	linguistic	none	_	_	_	_	_	_
272-5	TOI056	272	hanno	hanno	linguistic	none	_	_	_	_	_	_
272-6	TOI056	272	votato	votato	linguistic	none	_	_	_	_	_	_
272-7	TOI056	272	di	di	linguistic	none	_	_	_	_	_	_
272-8	TOI056	272	più	più	linguistic	none	_	End=707.966	_	_	_	_
273-0	TOI056	273	l~	l~	linguistic	none	Interrupted=Yes	Begin=708.557|End=709.384	_	_	_	_
274-0	TOI056	274	gli	gli	linguistic	none	_	Begin=709.578	_	_	_	_
274-1	TOI056	274	integralisti	integralisti	linguistic	none	_	End=711.186	_	_	_	_
275-0	TOI056	275	diciamo	diciamo	linguistic	none	_	Begin=711.269	_	_	_	_
275-1	TOI056	275	così	così	linguistic	none	_	End=712.609	_	_	_	_
276-0	TOI056	276	sono	sono	linguistic	none	_	Begin=712.688	_	_	_	_
276-1	TOI056	276	proprio	proprio	linguistic	none	_	_	_	_	_	_
276-2	TOI056	276	barriera	barriera	linguistic	none	_	_	_	_	_	_
276-3	TOI056	276	di	di	linguistic	none	_	_	_	_	_	_
276-4	TOI056	276	milano	milano	linguistic	none	_	End=715.448	_	_	_	_
277-0	TOI056	277	e	e	linguistic	none	_	Begin=715.624	_	_	_	_
277-1	TOI056	277	borgata	borgata	linguistic	none	_	_	_	_	_	_
277-2	TOI056	277	b~	b~	linguistic	none	Interrupted=Yes	_	_	_	_	_
277-3	TOI056	277	zona	zona	linguistic	none	_	_	_	_	_	_
277-4	TOI056	277	cinque	cinque	linguistic	none	_	_	_	_	_	_
277-5	TOI056	277	e	e	linguistic	none	_	_	_	_	_	_
277-6	TOI056	277	zona	zona	linguistic	none	_	_	_	_	_	_
277-7	TOI056	277	sei	sei	linguistic	none	_	End=719.25	_	_	_	_
278-0	TOR001	278	mh	mh	linguistic	none	_	Begin=719.258	_	_	_	_
278-1	TOR001	278	mh	mh	linguistic	none	_	_	_	_	_	_
278-2	TOR001	278	mh	mh	linguistic	none	_	_	_	_	_	_
278-3	TOR001	278	mh	mh	linguistic	none	_	End=720.194	_	_	_	_
279-0	TOR001	279	sì	sì	linguistic	none	_	Begin=720.886|End=721.44	_	_	_	_
280-0	TOI056	280	con	con	linguistic	none	_	Begin=721.44	_	_	_	_
280-1	TOI056	280	terrore	terrore	linguistic	none	_	_	_	_	_	_
280-2	TOI056	280	mi	mi	linguistic	none	_	_	_	_	_	_
280-3	TOI056	280	son	son	linguistic	none	_	_	_	_	_	_
280-4	TOI056	280	guardata	guardata	linguistic	none	_	_	_	_	_	_
280-5	TOI056	280	eh	eh	linguistic	none	_	End=724.283	_	_	_	_
281-0	TOR001	281	e	e	linguistic	none	_	Begin=724.599	_	_	_	_
281-1	TOR001	281	le	le	linguistic	none	_	_	_	_	_	_
281-2	TOR001	281	percentuali	percentuali	linguistic	none	_	_	_	_	_	_
281-3	TOR001	281	[dei	dei	linguistic	none	_	_	_	_	_	0-3(20)
281-4	TOR001	281	risultati]?	risultati	linguistic	none	Intonation=Rising	End=726.98	_	_	_	0-9(20)
282-0	TOI056	282	[le	le	linguistic	none	_	Begin=725.745	_	_	_	0-2(20)
282-1	TOI056	282	percentuali]	percentuali	linguistic	none	_	End=726.98	_	_	_	0-11(20)
283-0	TOR001	283	io	io	linguistic	none	_	Begin=727.359	_	_	_	_
283-1	TOR001	283	non	non	linguistic	none	_	_	_	_	_	_
283-2	TOR001	283	le	le	linguistic	none	_	_	_	_	_	_
