token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
211-2	TOI109	211	a	a	linguistic	none	_	_	_	_	_	_
211-3	TOI109	211	andare	andare	linguistic	none	_	_	_	_	_	_
211-4	TOI109	211	a	a	linguistic	none	_	_	_	_	_	_
211-5	TOI109	211	ore	ore	linguistic	none	_	End=379.75	_	_	_	_
212-0	TOR015	212	a:h	ah	linguistic	none	_	Begin=379.925	0x1	_	_	_
212-1	TOR015	212	ho	ho	linguistic	none	_	_	_	_	_	_
212-2	TOR015	212	capito	capito	linguistic	none	_	_	_	_	_	_
212-3	TOR015	212	ho	ho	linguistic	none	_	_	_	_	_	_
212-4	TOR015	212	capito	capito	linguistic	none	_	End=381.42	_	_	_	_
213-0	TOI109	213	presso	presso	linguistic	none	_	Begin=381.888	_	_	_	_
213-1	TOI109	213	famiglie	famiglie	linguistic	none	_	End=383.01	_	_	_	_
214-0	TOR015	214	mh	mh	linguistic	none	_	Begin=383.945	_	_	_	_
214-1	TOR015	214	mh,	mh	linguistic	none	Intonation=WeaklyRising	End=384.43	_	_	_	_
215-0	TOI109	215	poi	poi	linguistic	none	_	Begin=385.786	_	_	_	_
215-1	TOI109	215	cosa	cosa	linguistic	none	_	_	_	_	_	_
215-2	TOI109	215	devo	devo	linguistic	none	_	_	_	_	_	_
215-3	TOI109	215	dire?	dire	linguistic	none	Intonation=Rising	End=387.08	_	_	_	_
216-0	TOR015	216	e:::h	eh	linguistic	none	ProsodicLink=Yes	Begin=387.453	0x3	_	_	_
216-1	TOR015	216	m:h	mh	linguistic	none	_	End=389.07	0x1	_	_	_
217-0	TOR015	217	il	il	linguistic	none	_	Begin=391.056	_	_	_	_
217-1	TOR015	217	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
217-2	TOR015	217	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
217-3	TOR015	217	com'	com'	linguistic	none	SpaceAfter=No	_	_	_	_	_
217-4	TOR015	217	è	è	linguistic	none	_	_	_	_	_	_
217-5	TOR015	217	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
217-6	TOR015	217	sono:	sono	linguistic	none	_	_	3x1	_	_	_
217-7	TOR015	217	cambiate	cambiate	linguistic	none	_	_	_	_	_	_
217-8	TOR015	217	le	le	linguistic	none	_	_	_	_	_	_
217-9	TOR015	217	pers[on]e::	persone	linguistic	none	_	End=395.5	6x2	_	_	3-6(48)
218-0	TOI109	218	[s~]	s~	linguistic	none	Interrupted=Yes	Begin=394.26|End=394.56	_	_	_	0-2(48)
219-0	TOI109	219	s[ì	sì	linguistic	none	_	Begin=395.615	_	_	_	1-2(49)
219-1	TOI109	219	sì	sì	linguistic	none	_	_	_	_	_	0-2(49)
219-2	TOI109	219	sì	sì	linguistic	none	_	_	_	_	_	0-2(49)
219-3	TOI109	219	°sì	sì	linguistic	none	Volume=Low	_	_	_	_	0-2(49)
219-4	TOI109	219	sì°]	sì	linguistic	none	Volume=Low	End=396.99	_	_	_	0-2(49)
220-0	TOR015	220	[sono	sono	linguistic	none	_	Begin=395.82	_	_	_	0-4(49)
220-1	TOR015	220	aumentete	aumentete	linguistic	none	_	_	_	_	_	0-9(49)
220-2	TOR015	220	le	le	linguistic	none	_	_	_	_	_	0-2(49)
220-3	TOR015	220	pers]on[e],	persone	linguistic	none	Intonation=WeaklyRising	End=397.68	_	_	_	0-4(49),6-7(50)
221-0	TOI109	221	[sì]	sì	linguistic	none	_	Begin=397.38	_	_	_	0-2(50)
221-1	TOI109	221	s[ì	sì	linguistic	none	_	_	_	_	_	1-2(51)
221-2	TOI109	221	sì]	sì	linguistic	none	_	End=398.44	_	_	_	0-2(51)
222-0	TOR015	222	[era	era	linguistic	none	_	Begin=397.92	_	_	_	0-3(51)
222-1	TOR015	222	più	più	linguistic	none	_	_	_	_	_	0-3(51)
222-2	TOR015	222	abi]tato	abitato	linguistic	none	_	_	_	_	_	0-3(51)
222-3	TOR015	222	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
222-4	TOR015	222	epoca	epoca	linguistic	none	_	_	_	_	_	_
222-5	TOR015	222	o	o	linguistic	none	_	_	_	_	_	_
222-6	TOR015	222	più	più	linguistic	none	_	_	_	_	_	_
222-7	TOR015	222	abita[to	abitato	linguistic	none	_	_	_	_	_	4-7(52)
222-8	TOR015	222	ora]	ora	linguistic	none	_	End=400.54	_	_	_	0-3(52)
223-0	TOI109	223	[sì	sì	linguistic	none	_	Begin=399.77	_	_	_	0-2(52)
223-1	TOI109	223	sì	sì	linguistic	none	_	_	_	_	_	0-2(52)
223-2	TOI109	223	s]ì	sì	linguistic	none	_	_	_	_	_	0-1(52)
223-3	TOI109	223	sì	sì	linguistic	none	_	_	_	_	_	_
223-4	TOI109	223	sì	sì	linguistic	none	_	End=401.4	_	_	_	_
224-0	TOI110	224	innanzitutto	innanzitutto	linguistic	none	_	Begin=403.15|End=404.05	_	_	_	_
225-0	TOR015	225	[eh	eh	linguistic	none	_	Begin=404.25	_	_	_	0-2(53)
225-1	TOR015	225	ma	ma	linguistic	none	_	_	_	_	_	0-2(53)
225-2	TOR015	225	la~	la~	linguistic	none	Interrupted=Yes	_	_	_	_	0-3(53)
225-3	TOR015	225	la]scia	lascia	linguistic	none	_	_	_	_	_	0-2(53)
225-4	TOR015	225	parlare	parlare	linguistic	none	_	_	_	_	_	_
225-5	TOR015	225	le~	le~	linguistic	none	Interrupted=Yes	_	_	_	_	_
225-6	TOR015	225	lei	lei	linguistic	none	_	_	_	_	_	_
225-7	TOR015	225	mamma	mamma	linguistic	none	_	_	_	_	_	_
225-8	TOR015	225	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
225-9	TOR015	225	intervista	intervista	linguistic	none	_	_	_	_	_	_
225-10	TOR015	225	la	la	linguistic	none	_	_	_	_	_	_
225-11	TOR015	225	deve	deve	linguistic	none	_	_	_	_	_	_
225-12	TOR015	225	fare	fare	linguistic	none	_	_	_	_	_	_
225-13	TOR015	225	lei	lei	linguistic	none	_	End=407.77	_	_	_	_
226-0	TOI110	226	[è	è	linguistic	none	_	Begin=404.27	_	_	_	0-1(53)
226-1	TOI110	226	cresciuta]	cresciuta	linguistic	none	_	End=405.17	_	_	_	0-9(53)
227-0	TOI110	227	°vabbè°	vabbè	linguistic	none	Volume=Low	Begin=407.805|End=408.35	_	_	_	_
228-0	TOR015	228	e::h	eh	linguistic	none	ProsodicLink=Yes	Begin=408.621	0x2	_	_	_
228-1	TOR015	228	m:::h	mh	linguistic	none	_	End=410.4	0x3	_	_	_
229-0	TOR015	229	quindi?	quindi	linguistic	none	Intonation=Rising	Begin=412.211	_	_	_	_
229-1	TOR015	229	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
229-2	TOR015	229	erano	erano	linguistic	none	_	_	_	_	_	_
229-3	TOR015	229	più	più	linguistic	none	_	_	_	_	_	_
229-4	TOR015	229	persone	persone	linguistic	none	_	_	_	_	_	_
229-5	TOR015	229	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
229-6	TOR015	229	epoca	epoca	linguistic	none	_	_	_	_	_	_
229-7	TOR015	229	oppure::	oppure	linguistic	none	_	End=415.2	5x2	_	_	_
230-0	TOR015	230	ci	ci	linguistic	none	_	Begin=415.375	_	_	_	_
230-1	TOR015	230	sono	sono	linguistic	none	_	_	_	_	_	_
230-2	TOR015	230	più	più	linguistic	none	_	_	_	_	_	_
230-3	TOR015	230	persone	persone	linguistic	none	_	_	_	_	_	_
230-4	TOR015	230	adesso,	adesso	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
230-5	TOR015	230	come	come	linguistic	none	_	_	_	_	_	_
230-6	TOR015	230	è	è	linguistic	none	_	_	_	_	_	_
230-7	TOR015	230	[cambiato]?	cambiato	linguistic	none	Intonation=Rising	End=418.26	_	_	_	0-8(54)
231-0	TOI109	231	[no	no	linguistic	none	_	Begin=417.486	_	_	_	0-2(54)
231-1	TOI109	231	allor]a	allora	linguistic	none	_	End=418.55	_	_	_	0-5(54)
232-0	TOI109	232	è	è	linguistic	none	_	Begin=419.036	_	_	_	_
232-1	TOI109	232	successo	successo	linguistic	none	_	_	_	_	_	_
232-2	TOI109	232	che	che	linguistic	none	_	_	_	_	_	_
232-3	TOI109	232	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
232-4	TOI109	232	hanno	hanno	linguistic	none	_	_	_	_	_	_
232-5	TOI109	232	fatto	fatto	linguistic	none	_	_	_	_	_	_
232-6	TOI109	232	le	le	linguistic	none	_	_	_	_	_	_
232-7	TOI109	232	case	case	linguistic	none	_	_	_	_	_	_
232-8	TOI109	232	popolari	popolari	linguistic	none	_	End=422.32	_	_	_	_
233-0	TOR015	233	mh.	mh	linguistic	none	Intonation=Falling	Begin=422.348|End=422.8	_	_	_	_
234-0	TOI109	234	che	che	linguistic	none	_	Begin=423.61	_	_	_	_
234-1	TOI109	234	poi	poi	linguistic	none	_	_	_	_	_	_
234-2	TOI109	234	hanno	hanno	linguistic	none	_	_	_	_	_	_
234-3	TOI109	234	messo	messo	linguistic	none	_	_	_	_	_	_
234-4	TOI109	234	persone	persone	linguistic	none	_	_	_	_	_	_
234-5	TOI109	234	in	in	linguistic	none	_	_	_	_	_	_
234-6	TOI109	234	un	un	linguistic	none	_	_	_	_	_	_
234-7	TOI109	234	periodo	periodo	linguistic	none	_	_	_	_	_	_
234-8	TOI109	234	che	che	linguistic	none	_	End=426.62	_	_	_	_
235-0	TOI109	235	era:	era	linguistic	none	ProsodicLink=Yes	Begin=427.655	2x1	_	_	_
235-1	TOI109	235	mh	mh	linguistic	none	_	End=428.55	_	_	_	_
236-0	TOI109	236	non	non	linguistic	none	_	Begin=430.295	_	_	_	_
236-1	TOI109	236	era	era	linguistic	none	_	_	_	_	_	_
236-2	TOI109	236	tan~	tan~	linguistic	none	Interrupted=Yes	_	_	_	_	_
236-3	TOI109	236	mh	mh	linguistic	none	_	_	_	_	_	_
236-4	TOI109	236	tanto::	tanto	linguistic	none	_	End=432.77	4x2	_	_	_
237-0	TOI109	237	succedeva	succedeva	linguistic	none	_	Begin=432.978	_	_	_	_
237-1	TOI109	237	un	un	linguistic	none	_	_	_	_	_	_
237-2	TOI109	237	po'	po'	linguistic	none	_	_	_	_	_	_
237-3	TOI109	237	di	di	linguistic	none	_	_	_	_	_	_
237-4	TOI109	237	tutto	tutto	linguistic	none	_	_	_	_	_	_
237-5	TOI109	237	perché:	perché	linguistic	none	_	End=435.17	5x1	_	_	_
238-0	TOR015	238	okay	okay	linguistic	none	_	Begin=435.17	_	_	_	_
238-1	TOR015	238	tipo?	tipo	linguistic	none	Intonation=Rising	End=436.14	_	_	_	_
239-0	TOI109	239	eh	eh	linguistic	none	_	Begin=437.155	_	_	_	_
239-1	TOI109	239	tipo:	tipo	linguistic	none	_	_	3x1	_	_	_
239-2	TOI109	239	tipo	tipo	linguistic	none	_	_	_	_	_	_
239-3	TOI109	239	che::	che	linguistic	none	_	End=439.79	2x2	_	_	_
240-0	TOI109	240	eh	eh	linguistic	none	_	Begin=440.541	_	_	_	_
240-1	TOI109	240	bisticciavano,	bisticciavano	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
240-2	TOI109	240	e:h	eh	linguistic	none	_	_	0x1	_	_	_
240-3	TOI109	240	rubavano:,	rubavano	linguistic	none	Intonation=WeaklyRising	End=443.529	7x1	_	_	_
241-0	TOR015	241	okay	okay	linguistic	none	_	Begin=443.541	_	_	_	_
241-1	TOR015	241	quin[di	quindi	linguistic	none	_	_	_	_	_	4-6(55)
241-2	TOR015	241	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(55)
241-3	TOR015	241	era]:	era	linguistic	none	_	End=444.89	2x1	_	_	0-3(55)
242-0	TOI109	242	[po'	po'	linguistic	none	_	Begin=444.07	_	_	_	0-3(55)
242-1	TOI109	242	di]	di	linguistic	none	_	End=444.55	_	_	_	0-2(55)
243-0	TOI109	243	girava	girava	linguistic	none	_	Begin=444.89	_	_	_	_
243-1	TOI109	243	anche::	anche	linguistic	none	_	_	4x2	_	_	_
243-2	TOI109	243	[qual~]	qual~	linguistic	none	Interrupted=Yes	End=446.42	_	_	_	0-5(56)
244-0	TOR015	244	[ti	ti	linguistic	none	_	Begin=446.048	_	_	_	0-2(56)
244-1	TOR015	244	ricord]i	ricordi	linguistic	none	_	_	_	_	_	0-6(56)
244-2	TOR015	244	che	che	linguistic	none	_	_	_	_	_	_
244-3	TOR015	244	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
244-4	TOR015	244	era	era	linguistic	none	_	_	_	_	_	_
244-5	TOR015	244	criminlità	criminlità	linguistic	none	_	End=447.71	_	_	_	_
245-0	TOI109	245	ecco	ecco	linguistic	none	_	Begin=448.123|End=448.68	_	_	_	_
246-0	TOR015	246	c'	c'	linguistic	none	SpaceAfter=No	Begin=448.68	_	_	_	_
246-1	TOR015	246	era	era	linguistic	none	_	_	_	_	_	_
246-2	TOR015	246	criminalità	criminalità	linguistic	none	_	_	_	_	_	_
246-3	TOR015	246	okay	okay	linguistic	none	_	End=450.01	_	_	_	_
247-0	TOI109	247	ecco	ecco	linguistic	none	_	Begin=450.12|End=450.75	_	_	_	_
248-0	TOR015	248	e	e	linguistic	none	_	Begin=451.41	_	_	_	_
248-1	TOR015	248	poi?	poi	linguistic	none	Intonation=Rising	End=451.97	_	_	_	_
249-0	TOI109	249	e	e	linguistic	none	_	Begin=452.066	_	_	_	_
249-1	TOI109	249	poi	poi	linguistic	none	_	_	_	_	_	_
249-2	TOI109	249	invece	invece	linguistic	none	_	_	_	_	_	_
249-3	TOI109	249	ha	ha	linguistic	none	_	_	_	_	_	_
249-4	TOI109	249	avuto	avuto	linguistic	none	_	_	_	_	_	_
249-5	TOI109	249	un	un	linguistic	none	_	_	_	_	_	_
249-6	TOI109	249	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
249-7	TOI109	249	cambiamento,	cambiamento	linguistic	none	Intonation=WeaklyRising	End=454.71	_	_	_	_
250-0	TOR015	250	m:h,	mh	linguistic	none	Intonation=WeaklyRising	Begin=454.786|End=455.23	0x1	_	_	_
251-0	TOI109	251	e::h	eh	linguistic	none	_	Begin=455.921	0x2	_	_	_
251-1	TOI109	251	le	le	linguistic	none	_	_	_	_	_	_
251-2	TOI109	251	case	case	linguistic	none	_	_	_	_	_	_
251-3	TOI109	251	pololari::	pololari	linguistic	none	_	_	7x2	_	_	_
251-4	TOI109	251	mh	mh	linguistic	none	_	_	_	_	_	_
251-5	TOI109	251	se	se	linguistic	none	_	_	_	_	_	_
251-6	TOI109	251	facevano	facevano	linguistic	none	_	_	_	_	_	_
251-7	TOI109	251	se~	se~	linguistic	none	Interrupted=Yes	_	_	_	_	_
251-8	TOI109	251	xx	x	unknown	none	_	_	_	_	_	_
251-9	TOI109	251	eh,	eh	linguistic	none	Intonation=WeaklyRising	End=461.55	_	_	_	_
252-0	TOI109	252	ti	ti	linguistic	none	_	Begin=461.83	_	_	_	_
252-1	TOI109	252	sbattevano	sbattevano	linguistic	none	_	_	_	_	_	_
252-2	TOI109	252	anche	anche	linguistic	none	_	_	_	_	_	_
252-3	TOI109	252	fuori	fuori	linguistic	none	_	End=463.43	_	_	_	_
253-0	TOR015	253	m:h.	mh	linguistic	none	Intonation=Falling	Begin=463.811|End=464.24	0x1	_	_	_
254-0	TOR015	254	ho	ho	linguistic	none	_	Begin=464.675	_	_	_	_
254-1	TOR015	254	capito.	capito	linguistic	none	Intonation=Falling	End=465.49	_	_	_	_
255-0	TOI109	255	e	e	linguistic	none	_	Begin=465.711	_	_	_	_
255-1	TOI109	255	mettevano	mettevano	linguistic	none	_	_	_	_	_	_
255-2	TOI109	255	anche	anche	linguistic	none	_	_	_	_	_	_
255-3	TOI109	255	in	in	linguistic	none	_	_	_	_	_	_
255-4	TOI109	255	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
255-5	TOI109	255	a	a	linguistic	none	_	_	_	_	_	_
255-6	TOI109	255	una	una	linguistic	none	_	_	_	_	_	_
255-7	TOI109	255	strada	strada	linguistic	none	_	_	_	_	_	_
255-8	TOI109	255	se	se	linguistic	none	_	_	_	_	_	_
255-9	TOI109	255	facevano	facevano	linguistic	none	_	_	_	_	_	_
255-10	TOI109	255	eh	eh	linguistic	none	_	End=468.9	_	_	_	_
256-0	TOI109	256	xx	x	unknown	none	_	Begin=469.945	_	_	_	_
256-1	TOI109	256	poi	poi	linguistic	none	_	_	_	_	_	_
256-2	TOI109	256	e::h	eh	linguistic	none	_	End=471.82	0x2	_	_	_
257-0	TOI109	257	non	non	linguistic	none	_	Begin=472.071	_	_	_	_
257-1	TOI109	257	erano	erano	linguistic	none	_	_	_	_	_	_
257-2	TOI109	257	solo	solo	linguistic	none	_	_	_	_	_	_
257-3	TOI109	257	gente	gente	linguistic	none	_	_	_	_	_	_
257-4	TOI109	257	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
257-5	TOI109	257	meridionali	meridionali	linguistic	none	_	End=474.79	_	_	_	_
258-0	TOI109	258	eh	eh	linguistic	none	_	Begin=475.17	_	_	_	_
258-1	TOI109	258	altra	altra	linguistic	none	_	_	_	_	_	_
258-2	TOI109	258	altra	altra	linguistic	none	_	_	_	_	_	_
258-3	TOI109	258	gente,	gente	linguistic	none	Intonation=WeaklyRising	End=477.45	_	_	_	_
259-0	TOR015	259	okay	okay	linguistic	none	_	Begin=477.651|End=478.27	_	_	_	_
260-0	TOI109	260	altra	altra	linguistic	none	_	Begin=478.29	_	_	_	_
260-1	TOI109	260	gente,	gente	linguistic	none	Intonation=WeaklyRising	End=479.53	_	_	_	_
261-0	TOI109	261	e::	e	linguistic	none	_	Begin=479.89	0x2	_	_	_
261-1	TOI109	261	e	e	linguistic	none	_	_	_	_	_	_
261-2	TOI109	261	son	son	linguistic	none	_	_	_	_	_	_
261-3	TOI109	261	cambiati	cambiati	linguistic	none	_	_	_	_	_	_
261-4	TOI109	261	i	i	linguistic	none	_	_	_	_	_	_
261-5	TOI109	261	tempi	tempi	linguistic	none	_	_	_	_	_	_
261-6	TOI109	261	ch[e:]	che	linguistic	none	_	End=482.63	2x1	_	_	2-3(57)
262-0	TOR015	262	[mh]	mh	linguistic	none	_	Begin=482.46	_	_	_	0-2(57)
262-1	TOR015	262	m:[h],	mh	linguistic	none	Intonation=WeaklyRising	End=482.9	0x1	_	_	1-2(58)
263-0	TOI109	263	[u]n	un	linguistic	none	_	Begin=482.8	_	_	_	0-1(58)
263-1	TOI109	263	altro	altro	linguistic	none	_	_	_	_	_	_
263-2	TOI109	263	comportamento	comportamento	linguistic	none	_	_	_	_	_	_
263-3	TOI109	263	capisci?	capisci	linguistic	none	Intonation=Rising	End=485.08	_	_	_	_
264-0	TOR015	264	mh	mh	linguistic	none	_	Begin=485.15	_	_	_	_
264-1	TOR015	264	mh	mh	linguistic	none	_	End=485.64	_	_	_	_
265-0	TOR015	265	ho	ho	linguistic	none	_	Begin=485.691	_	_	_	_
265-1	TOR015	265	capito.	capito	linguistic	none	Intonation=Falling	End=486.37	_	_	_	_
266-0	TOI109	266	ecc[o]	ecco	linguistic	none	_	Begin=486.4|End=486.89	_	_	_	3-4(59)
267-0	TOR015	267	[quindi]	quindi	linguistic	none	_	Begin=486.7	_	_	_	0-6(59)
267-1	TOR015	267	tu	tu	linguistic	none	_	_	_	_	_	_
267-2	TOR015	267	ti	ti	linguistic	none	_	_	_	_	_	_
267-3	TOR015	267	ricordi::	ricordi	linguistic	none	_	_	6x2	_	_	_
267-4	TOR015	267	che::	che	linguistic	none	_	End=488.71	2x2	_	_	_
268-0	TOR015	268	c'	c'	linguistic	none	SpaceAfter=No	Begin=488.955	_	_	_	_
268-1	TOR015	268	era:	era	linguistic	none	_	_	2x1	_	_	_
268-2	TOR015	268	tanta	tanta	linguistic	none	_	_	_	_	_	_
268-3	TOR015	268	immigrazione::	immigrazione	linguistic	none	_	End=490.91	11x2	_	_	_
269-0	TOI109	269	sì:	sì	linguistic	none	_	Begin=490.93|End=491.45	1x1	_	_	_
270-0	TOR015	270	dal	dal	linguistic	none	_	Begin=491.715	_	_	_	_
270-1	TOR015	270	sud	sud	linguistic	none	_	_	_	_	_	_
270-2	TOR015	270	italia,	italia	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
270-3	TOR015	270	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
270-4	TOR015	270	era~	era~	linguistic	none	Interrupted=Yes	_	_	_	_	_
270-5	TOR015	270	venivano:	venivano	linguistic	none	_	_	7x1	_	_	_
270-6	TOR015	270	ad	ad	linguistic	none	_	_	_	_	_	_
270-7	TOR015	270	abitare	abitare	linguistic	none	_	_	_	_	_	_
270-8	TOR015	270	lì	lì	linguistic	none	_	_	_	_	_	_
270-9	TOR015	270	nelle	nelle	linguistic	none	_	_	_	_	_	_
270-10	TOR015	270	case	case	linguistic	none	_	_	_	_	_	_
270-11	TOR015	270	popolari	popolari	linguistic	none	_	End=495.93	_	_	_	_
271-0	TOI109	271	e:h	eh	linguistic	none	_	Begin=495.971|End=496.451	0x1	_	_	_
272-0	TOR015	272	ho	ho	linguistic	none	_	Begin=496.51	_	_	_	_
272-1	TOR015	272	capit[o]	capito	linguistic	none	_	End=497.188	_	_	_	5-6(60)
273-0	TOI110	273	[son]o	sono	linguistic	none	_	Begin=496.99	_	_	_	0-3(60)
273-1	TOI110	273	nati	nati	linguistic	none	_	_	_	_	_	_
273-2	TOI110	273	negli	negli	linguistic	none	_	_	_	_	_	_
273-3	TOI110	273	anni	anni	linguistic	none	_	_	_	_	_	_
273-4	TOI110	273	sessanta	sessanta	linguistic	none	_	End=498.48	_	_	_	_
274-0	TOI110	274	quindi	quindi	linguistic	none	_	Begin=499.296|End=499.766	_	_	_	_
275-0	TOR015	275	e	e	linguistic	none	_	Begin=500.55	_	_	_	_
275-1	TOR015	275	quindi	quindi	linguistic	none	_	_	_	_	_	_
275-2	TOR015	275	ma::	ma	linguistic	none	_	_	1x2	_	_	_
275-3	TOR015	275	intendi	intendi	linguistic	none	_	_	_	_	_	_
275-4	TOR015	275	le	le	linguistic	none	_	_	_	_	_	_
275-5	TOR015	275	case	case	linguistic	none	_	_	_	_	_	_
275-6	TOR015	275	popolari	popolari	linguistic	none	_	_	_	_	_	_
275-7	TOR015	275	di	di	linguistic	none	_	_	_	_	_	_
275-8	TOR015	275	via	via	linguistic	none	_	_	_	_	_	_
275-9	TOR015	275	artom	artom	linguistic	none	_	_	_	_	_	_
275-10	TOR015	275	quelle	quelle	linguistic	none	_	_	_	_	_	_
275-11	TOR015	275	che	che	linguistic	none	_	_	_	_	_	_
275-12	TOR015	275	poi	poi	linguistic	none	_	_	_	_	_	_
275-13	TOR015	275	[son(o)	sono	linguistic	none	_	_	_	_	3-4(0)	0-4(61)
275-14	TOR015	275	state	state	linguistic	none	_	_	_	_	_	0-5(61)
275-15	TOR015	275	buttate	buttate	linguistic	none	_	_	_	_	_	0-7(61)
275-16	TOR015	275	g]iù?	giù	linguistic	none	Intonation=Rising	End=504.84	_	_	_	0-1(61)
276-0	TOI109	276	[via	via	linguistic	none	_	Begin=503.67	_	_	_	0-3(61)
276-1	TOI109	276	artom]	artom	linguistic	none	_	End=504.57	_	_	_	0-5(61)
277-0	TOI109	277	via	via	linguistic	none	_	Begin=504.875	_	_	_	_
277-1	TOI109	277	a~	a~	linguistic	none	Interrupted=Yes	End=505.31	_	_	_	_
278-0	TOI109	278	no	no	linguistic	none	_	Begin=505.79	_	_	_	_
278-1	TOI109	278	[una	una	linguistic	none	_	_	_	_	_	0-3(62)
278-2	TOI109	278	parte]	parte	linguistic	none	_	_	_	_	_	0-5(62)
278-3	TOI109	278	[è	è	linguistic	none	_	_	_	_	_	0-1(195)
278-4	TOI109	278	stata	stata	linguistic	none	_	_	_	_	_	0-5(195)
278-5	TOI109	278	buttata	buttata	linguistic	none	_	_	_	_	_	0-7(195)
278-6	TOI109	278	giù]	giù	linguistic	none	_	End=508.14	_	_	_	0-3(195)
279-0	TOI110	279	[una	una	linguistic	none	_	Begin=506.03	_	_	_	0-3(62)
279-1	TOI110	279	sola]	sola	linguistic	none	_	End=506.83	_	_	_	0-4(62)
280-0	TOR015	280	[a::h	ah	linguistic	none	_	Begin=506.866	0x2	_	_	0-2(195)
280-1	TOR015	280	una	una	linguistic	none	_	_	_	_	_	0-3(195)
280-2	TOR015	280	parte	parte	linguistic	none	_	_	_	_	_	0-5(195)
280-3	TOR015	280	è	è	linguistic	none	_	_	_	_	_	0-1(195)
280-4	TOR015	280	stat]a	stata	linguistic	none	_	_	_	_	_	0-4(195)
280-5	TOR015	280	buttata	buttata	linguistic	none	_	_	_	_	_	_
280-6	TOR015	280	giù	giù	linguistic	none	_	_	_	_	_	_
280-7	TOR015	280	ah	ah	linguistic	none	_	_	_	_	_	_
280-8	TOR015	280	giusto	giusto	linguistic	none	_	_	_	_	_	_
280-9	TOR015	280	vero	vero	linguistic	none	_	End=509.69	_	_	_	_
281-0	TOI110	281	[una	una	linguistic	none	_	Begin=507.255	_	_	_	0-3(195)
281-1	TOI110	281	sola]	sola	linguistic	none	_	End=507.926	_	_	_	0-4(195)
282-0	TOR015	282	e:::::	e	linguistic	none	_	Begin=510.67|End=512.558	0x5	_	_	_
283-0	TOR015	283	e	e	linguistic	none	_	Begin=517.034	_	_	_	_
283-1	TOR015	283	e	e	linguistic	none	_	_	_	_	_	_
283-2	TOR015	283	più	più	linguistic	none	_	_	_	_	_	_
283-3	TOR015	283	o	o	linguistic	none	_	_	_	_	_	_
283-4	TOR015	283	meno	meno	linguistic	none	_	End=518.429	_	_	_	_
284-0	TOR015	284	e::h	eh	linguistic	none	_	Begin=518.539|End=519.27	0x2	_	_	_
285-0	TOR015	285	ti	ti	linguistic	none	_	Begin=519.582	_	_	_	_
285-1	TOR015	285	piaceva	piaceva	linguistic	none	_	_	_	_	_	_
285-2	TOR015	285	più	più	linguistic	none	_	_	_	_	_	_
285-3	TOR015	285	la:	la	linguistic	none	_	_	1x1	_	_	_
285-4	TOR015	285	torino:	torino	linguistic	none	_	_	5x1	_	_	_
285-5	TOR015	285	di	di	linguistic	none	_	_	_	_	_	_
285-6	TOR015	285	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
285-7	TOR015	285	epoca	epoca	linguistic	none	_	_	_	_	_	_
285-8	TOR015	285	o	o	linguistic	none	_	_	_	_	_	_
285-9	TOR015	285	la	la	linguistic	none	_	_	_	_	_	_
285-10	TOR015	285	torino:	torino	linguistic	none	_	_	5x1	_	_	_
285-11	TOR015	285	di	di	linguistic	none	_	_	_	_	_	_
285-12	TOR015	285	adesso?	adesso	linguistic	none	Intonation=Rising	End=524.37	_	_	_	_
286-0	TOI109	286	beh	beh	linguistic	none	_	Begin=526.245|End=526.701	_	_	_	_
287-0	TOI109	287	da	da	linguistic	none	_	Begin=527.978	_	_	_	_
287-1	TOI109	287	una	una	linguistic	none	_	_	_	_	_	_
287-2	TOI109	287	parte::	parte	linguistic	none	_	End=529.64	4x2	_	_	_
288-0	TOI109	288	dove	dove	linguistic	none	_	Begin=530.426	_	_	_	_
288-1	TOI109	288	si	si	linguistic	none	_	_	_	_	_	_
288-2	TOI109	288	abitava	abitava	linguistic	none	_	_	_	_	_	_
288-3	TOI109	288	noi	noi	linguistic	none	_	_	_	_	_	_
288-4	TOI109	288	non:	non	linguistic	none	_	End=532.64	2x1	_	_	_
289-0	TOI109	289	(in)somma	insomma	linguistic	none	_	Begin=533.268	_	_	0-2(0)	_
289-1	TOI109	289	era	era	linguistic	none	_	_	_	_	_	_
289-2	TOI109	289	un	un	linguistic	none	_	_	_	_	_	_
