token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
316-0	TOR006	316	mh[mh]	mhmh	linguistic	none	_	Begin=611.911|End=612.3	_	_	_	2-4(85)
317-0	TOI033	317	[o	o	linguistic	none	_	Begin=612.239	_	_	_	0-1(85)
317-1	TOI033	317	s]e	se	linguistic	none	_	_	_	_	_	0-1(85)
317-2	TOI033	317	no	no	linguistic	none	_	_	_	_	_	_
317-3	TOI033	317	anche	anche	linguistic	none	_	_	_	_	_	_
317-4	TOI033	317	nei	nei	linguistic	none	_	_	_	_	_	_
317-5	TOI033	317	paesini	paesini	linguistic	none	_	_	_	_	_	_
317-6	TOI033	317	qua	qua	linguistic	none	_	_	_	_	_	_
317-7	TOI033	317	limitrofi,	limitrofi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
317-8	TOI033	317	possa	possa	linguistic	none	_	_	_	_	_	_
317-9	TOI033	317	essere	essere	linguistic	none	_	_	_	_	_	_
317-10	TOI033	317	moncalier[i:::]	moncalieri	linguistic	none	_	_	9x3	_	_	9-10(86)
317-11	TOI033	317	questi	questi	linguistic	none	_	_	_	_	_	_
317-12	TOI033	317	posti	posti	linguistic	none	_	_	_	_	_	_
317-13	TOI033	317	qua,	qua	linguistic	none	Intonation=WeaklyRising	End=616.73	_	_	_	_
318-0	TOR006	318	[mhmh]	mhmh	linguistic	none	_	Begin=615.52|End=615.94	_	_	_	0-4(86)
319-0	TOR006	319	ok[ay]	okay	linguistic	none	_	Begin=617.22|End=617.62	_	_	_	2-4(87)
320-0	TOI033	320	[(sono)]	sono	linguistic	none	_	Begin=617.47	_	_	0-4(0)	0-4(87)
320-1	TOI033	320	molto:::	molto	linguistic	none	_	_	4x3	_	_	_
320-2	TOI033	320	sì	sì	linguistic	none	_	_	_	_	_	_
320-3	TOI033	320	sì	sì	linguistic	none	_	_	_	_	_	_
320-4	TOI033	320	sì	sì	linguistic	none	_	End=618.66	_	_	_	_
321-0	TOR006	321	vai	vai	linguistic	none	_	Begin=618.98	_	_	_	_
321-1	TOR006	321	spesso	spesso	linguistic	none	_	_	_	_	_	_
321-2	TOR006	321	a	a	linguistic	none	_	_	_	_	_	_
321-3	TOR006	321	ballare,	ballare	linguistic	none	Intonation=WeaklyRising	End=620.03	_	_	_	_
322-0	TOI033	322	sì	sì	linguistic	none	_	Begin=620.6	_	_	_	_
322-1	TOI033	322	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
322-2	TOI033	322	a	a	linguistic	none	_	_	_	_	_	_
322-3	TOI033	322	ballare:::	ballare	linguistic	none	_	_	6x3	_	_	_
322-4	TOI033	322	vado	vado	linguistic	none	_	_	_	_	_	_
322-5	TOI033	322	spesso,	spesso	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
322-6	TOI033	322	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
322-7	TOI033	322	parecchio:::	parecchio	linguistic	none	_	_	8x3	_	_	_
322-8	TOI033	322	e:::h	eh	linguistic	none	_	_	0x3	_	_	_
322-9	TOI033	322	((ride))	((ride))	nonverbalbehavior	none	_	End=625.51	_	_	_	_
323-0	TOR006	323	((ride))	((ride))	nonverbalbehavior	none	_	Begin=621.27|End=621.73	_	_	_	_
324-0	TOI033	324	(ebbene	ebbene	linguistic	none	_	Begin=625.72	_	_	0-6(0)	_
324-1	TOI033	324	[è)	è	linguistic	none	_	_	_	_	0-1(0)	0-1(88)
324-2	TOI033	324	così].	così	linguistic	none	Intonation=Falling	End=626.49	_	_	_	0-4(88)
325-0	TOR006	325	[in	in	linguistic	none	_	Begin=626.066	_	_	_	0-2(88)
325-1	TOR006	325	me]dia?	media	linguistic	none	Intonation=Rising	End=626.92	_	_	_	0-2(88)
326-0	TOI033	326	ma	ma	linguistic	none	_	Begin=627.99	_	_	_	_
326-1	TOI033	326	no	no	linguistic	none	_	_	_	_	_	_
326-2	TOI033	326	(beh)	beh	linguistic	none	_	_	_	_	0-3(0)	_
326-3	TOI033	326	in	in	linguistic	none	_	_	_	_	_	_
326-4	TOI033	326	media:::	media	linguistic	none	_	_	4x3	_	_	_
326-5	TOI033	326	diciam[o:::]	diciamo	linguistic	none	_	End=630.38	6x3	_	_	6-7(89)
327-0	TOR006	327	[in]	in	linguistic	none	_	Begin=630.23	_	_	_	0-2(89)
327-1	TOR006	327	un	un	linguistic	none	_	_	_	_	_	_
327-2	TOR006	327	mese	mese	linguistic	none	_	End=631.07	_	_	_	_
328-0	TOI033	328	ah	ah	linguistic	none	_	Begin=632.01	_	_	_	_
328-1	TOI033	328	in	in	linguistic	none	_	_	_	_	_	_
328-2	TOI033	328	un	un	linguistic	none	_	_	_	_	_	_
328-3	TOI033	328	mese,	mese	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
328-4	TOI033	328	facciamo	facciamo	linguistic	none	_	_	_	_	_	_
328-5	TOI033	328	sei	sei	linguistic	none	_	_	_	_	_	_
328-6	TOI033	328	volte	volte	linguistic	none	_	_	_	_	_	_
328-7	TOI033	328	dai.	dai	linguistic	none	Intonation=Falling	_	_	_	_	_
328-8	TOI033	328	sei	sei	linguistic	none	_	_	_	_	_	_
328-9	TOI033	328	sette	sette	linguistic	none	_	_	_	_	_	_
328-10	TOI033	328	volte	volte	linguistic	none	_	End=634.8	_	_	_	_
329-0	TOR006	329	a	a	linguistic	none	_	Begin=634.87	_	_	_	_
329-1	TOR006	329	ballare?	ballare	linguistic	none	Intonation=Rising	End=635.56	_	_	_	_
330-0	TOI033	330	sì	sì	linguistic	none	_	Begin=635.74|End=636.02	_	_	_	_
331-0	TOI033	331	no	no	linguistic	none	_	Begin=637.32	_	_	_	_
331-1	TOI033	331	è	è	linguistic	none	_	_	_	_	_	_
331-2	TOI033	331	impossibile	impossibile	linguistic	none	_	End=638.16	_	_	_	_
332-0	TOR006	332	no	no	linguistic	none	_	Begin=638.3|End=638.69	_	_	_	_
333-0	TOI033	333	(è)	è	linguistic	none	_	Begin=639.02	_	_	0-1(0)	_
333-1	TOI033	333	sbagliato,	sbagliato	linguistic	none	Intonation=WeaklyRising	End=639.73	_	_	_	_
334-0	TOI033	334	[no	no	linguistic	none	_	Begin=640.105	_	_	_	0-2(91)
334-1	TOI033	334	beh	beh	linguistic	none	_	_	_	_	_	0-3(91)
334-2	TOI033	334	sì]	sì	linguistic	none	_	_	_	_	_	0-2(91)
334-3	TOI033	334	a	a	linguistic	none	_	_	_	_	_	_
334-4	TOI033	334	volte	volte	linguistic	none	_	_	_	_	_	_
334-5	TOI033	334	però::	però	linguistic	none	_	_	3x2	_	_	_
334-6	TOI033	334	fac[ciamo]	facciamo	linguistic	none	_	End=641.97	_	_	_	3-8(90)
335-0	TOR006	335	[pensaci	pensaci	linguistic	none	_	Begin=640.105	_	_	_	0-7(91)
335-1	TOR006	335	ben~]	ben~	linguistic	none	Interrupted=Yes	End=640.81	_	_	_	0-4(91)
336-0	TOR006	336	[quindi]	quindi	linguistic	none	_	Begin=641.67	_	_	_	0-6(90)
336-1	TOR006	336	due	due	linguistic	none	_	_	_	_	_	_
336-2	TOR006	336	volte	volte	linguistic	none	_	_	_	_	_	_
336-3	TOR006	336	a	a	linguistic	none	_	_	_	_	_	_
336-4	TOR006	336	set[timana],	settimana	linguistic	none	Intonation=WeaklyRising	End=643.31	_	_	_	3-9(92)
337-0	TOI033	337	[facciamo	facciamo	linguistic	none	_	Begin=642.72	_	_	_	0-8(92)
337-1	TOI033	337	an]che	anche	linguistic	none	_	_	_	_	_	0-2(92)
337-2	TOI033	337	due	due	linguistic	none	_	_	_	_	_	_
337-3	TOI033	337	volte	volte	linguistic	none	_	_	_	_	_	_
337-4	TOI033	337	a	a	linguistic	none	_	_	_	_	_	_
337-5	TOI033	337	settimana	settimana	linguistic	none	_	_	_	_	_	_
337-6	TOI033	337	sì	sì	linguistic	none	_	End=644.34	_	_	_	_
338-0	TOI033	338	ah	ah	linguistic	none	_	Begin=645.32	_	_	_	_
338-1	TOI033	338	[a	a	linguistic	none	_	_	_	_	_	0-1(93)
338-2	TOI033	338	volte	volte	linguistic	none	_	_	_	_	_	0-5(93)
338-3	TOI033	338	sì]	sì	linguistic	none	_	End=646.33	_	_	_	0-2(93)
339-0	TOR006	339	[o	o	linguistic	none	_	Begin=645.67	_	_	_	0-1(93)
339-1	TOR006	339	mio	mio	linguistic	none	_	_	_	_	_	0-3(93)
339-2	TOR006	339	dio]	dio	linguistic	none	_	_	_	_	_	0-3(93)
339-3	TOR006	339	(è)	è	linguistic	none	_	_	_	_	0-1(0)	_
339-4	TOR006	339	bellissimo	bellissimo	linguistic	none	_	End=647.24	_	_	_	_
340-0	TOI033	340	[no	no	linguistic	none	_	Begin=647.695	_	_	_	0-2(94)
340-1	TOI033	340	sì	sì	linguistic	none	_	_	_	_	_	0-2(94)
340-2	TOI033	340	sì]	sì	linguistic	none	_	End=648.54	_	_	_	0-2(94)
341-0	TOR006	341	[perché	perché	linguistic	none	_	Begin=647.695	_	_	_	0-6(94)
341-1	TOR006	341	ti	ti	linguistic	none	_	_	_	_	_	0-2(94)
341-2	TOR006	341	piace	piace	linguistic	none	_	_	_	_	_	0-5(94)
341-3	TOR006	341	andare	andare	linguistic	none	_	_	_	_	_	0-6(94)
341-4	TOR006	341	a]	a	linguistic	none	_	_	_	_	_	0-1(94)
341-5	TOR006	341	ballare,	ballare	linguistic	none	Intonation=WeaklyRising	End=649.29	_	_	_	_
342-0	TOI033	342	beh,	beh	linguistic	none	Intonation=WeaklyRising	Begin=649.647	_	_	_	_
342-1	TOI033	342	allora	allora	linguistic	none	_	_	_	_	_	_
342-2	TOI033	342	ballare	ballare	linguistic	none	_	_	_	_	_	_
342-3	TOI033	342	mi	mi	linguistic	none	_	_	_	_	_	_
342-4	TOI033	342	piace	piace	linguistic	none	_	_	_	_	_	_
342-5	TOI033	342	semplicemente	semplicemente	linguistic	none	_	_	_	_	_	_
342-6	TOI033	342	perché	perché	linguistic	none	_	_	_	_	_	_
342-7	TOI033	342	io	io	linguistic	none	_	_	_	_	_	_
342-8	TOI033	342	suonavo,	suonavo	linguistic	none	Intonation=WeaklyRising	End=652.33	_	_	_	_
343-0	TOI033	343	quind[i:::	quindi	linguistic	none	_	Begin=652.568	5x3	_	_	5-6(95)
343-1	TOI033	343	lavora]ndo	lavorando	linguistic	none	_	_	_	_	_	0-6(95)
343-2	TOI033	343	nei	nei	linguistic	none	_	_	_	_	_	_
343-3	TOI033	343	locali,	locali	linguistic	none	Intonation=WeaklyRising	End=654.57	_	_	_	_
344-0	TOR006	344	[°okay°]	okay	linguistic	none	Volume=Low	Begin=653.364|End=653.86	_	_	_	0-4(95)
345-0	TOI033	345	sono	sono	linguistic	none	_	Begin=654.78	_	_	_	_
345-1	TOI033	345	sempre	sempre	linguistic	none	_	_	_	_	_	_
345-2	TOI033	345	rimasto:::	rimasto	linguistic	none	_	_	6x3	_	_	_
345-3	TOI033	345	affezionato	affezionato	linguistic	none	_	_	_	_	_	_
345-4	TOI033	345	[xx]	x	unknown	none	_	End=657.4	_	_	_	0-2(96)
346-0	TOR006	346	[ma	ma	linguistic	none	_	Begin=657.09	_	_	_	0-2(96)
346-1	TOR006	346	quindi]	quindi	linguistic	none	_	_	_	_	_	0-6(96)
346-2	TOR006	346	aspetta,	aspetta	linguistic	none	Intonation=WeaklyRising	End=658.24	_	_	_	_
347-0	TOR006	347	(hai)	hai	linguistic	none	_	Begin=658.545	_	_	0-3(0)	_
347-1	TOR006	347	avevi	avevi	linguistic	none	_	_	_	_	_	_
347-2	TOR006	347	già	già	linguistic	none	_	_	_	_	_	_
347-3	TOR006	347	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
347-4	TOR006	347	fatto	fatto	linguistic	none	_	_	_	_	_	_
347-5	TOR006	347	un	un	linguistic	none	_	_	_	_	_	_
347-6	TOR006	347	lavoro.	lavoro	linguistic	none	Intonation=Falling	End=660.47	_	_	_	_
348-0	TOI033	348	se	se	linguistic	none	_	Begin=661.403	_	_	_	_
348-1	TOI033	348	si	si	linguistic	none	_	_	_	_	_	_
348-2	TOI033	348	può	può	linguistic	none	_	_	_	_	_	_
348-3	TOI033	348	chiamare	chiamare	linguistic	none	_	_	_	_	_	_
348-4	TOI033	348	lavoro,	lavoro	linguistic	none	Intonation=WeaklyRising	End=662.55	_	_	_	_
349-0	TOI033	349	[non	non	linguistic	none	_	Begin=662.836	_	_	_	0-3(97)
349-1	TOI033	349	è	è	linguistic	none	_	_	_	_	_	0-1(97)
349-2	TOI033	349	proprio	proprio	linguistic	none	_	_	_	_	_	0-7(97)
349-3	TOI033	349	un	un	linguistic	none	_	_	_	_	_	0-2(97)
349-4	TOI033	349	lavoro]	lavoro	linguistic	none	_	End=664.04	_	_	_	0-6(97)
350-0	TOR006	350	[vabbè,	vabbè	linguistic	none	Intonation=WeaklyRising	Begin=662.836	_	_	_	0-5(97)
350-1	TOR006	350	dai	dai	linguistic	none	_	_	_	_	_	0-3(97)
350-2	TOR006	350	raccontami	raccontami	linguistic	none	_	_	_	_	_	0-10(97)
350-3	TOR006	350	qual]cosa	qualcosa	linguistic	none	_	End=664.7	_	_	_	0-4(97)
351-0	TOI033	351	nel	nel	linguistic	none	_	Begin=664.73	_	_	_	_
351-1	TOI033	351	senso:::	senso	linguistic	none	_	_	4x3	_	_	_
351-2	TOI033	351	beh	beh	linguistic	none	_	_	_	_	_	_
351-3	TOI033	351	io	io	linguistic	none	_	_	_	_	_	_
351-4	TOI033	351	quando	quando	linguistic	none	_	_	_	_	_	_
351-5	TOI033	351	ero	ero	linguistic	none	_	_	_	_	_	_
351-6	TOI033	351	ragazzino,	ragazzino	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
351-7	TOI033	351	quando	quando	linguistic	none	_	_	_	_	_	_
351-8	TOI033	351	avevo:::	avevo	linguistic	none	_	_	4x3	_	_	_
351-9	TOI033	351	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
351-10	TOI033	351	quindic(i)	quindici	linguistic	none	_	_	_	_	7-8(0)	_
351-11	TOI033	351	anni,	anni	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
351-12	TOI033	351	[ho	ho	linguistic	none	_	_	_	_	_	0-2(98)
351-13	TOI033	351	iniz~]	iniz~	linguistic	none	Interrupted=Yes	_	_	_	_	0-5(98)
351-14	TOI033	351	x	x	unknown	none	_	_	_	_	_	_
351-15	TOI033	351	mi	mi	linguistic	none	_	_	_	_	_	_
351-16	TOI033	351	sono	sono	linguistic	none	_	_	_	_	_	_
351-17	TOI033	351	appassionato	appassionato	linguistic	none	_	_	_	_	_	_
351-18	TOI033	351	appunto	appunto	linguistic	none	_	_	_	_	_	_
351-19	TOI033	351	a	a	linguistic	none	_	_	_	_	_	_
351-20	TOI033	351	suonare	suonare	linguistic	none	_	_	_	_	_	_
351-21	TOI033	351	come::	come	linguistic	none	_	_	3x2	_	_	_
351-22	TOI033	351	[come	come	linguistic	none	_	_	_	_	_	0-4(99)
351-23	TOI033	351	dj].	dj	linguistic	none	Intonation=Falling	End=671.41	_	_	_	0-2(99)
352-0	TOR006	352	[mhmh]	mhmh	linguistic	none	_	Begin=668.43|End=668.89	_	_	_	0-4(98)
353-0	TOR006	353	[mhmh]	mhmh	linguistic	none	_	Begin=670.86|End=671.39	_	_	_	0-4(99)
354-0	TOR006	354	okay.	okay	linguistic	none	Intonation=Falling	Begin=671.77|End=672.2	_	_	_	_
355-0	TOI033	355	e::::h	eh	linguistic	none	_	Begin=672.39	0x4	_	_	_
355-1	TOI033	355	ho	ho	linguistic	none	_	_	_	_	_	_
355-2	TOI033	355	iniziato	iniziato	linguistic	none	_	_	_	_	_	_
355-3	TOI033	355	a:::	a	linguistic	none	_	_	0x3	_	_	_
355-4	TOI033	355	produrre	produrre	linguistic	none	_	_	_	_	_	_
355-5	TOI033	355	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_
355-6	TOI033	355	da	da	linguistic	none	_	_	_	_	_	_
355-7	TOI033	355	(so~)	so~	linguistic	none	Interrupted=Yes	_	_	_	0-3(0)	_
355-8	TOI033	355	al	al	linguistic	none	_	_	_	_	_	_
355-9	TOI033	355	com[puter],	computer	linguistic	none	Intonation=WeaklyRising	End=677.1	_	_	_	3-8(100)
356-0	TOR006	356	[mhmh]	mhmh	linguistic	none	_	Begin=676.695|End=677.1	_	_	_	0-4(100)
357-0	TOI033	357	(a)	a	linguistic	none	_	Begin=677.16	_	_	0-1(0)	_
357-1	TOI033	357	fare:::	fare	linguistic	none	_	_	3x3	_	_	_
357-2	TOI033	357	giocare	giocare	linguistic	none	_	_	_	_	_	_
357-3	TOI033	357	un	un	linguistic	none	_	_	_	_	_	_
357-4	TOI033	357	pochettino	pochettino	linguistic	none	_	_	_	_	_	_
357-5	TOI033	357	così,	così	linguistic	none	Intonation=WeaklyRising	End=679.51	_	_	_	_
358-0	TOR006	358	mhmh	mhmh	linguistic	none	_	Begin=679.59|End=680.03	_	_	_	_
359-0	TOI033	359	e	e	linguistic	none	_	Begin=680.27	_	_	_	_
359-1	TOI033	359	poi	poi	linguistic	none	_	_	_	_	_	_
359-2	TOI033	359	niente	niente	linguistic	none	_	_	_	_	_	_
359-3	TOI033	359	(suoni~)	suoni~	linguistic	none	Interrupted=Yes	_	_	_	0-6(0)	_
359-4	TOI033	359	ho	ho	linguistic	none	_	_	_	_	_	_
359-5	TOI033	359	iniziato	iniziato	linguistic	none	_	_	_	_	_	_
359-6	TOI033	359	a	a	linguistic	none	_	_	_	_	_	_
359-7	TOI033	359	suona::~	suona~	linguistic	none	Interrupted=Yes	_	4x2	_	_	_
359-8	TOI033	359	suonicchiare	suonicchiare	linguistic	none	_	_	_	_	_	_
359-9	TOI033	359	in	in	linguistic	none	_	_	_	_	_	_
359-10	TOI033	359	un	un	linguistic	none	_	_	_	_	_	_
359-11	TOI033	359	locale	locale	linguistic	none	_	_	_	_	_	_
359-12	TOI033	359	qua	qua	linguistic	none	_	_	_	_	_	_
359-13	TOI033	359	a	a	linguistic	none	_	_	_	_	_	_
359-14	TOI033	359	chieri,	chieri	linguistic	none	Intonation=WeaklyRising	End=684.05	_	_	_	_
360-0	TOI033	360	[il	il	linguistic	none	ProsodicLink=Yes	Begin=684.11	_	_	_	0-2(101)
360-1	TOI033	360	e]::h	eh	linguistic	none	_	_	0x2	_	_	0-1(101)
360-2	TOI033	360	il	il	linguistic	none	_	_	_	_	_	_
360-3	TOI033	360	pickwick,	pickwick	linguistic	none	Intonation=WeaklyRising	End=685.36	_	_	_	_
361-0	TOR006	361	[mhmh]	mhmh	linguistic	none	_	Begin=684.11|End=684.56	_	_	_	0-4(101)
362-0	TOR006	362	okay,	okay	linguistic	none	Intonation=WeaklyRising	Begin=685.405|End=685.97	_	_	_	_
363-0	TOI033	363	il	il	linguistic	none	_	Begin=686.384	_	_	_	_
363-1	TOI033	363	vecchio	vecchio	linguistic	none	_	_	_	_	_	_
363-2	TOI033	363	pickwick,	pickwick	linguistic	none	Intonation=WeaklyRising	End=687.42	_	_	_	_
364-0	TOI033	364	e::::hm	ehm	linguistic	none	_	Begin=687.617|End=689.11	0x4	_	_	_
365-0	TOI033	365	e	e	linguistic	none	_	Begin=689.203	_	_	_	_
365-1	TOI033	365	bon,	bon	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
365-2	TOI033	365	poi	poi	linguistic	none	_	_	_	_	_	_
365-3	TOI033	365	da	da	linguistic	none	_	_	_	_	_	_
365-4	TOI033	365	lì	lì	linguistic	none	_	_	_	_	_	_
365-5	TOI033	365	in	in	linguistic	none	_	_	_	_	_	_
365-6	TOI033	365	realtà:::	realtà	linguistic	none	_	_	5x3	_	_	_
365-7	TOI033	365	sono	sono	linguistic	none	_	_	_	_	_	_
365-8	TOI033	365	entrato	entrato	linguistic	none	_	_	_	_	_	_
365-9	TOI033	365	in	in	linguistic	none	_	_	_	_	_	_
365-10	TOI033	365	qualche	qualche	linguistic	none	_	_	_	_	_	_
365-11	TOI033	365	discoteca::::	discoteca	linguistic	none	_	_	8x4	_	_	_
365-12	TOI033	365	robe	robe	linguistic	none	_	_	_	_	_	_
365-13	TOI033	365	[varie]	varie	linguistic	none	_	End=693.87	_	_	_	0-5(102)
366-0	TOR006	366	[okay]	okay	linguistic	none	_	Begin=693.485|End=693.88	_	_	_	0-4(102)
367-0	TOI033	367	fino	fino	linguistic	none	_	Begin=693.946	_	_	_	_
367-1	TOI033	367	a	a	linguistic	none	_	_	_	_	_	_
367-2	TOI033	367	che,	che	linguistic	none	Intonation=WeaklyRising	End=694.67	_	_	_	_
368-0	TOI033	368	sono	sono	linguistic	none	_	Begin=696.123	_	_	_	_
368-1	TOI033	368	arrivato	arrivato	linguistic	none	_	_	_	_	_	_
368-2	TOI033	368	al	al	linguistic	none	_	_	_	_	_	_
368-3	TOI033	368	punto	punto	linguistic	none	_	_	_	_	_	_
368-4	TOI033	368	da:::	da	linguistic	none	_	_	1x3	_	_	_
368-5	TOI033	368	suonare	suonare	linguistic	none	_	_	_	_	_	_
368-6	TOI033	368	regolarmente	regolarmente	linguistic	none	_	End=699.05	_	_	_	_
369-0	TOI033	369	[ogni]:::	ogni	linguistic	none	_	Begin=699.49	3x3	_	_	0-4(103)
369-1	TOI033	369	weekend,	weekend	linguistic	none	Intonation=WeaklyRising	End=701.66	_	_	_	_
370-0	TOR006	370	[mhmh]	mhmh	linguistic	none	_	Begin=699.495|End=699.937	_	_	_	0-4(103)
371-0	TOI033	371	barra	barra	linguistic	none	_	Begin=701.943	_	_	_	_
371-1	TOI033	371	uno	uno	linguistic	none	_	_	_	_	_	_
371-2	TOI033	371	due	due	linguistic	none	_	_	_	_	_	_
371-3	TOI033	371	giorni	giorni	linguistic	none	_	_	_	_	_	_
371-4	TOI033	371	a	a	linguistic	none	_	_	_	_	_	_
371-5	TOI033	371	settimana,	settimana	linguistic	none	Intonation=WeaklyRising	End=704.09	_	_	_	_
372-0	TOR006	372	mh[mh]	mhmh	linguistic	none	_	Begin=704.376|End=704.82	_	_	_	2-4(104)
373-0	TOI033	373	[lavora]vo	lavoravo	linguistic	none	_	Begin=704.411	_	_	_	0-6(104)
373-1	TOI033	373	al	al	linguistic	none	_	_	_	_	_	_
373-2	TOI033	373	big,	big	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
373-3	TOI033	373	lavoravo	lavoravo	linguistic	none	_	_	_	_	_	_
373-4	TOI033	373	al	al	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
373-5	TOI033	373	e::h	eh	linguistic	none	_	_	0x2	_	_	_
373-6	TOI033	373	ho	ho	linguistic	none	_	_	_	_	_	_
373-7	TOI033	373	lavorato	lavorato	linguistic	none	_	_	_	_	_	_
373-8	TOI033	373	al	al	linguistic	none	_	_	_	_	_	_
373-9	TOI033	373	vogue,	vogue	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
373-10	TOI033	373	il	il	linguistic	none	_	_	_	_	_	_
373-11	TOI033	373	pick	pick	linguistic	none	_	_	_	_	_	_
373-12	TOI033	373	up,	up	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
373-13	TOI033	373	questi	questi	linguistic	none	_	_	_	_	_	_
373-14	TOI033	373	posti	posti	linguistic	none	_	_	_	_	_	_
373-15	TOI033	373	qua	qua	linguistic	none	_	End=709.77	_	_	_	_
374-0	TOI033	374	lavorato	lavorato	linguistic	none	_	Begin=709.98	_	_	_	_
374-1	TOI033	374	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
374-2	TOI033	374	suonavo	suonavo	linguistic	none	_	End=711.23	_	_	_	_
375-0	TOI033	375	[un'	un'	linguistic	none	SpaceAfter=No	Begin=711.36	_	_	_	0-3(105)
375-1	TOI033	375	ore]tta,	oretta	linguistic	none	Intonation=WeaklyRising	_	_	_	_	0-3(105)
375-2	TOI033	375	niente	niente	linguistic	none	_	_	_	_	_	_
375-3	TOI033	375	di:::	di	linguistic	none	_	_	1x3	_	_	_
375-4	TOI033	375	xxx	x	unknown	none	_	_	_	_	_	_
375-5	TOI033	375	non	non	linguistic	none	_	_	_	_	_	_
375-6	TOI033	375	è	è	linguistic	none	_	_	_	_	_	_
375-7	TOI033	375	un	un	linguistic	none	_	_	_	_	_	_
375-8	TOI033	375	lavoro	lavoro	linguistic	none	_	End=713.73	_	_	_	_
376-0	TOR006	376	[mhmh]	mhmh	linguistic	none	_	Begin=711.37|End=711.82	_	_	_	0-4(105)
377-0	TOI033	377	non	non	linguistic	none	_	Begin=714.74	_	_	_	_
377-1	TOI033	377	ho	ho	linguistic	none	_	_	_	_	_	_
377-2	TOI033	377	retribuito	retribuito	linguistic	none	_	_	_	_	_	_
377-3	TOI033	377	ecco	ecco	linguistic	none	_	_	_	_	_	_
377-4	TOI033	377	[mettiamola	mettiamola	linguistic	none	_	_	_	_	_	0-10(106)
377-5	TOI033	377	così],	così	linguistic	none	Intonation=WeaklyRising	End=716.53	_	_	_	0-4(106)
378-0	TOR006	378	[ah	ah	linguistic	none	_	Begin=715.835	_	_	_	0-2(106)
378-1	TOR006	378	non	non	linguistic	none	_	_	_	_	_	0-3(106)
378-2	TOR006	378	eri	eri	linguistic	none	_	_	_	_	_	0-3(106)
378-3	TOR006	378	re]tri[buito],	retribuito	linguistic	none	Intonation=WeaklyRising	End=717.3	_	_	_	0-2(106),5-10(107)
379-0	TOI033	379	[eh	eh	linguistic	none	_	Begin=716.92	_	_	_	0-2(107)
379-1	TOI033	379	retri]bui~	retribui~	linguistic	none	Interrupted=Yes	_	_	_	_	0-5(107)
379-2	TOI033	379	a	a	linguistic	none	_	_	_	_	_	_
379-3	TOI033	379	me	me	linguistic	none	_	_	_	_	_	_
379-4	TOI033	379	piaceva	piaceva	linguistic	none	_	End=718.16	_	_	_	_
380-0	TOI033	380	a	a	linguistic	none	_	Begin=718.2	_	_	_	_
380-1	TOI033	380	non	non	linguistic	none	_	_	_	_	_	_
380-2	TOI033	380	m~	m~	linguistic	none	Interrupted=Yes	_	_	_	_	_
380-3	TOI033	380	non	non	linguistic	none	_	_	_	_	_	_
380-4	TOI033	380	m'	m'	linguistic	none	SpaceAfter=No	_	_	_	_	_
380-5	TOI033	380	importava	importava	linguistic	none	_	_	_	_	_	_
380-6	TOI033	380	se	se	linguistic	none	_	_	_	_	_	_
380-7	TOI033	380	mi	mi	linguistic	none	_	_	_	_	_	_
380-8	TOI033	380	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
380-9	TOI033	380	sì	sì	linguistic	none	_	_	_	_	_	_
380-10	TOI033	380	ogni	ogni	linguistic	none	_	_	_	_	_	_
380-11	TOI033	380	tanto	tanto	linguistic	none	_	_	_	_	_	_
380-12	TOI033	380	qualcosina	qualcosina	linguistic	none	_	_	_	_	_	_
380-13	TOI033	380	usciv[a	usciva	linguistic	none	_	_	_	_	_	4-6(108)
380-14	TOI033	380	ma:::]	ma	linguistic	none	_	_	1x3	_	_	0-2(108)
380-15	TOI033	380	niente	niente	linguistic	none	_	_	_	_	_	_
380-16	TOI033	380	[di:::]	di	linguistic	none	_	End=722.82	1x3	_	_	0-2(109)
381-0	TOR006	381	[ah	ah	linguistic	none	_	Begin=721.26	_	_	_	0-2(108)
381-1	TOR006	381	okay]	okay	linguistic	none	_	End=721.8	_	_	_	0-4(108)
382-0	TOR006	382	[lo	lo	linguistic	none	_	Begin=722.45	_	_	_	0-2(109)
382-1	TOR006	382	facevi]	facevi	linguistic	none	_	_	_	_	_	0-6(109)
382-2	TOR006	382	perché	perché	linguistic	none	_	_	_	_	_	_
382-3	TOR006	382	ti	ti	linguistic	none	_	_	_	_	_	_
