token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
374-6	TOI041	374	fare	fare	linguistic	none	_	_	_	_	_	_
374-7	TOI041	374	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
374-8	TOI041	374	università,	università	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
374-9	TOI041	374	e	e	linguistic	none	_	_	_	_	_	_
374-10	TOI041	374	anche	anche	linguistic	none	_	_	_	_	_	_
374-11	TOI041	374	farla	farla	linguistic	none	_	_	_	_	_	_
374-12	TOI041	374	con	con	linguistic	none	_	_	_	_	_	_
374-13	TOI041	374	tutta	tutta	linguistic	none	_	_	_	_	_	_
374-14	TOI041	374	calma	calma	linguistic	none	_	_	_	_	_	_
374-15	TOI041	374	quindi	quindi	linguistic	none	_	_	_	_	_	_
374-16	TOI041	374	farla	farla	linguistic	none	_	_	_	_	_	_
374-17	TOI041	374	be:ne,	bene	linguistic	none	Intonation=WeaklyRising	End=699.66	1x1	_	_	_
375-0	TOI041	375	mi	mi	linguistic	none	_	Begin=699.74	_	_	_	_
375-1	TOI041	375	sono	sono	linguistic	none	_	_	_	_	_	_
375-2	TOI041	375	laureata	laureata	linguistic	none	_	_	_	_	_	_
375-3	TOI041	375	be:ne,	bene	linguistic	none	Intonation=WeaklyRising	End=700.918	1x1	_	_	_
376-0	TOR001	376	mh	mh	linguistic	none	_	Begin=700.922	_	_	_	_
376-1	TOR001	376	mh	mh	linguistic	none	_	_	_	_	_	_
376-2	TOR001	376	mh	mh	linguistic	none	_	End=701.314	_	_	_	_
377-0	TOI041	377	e:::h	eh	linguistic	none	_	Begin=701.563|End=702.231	0x3	_	_	_
378-0	TOI041	378	però,	però	linguistic	none	Intonation=WeaklyRising	Begin=702.926|End=703.34	_	_	_	_
379-0	TOI041	379	devo	devo	linguistic	none	_	Begin=703.431	_	_	_	_
379-1	TOI041	379	dire	dire	linguistic	none	_	_	_	_	_	_
379-2	TOI041	379	che,	che	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
379-3	TOI041	379	ho	ho	linguistic	none	_	_	_	_	_	_
379-4	TOI041	379	trovato	trovato	linguistic	none	_	_	_	_	_	_
379-5	TOI041	379	un	un	linguistic	none	_	_	_	_	_	_
379-6	TOI041	379	po',	po'	linguistic	none	Intonation=WeaklyRising	End=705.29	_	_	_	_
380-0	TOI041	380	e:::h	eh	linguistic	none	_	Begin=705.315|End=705.75	0x3	_	_	_
381-0	TOI041	381	appunto	appunto	linguistic	none	_	Begin=705.78	_	_	_	_
381-1	TOI041	381	nel	nel	linguistic	none	_	_	_	_	_	_
381-2	TOI041	381	mercato	mercato	linguistic	none	_	_	_	_	_	_
381-3	TOI041	381	del	del	linguistic	none	_	_	_	_	_	_
381-4	TOI041	381	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
381-5	TOI041	381	quello	quello	linguistic	none	_	_	_	_	_	_
381-6	TOI041	381	che	che	linguistic	none	_	_	_	_	_	_
381-7	TOI041	381	dicevo	dicevo	linguistic	none	_	_	_	_	_	_
381-8	TOI041	381	prima.	prima	linguistic	none	Intonation=Falling	End=708.021	_	_	_	_
382-0	TOI041	382	questa	questa	linguistic	none	_	Begin=708.606	_	_	_	_
382-1	TOI041	382	tendenza	tendenza	linguistic	none	_	_	_	_	_	_
382-2	TOI041	382	a	a	linguistic	none	_	_	_	_	_	_
382-3	TOI041	382	incasellare	incasellare	linguistic	none	_	_	_	_	_	_
382-4	TOI041	382	molto	molto	linguistic	none	_	_	_	_	_	_
382-5	TOI041	382	rapidamente	rapidamente	linguistic	none	_	_	_	_	_	_
382-6	TOI041	382	le	le	linguistic	none	_	_	_	_	_	_
382-7	TOI041	382	persone,	persone	linguistic	none	Intonation=WeaklyRising	End=712.297	_	_	_	_
383-0	TOI041	383	e::::h	eh	linguistic	none	_	Begin=712.42|End=713.003	0x4	_	_	_
384-0	TOI041	384	in	in	linguistic	none	_	Begin=713.086	_	_	_	_
384-1	TOI041	384	una	una	linguistic	none	_	_	_	_	_	_
384-2	TOI041	384	certa::,	certa	linguistic	none	Intonation=WeaklyRising	_	4x2	_	_	_
384-3	TOI041	384	in	in	linguistic	none	_	_	_	_	_	_
384-4	TOI041	384	un	un	linguistic	none	_	_	_	_	_	_
384-5	TOI041	384	certo	certo	linguistic	none	_	_	_	_	_	_
384-6	TOI041	384	ruolo,	ruolo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
384-7	TOI041	384	in	in	linguistic	none	_	_	_	_	_	_
384-8	TOI041	384	una	una	linguistic	none	_	_	_	_	_	_
384-9	TOI041	384	cer~	cer~	linguistic	none	Interrupted=Yes	End=716.029	_	_	_	_
385-0	TOI041	385	in	in	linguistic	none	_	Begin=716.06	_	_	_	_
385-1	TOI041	385	un	un	linguistic	none	_	_	_	_	_	_
385-2	TOI041	385	certo	certo	linguistic	none	_	_	_	_	_	_
385-3	TOI041	385	ambito	ambito	linguistic	none	_	_	_	_	_	_
385-4	TOI041	385	di	di	linguistic	none	_	_	_	_	_	_
385-5	TOI041	385	competenza,	competenza	linguistic	none	Intonation=WeaklyRising	End=717.64	_	_	_	_
386-0	TOI041	386	e	e	linguistic	none	_	Begin=717.708	_	_	_	_
386-1	TOI041	386	quindi	quindi	linguistic	none	_	_	_	_	_	_
386-2	TOI041	386	poi	poi	linguistic	none	_	_	_	_	_	_
386-3	TOI041	386	una	una	linguistic	none	_	_	_	_	_	_
386-4	TOI041	386	grandissima	grandissima	linguistic	none	_	_	_	_	_	_
386-5	TOI041	386	difficoltà	difficoltà	linguistic	none	_	_	_	_	_	_
386-6	TOI041	386	[invece],	invece	linguistic	none	Intonation=WeaklyRising	End=720.28	_	_	_	0-6(56)
387-0	TOR001	387	[certo]	certo	linguistic	none	_	Begin=719.88|End=720.28	_	_	_	0-5(56)
388-0	TOI041	388	da	da	linguistic	none	_	Begin=720.721	_	_	_	_
388-1	TOI041	388	parte	parte	linguistic	none	_	_	_	_	_	_
388-2	TOI041	388	della	della	linguistic	none	_	_	_	_	_	_
388-3	TOI041	388	persona	persona	linguistic	none	_	_	_	_	_	_
388-4	TOI041	388	che	che	linguistic	none	_	_	_	_	_	_
388-5	TOI041	388	vorrebbe,	vorrebbe	linguistic	none	Intonation=WeaklyRising	End=722.405	_	_	_	_
389-0	TOI041	389	provare	provare	linguistic	none	_	Begin=722.658	_	_	_	_
389-1	TOI041	389	anche	anche	linguistic	none	_	_	_	_	_	_
389-2	TOI041	389	altro,	altro	linguistic	none	Intonation=WeaklyRising	End=723.76	_	_	_	_
390-0	TOI041	390	e:::h	eh	linguistic	none	_	Begin=723.969|End=724.585	0x3	_	_	_
391-0	TOI041	391	fare	fare	linguistic	none	_	Begin=725.014	_	_	_	_
391-1	TOI041	391	altro,	altro	linguistic	none	Intonation=WeaklyRising	End=725.84	_	_	_	_
392-0	TOI041	392	a	a	linguistic	none	_	Begin=726.278	_	_	_	_
392-1	TOI041	392	leversi	leversi	linguistic	none	_	_	_	_	_	_
392-2	TOI041	392	da	da	linguistic	none	_	_	_	_	_	_
392-3	TOI041	392	quella	quella	linguistic	none	_	_	_	_	_	_
392-4	TOI041	392	cosa	cosa	linguistic	none	_	_	_	_	_	_
392-5	TOI041	392	lì.	lì	linguistic	none	Intonation=Falling	End=727.614	_	_	_	_
393-0	TOI041	393	quella	quella	linguistic	none	_	Begin=727.861	_	_	_	_
393-1	TOI041	393	era	era	linguistic	none	_	_	_	_	_	_
393-2	TOI041	393	anche	anche	linguistic	none	_	_	_	_	_	_
393-3	TOI041	393	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
393-4	TOI041	393	epoca,	epoca	linguistic	none	Intonation=WeaklyRising	End=729.172	_	_	_	_
394-0	TOI041	394	in	in	linguistic	none	_	Begin=729.271	_	_	_	_
394-1	TOI041	394	cui	cui	linguistic	none	_	_	_	_	_	_
394-2	TOI041	394	s~	s~	linguistic	none	Interrupted=Yes	End=729.772	_	_	_	_
395-0	TOI041	395	adesso	adesso	linguistic	none	_	Begin=730.046	_	_	_	_
395-1	TOI041	395	forse	forse	linguistic	none	_	_	_	_	_	_
395-2	TOI041	395	se	se	linguistic	none	_	_	_	_	_	_
395-3	TOI041	395	ne	ne	linguistic	none	_	_	_	_	_	_
395-4	TOI041	395	parla	parla	linguistic	none	_	_	_	_	_	_
395-5	TOI041	395	un	un	linguistic	none	_	_	_	_	_	_
395-6	TOI041	395	po'	po'	linguistic	none	_	_	_	_	_	_
395-7	TOI041	395	meno	meno	linguistic	none	_	_	_	_	_	_
395-8	TOI041	395	ma	ma	linguistic	none	_	_	_	_	_	_
395-9	TOI041	395	credo	credo	linguistic	none	_	_	_	_	_	_
395-10	TOI041	395	che	che	linguistic	none	_	_	_	_	_	_
395-11	TOI041	395	il	il	linguistic	none	_	_	_	_	_	_
395-12	TOI041	395	fenomeno	fenomeno	linguistic	none	_	_	_	_	_	_
395-13	TOI041	395	non	non	linguistic	none	_	_	_	_	_	_
395-14	TOI041	395	sia	sia	linguistic	none	_	_	_	_	_	_
395-15	TOI041	395	assolutamente	assolutamente	linguistic	none	_	_	_	_	_	_
395-16	TOI041	395	sparito,	sparito	linguistic	none	Intonation=WeaklyRising	End=733.722	_	_	_	_
396-0	TOI041	396	era	era	linguistic	none	_	Begin=733.809	_	_	_	_
396-1	TOI041	396	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
396-2	TOI041	396	epoca	epoca	linguistic	none	_	_	_	_	_	_
396-3	TOI041	396	degli	degli	linguistic	none	_	_	_	_	_	_
396-4	TOI041	396	stage	stage	linguistic	none	_	_	_	_	_	_
396-5	TOI041	396	gratuiti.	gratuiti	linguistic	none	Intonation=Falling	End=735.429	_	_	_	_
397-0	TOR001	397	mh	mh	linguistic	none	_	Begin=735.429	_	_	_	_
397-1	TOR001	397	mh	mh	linguistic	none	_	End=735.861	_	_	_	_
398-0	TOI041	398	trovavi	trovavi	linguistic	none	_	Begin=735.999	_	_	_	_
398-1	TOI041	398	da	da	linguistic	none	_	_	_	_	_	_
398-2	TOI041	398	fare	fare	linguistic	none	_	_	_	_	_	_
398-3	TOI041	398	tutto	tutto	linguistic	none	_	_	_	_	_	_
398-4	TOI041	398	quello	quello	linguistic	none	_	_	_	_	_	_
398-5	TOI041	398	che	che	linguistic	none	_	_	_	_	_	_
398-6	TOI041	398	volevi.	volevi	linguistic	none	Intonation=Falling	End=737.748	_	_	_	_
399-0	TOI041	399	purché	purché	linguistic	none	_	Begin=738.058	_	_	_	_
399-1	TOI041	399	tu	tu	linguistic	none	_	_	_	_	_	_
399-2	TOI041	399	fossi	fossi	linguistic	none	_	_	_	_	_	_
399-3	TOI041	399	disposto	disposto	linguistic	none	_	_	_	_	_	_
399-4	TOI041	399	a	a	linguistic	none	_	_	_	_	_	_
399-5	TOI041	399	lavorare	lavorare	linguistic	none	_	_	_	_	_	_
399-6	TOI041	399	[gratis]	gratis	linguistic	none	_	End=739.789	_	_	_	0-6(57)
400-0	TOR001	400	[certo]	certo	linguistic	none	_	Begin=739.33|End=739.794	_	_	_	0-5(57)
401-0	TOR001	401	non	non	linguistic	none	_	Begin=740.318	_	_	_	_
401-1	TOR001	401	credo	credo	linguistic	none	_	_	_	_	_	_
401-2	TOR001	401	sia	sia	linguistic	none	_	_	_	_	_	_
401-3	TOR001	401	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
401-4	TOR001	401	((ride))	((ride))	nonverbalbehavior	none	_	End=741.82	_	_	_	_
402-0	TOI041	402	retribuito	retribuito	linguistic	none	_	Begin=741.068	_	_	_	_
402-1	TOI041	402	proprio	proprio	linguistic	none	_	_	_	_	_	_
402-2	TOI041	402	non	non	linguistic	none	_	_	_	_	_	_
402-3	TOI041	402	se	se	linguistic	none	_	_	_	_	_	_
402-4	TOI041	402	ne	ne	linguistic	none	_	_	_	_	_	_
402-5	TOI041	402	parla	parla	linguistic	none	_	_	_	_	_	_
402-6	TOI041	402	nemmeno.	nemmeno	linguistic	none	Intonation=Falling	End=743.317	_	_	_	_
403-0	TOI041	403	io,	io	linguistic	none	Intonation=WeaklyRising	Begin=744.244|End=744.647	_	_	_	_
404-0	TOI041	404	l~	l~	linguistic	none	Interrupted=Yes	Begin=745.21	_	_	_	_
404-1	TOI041	404	ho	ho	linguistic	none	_	_	_	_	_	_
404-2	TOI041	404	trovato	trovato	linguistic	none	_	_	_	_	_	_
404-3	TOI041	404	molta	molta	linguistic	none	_	_	_	_	_	_
404-4	TOI041	404	difficoltà.	difficoltà	linguistic	none	Intonation=Falling	End=746.856	_	_	_	_
405-0	TOI041	405	c(io)è	cioè	linguistic	none	_	Begin=746.968	_	_	1-3(0)	_
405-1	TOI041	405	devo	devo	linguistic	none	_	_	_	_	_	_
405-2	TOI041	405	dire	dire	linguistic	none	_	_	_	_	_	_
405-3	TOI041	405	che	che	linguistic	none	_	_	_	_	_	_
405-4	TOI041	405	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
405-5	TOI041	405	ho	ho	linguistic	none	_	_	_	_	_	_
405-6	TOI041	405	trovato	trovato	linguistic	none	_	_	_	_	_	_
405-7	TOI041	405	un	un	linguistic	none	_	_	_	_	_	_
405-8	TOI041	405	[percorso],	percorso	linguistic	none	Intonation=WeaklyRising	End=748.97	_	_	_	0-8(59)
406-0	TOR001	406	[mh	mh	linguistic	none	_	Begin=748.473	_	_	_	0-2(59)
406-1	TOR001	406	mh]	mh	linguistic	none	_	End=748.979	_	_	_	0-2(59)
407-0	TOI041	407	accidentato	accidentato	linguistic	none	_	Begin=749.544	_	_	_	_
407-1	TOI041	407	e	e	linguistic	none	_	_	_	_	_	_
407-2	TOI041	407	difficile.	difficile	linguistic	none	Intonation=Falling	End=750.93	_	_	_	_
408-0	TOI041	408	sono	sono	linguistic	none	_	Begin=751.02	_	_	_	_
408-1	TOI041	408	contenta	contenta	linguistic	none	_	_	_	_	_	_
408-2	TOI041	408	poi	poi	linguistic	none	_	_	_	_	_	_
408-3	TOI041	408	ad	ad	linguistic	none	_	_	_	_	_	_
408-4	TOI041	408	un	un	linguistic	none	_	_	_	_	_	_
408-5	TOI041	408	certo	certo	linguistic	none	_	_	_	_	_	_
408-6	TOI041	408	punto	punto	linguistic	none	_	_	_	_	_	_
408-7	TOI041	408	di	di	linguistic	none	_	_	_	_	_	_
408-8	TOI041	408	essere	essere	linguistic	none	_	_	_	_	_	_
408-9	TOI041	408	riuscita,	riuscita	linguistic	none	Intonation=WeaklyRising	End=753.822	_	_	_	_
409-0	TOI041	409	a	a	linguistic	none	_	Begin=754.287	_	_	_	_
409-1	TOI041	409	infilarmi,	infilarmi	linguistic	none	Intonation=WeaklyRising	End=755.255	_	_	_	_
410-0	TOI041	410	in	in	linguistic	none	_	Begin=755.516	_	_	_	_
410-1	TOI041	410	qualche	qualche	linguistic	none	_	_	_	_	_	_
410-2	TOI041	410	modo	modo	linguistic	none	_	_	_	_	_	_
410-3	TOI041	410	in	in	linguistic	none	_	_	_	_	_	_
410-4	TOI041	410	un	un	linguistic	none	_	_	_	_	_	_
410-5	TOI041	410	ambito,	ambito	linguistic	none	Intonation=WeaklyRising	End=756.976	_	_	_	_
411-0	TOI041	411	ehm	ehm	linguistic	none	_	Begin=757.6	_	_	_	_
411-1	TOI041	411	a	a	linguistic	none	_	_	_	_	_	_
411-2	TOI041	411	me	me	linguistic	none	_	_	_	_	_	_
411-3	TOI041	411	gradito,	gradito	linguistic	none	Intonation=WeaklyRising	End=758.71	_	_	_	_
412-0	TOI041	412	[ed	ed	linguistic	none	_	Begin=758.914	_	_	_	0-2(60)
412-1	TOI041	412	è	è	linguistic	none	_	_	_	_	_	0-1(60)
412-2	TOI041	412	per]	per	linguistic	none	_	_	_	_	_	0-3(60)
412-3	TOI041	412	questo	questo	linguistic	none	_	_	_	_	_	_
412-4	TOI041	412	che	che	linguistic	none	_	_	_	_	_	_
412-5	TOI041	412	dico,	dico	linguistic	none	Intonation=WeaklyRising	End=760.17	_	_	_	_
413-0	TOR001	413	[certo]	certo	linguistic	none	_	Begin=759.02|End=759.53	_	_	_	0-5(60)
414-0	TOI041	414	però	però	linguistic	none	_	Begin=760.297	_	_	_	_
414-1	TOI041	414	>insomma<,	insomma	linguistic	none	Intonation=WeaklyRising	_	_	Fast=0-7	_	_
414-2	TOI041	414	ho	ho	linguistic	none	_	_	_	_	_	_
414-3	TOI041	414	anche	anche	linguistic	none	_	_	_	_	_	_
414-4	TOI041	414	quarantasei	quarantasei	linguistic	none	_	_	_	_	_	_
414-5	TOI041	414	anni,	anni	linguistic	none	Intonation=WeaklyRising	End=762.03	_	_	_	_
415-0	TOI041	415	e	e	linguistic	none	_	Begin=762.102|End=762.275	_	_	_	_
416-0	TOI041	416	comunque	comunque	linguistic	none	_	Begin=762.648	_	_	_	_
416-1	TOI041	416	saranno:,	saranno	linguistic	none	Intonation=WeaklyRising	_	6x1	_	_	_
416-2	TOI041	416	sette	sette	linguistic	none	_	_	_	_	_	_
416-3	TOI041	416	otto	otto	linguistic	none	_	_	_	_	_	_
416-4	TOI041	416	anni	anni	linguistic	none	_	_	_	_	_	_
416-5	TOI041	416	che	che	linguistic	none	_	_	_	_	_	_
416-6	TOI041	416	faccio	faccio	linguistic	none	_	_	_	_	_	_
416-7	TOI041	416	questo	questo	linguistic	none	_	_	_	_	_	_
416-8	TOI041	416	lavoro.	lavoro	linguistic	none	Intonation=Falling	End=765.19	_	_	_	_
417-0	TOI041	417	quindi	quindi	linguistic	none	_	Begin=765.28	_	_	_	_
417-1	TOI041	417	ci	ci	linguistic	none	_	_	_	_	_	_
417-2	TOI041	417	sono	sono	linguistic	none	_	_	_	_	_	_
417-3	TOI041	417	arrivata	arrivata	linguistic	none	_	_	_	_	_	_
417-4	TOI041	417	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
417-5	TOI041	417	[tardi]	tardi	linguistic	none	_	End=766.9	_	_	_	0-5(61)
418-0	TOR001	418	[certo]	certo	linguistic	none	_	Begin=766.425|End=766.939	_	_	_	0-5(61)
419-0	TOR001	419	certo	certo	linguistic	none	_	Begin=767.227|End=767.732	_	_	_	_
420-0	TOI041	420	effettivamente.	effettivamente	linguistic	none	Intonation=Falling	Begin=767.86|End=768.69	_	_	_	_
421-0	TOR001	421	facendo	facendo	linguistic	none	_	Begin=769.3	_	_	_	_
421-1	TOR001	421	cose	cose	linguistic	none	_	_	_	_	_	_
421-2	TOR001	421	diver[se],	diverse	linguistic	none	Intonation=WeaklyRising	End=770.58	_	_	_	5-7(62)
422-0	TOI041	422	[facendo	facendo	linguistic	none	_	Begin=770.31	_	_	_	0-7(?)
422-1	TOI041	422	cose	cose	linguistic	none	_	_	_	_	_	0-4(?)
422-2	TOI041	422	diverse],	diverse	linguistic	none	Intonation=WeaklyRising	End=771.48	_	_	_	0-7(?)
423-0	TOR001	423	[eh	eh	linguistic	none	_	Begin=770.69	_	_	_	0-2(63)
423-1	TOR001	423	certo]	certo	linguistic	none	_	End=771.5	_	_	_	0-5(63)
424-0	TOI041	424	che	che	linguistic	none	_	Begin=771.52	_	_	_	_
424-1	TOI041	424	poi	poi	linguistic	none	_	_	_	_	_	_
424-2	TOI041	424	sono	sono	linguistic	none	_	_	_	_	_	_
424-3	TOI041	424	state	state	linguistic	none	_	_	_	_	_	_
424-4	TOI041	424	tutte	tutte	linguistic	none	_	_	_	_	_	_
424-5	TOI041	424	positive,	positive	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
424-6	TOI041	424	io	io	linguistic	none	_	_	_	_	_	_
424-7	TOI041	424	non::	non	linguistic	none	_	_	2x2	_	_	_
424-8	TOI041	424	non	non	linguistic	none	_	_	_	_	_	_
424-9	TOI041	424	ne	ne	linguistic	none	_	_	_	_	_	_
424-10	TOI041	424	rinengo	rinengo	linguistic	none	_	_	_	_	_	_
424-11	TOI041	424	nessuna,	nessuna	linguistic	none	Intonation=WeaklyRising	End=773.3	_	_	_	_
425-0	TOI041	425	non	non	linguistic	none	_	Begin=773.39	_	_	_	_
425-1	TOI041	425	ne	ne	linguistic	none	_	_	_	_	_	_
425-2	TOI041	425	rinnego	rinnego	linguistic	none	_	_	_	_	_	_
425-3	TOI041	425	nessuna,	nessuna	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
425-4	TOI041	425	sono	sono	linguistic	none	_	_	_	_	_	_
425-5	TOI041	425	stata	stata	linguistic	none	_	_	_	_	_	_
425-6	TOI041	425	contenta	contenta	linguistic	none	_	_	_	_	_	_
425-7	TOI041	425	di	di	linguistic	none	_	_	_	_	_	_
425-8	TOI041	425	tutte	tutte	linguistic	none	_	_	_	_	_	_
425-9	TOI041	425	le	le	linguistic	none	_	_	_	_	_	_
425-10	TOI041	425	esperienze	esperienze	linguistic	none	_	_	_	_	_	_
425-11	TOI041	425	che	che	linguistic	none	_	_	_	_	_	_
425-12	TOI041	425	ho	ho	linguistic	none	_	_	_	_	_	_
425-13	TOI041	425	avuto,	avuto	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
425-14	TOI041	425	però,	però	linguistic	none	Intonation=WeaklyRising	End=776.396	_	_	_	_
426-0	TOI041	426	l'	l'	linguistic	none	SpaceAfter=No	Begin=777.068	_	_	_	_
426-1	TOI041	426	ho	ho	linguistic	none	_	_	_	_	_	_
426-2	TOI041	426	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
426-3	TOI041	426	come	come	linguistic	none	_	_	_	_	_	_
426-4	TOI041	426	un	un	linguistic	none	_	_	_	_	_	_
426-5	TOI041	426	percorso	percorso	linguistic	none	_	_	_	_	_	_
426-6	TOI041	426	accidentato.	accidentato	linguistic	none	Intonation=Falling	End=778.92	_	_	_	_
427-0	TOI041	427	sicuramente,	sicuramente	linguistic	none	Intonation=WeaklyRising	Begin=778.979	_	_	_	_
427-1	TOI041	427	perché::	perché	linguistic	none	_	End=780.26	5x2	_	_	_
428-0	TOI041	428	soprattutto	soprattutto	linguistic	none	_	Begin=780.31	_	_	_	_
428-1	TOI041	428	il	il	linguistic	none	_	_	_	_	_	_
428-2	TOI041	428	passaggio,	passaggio	linguistic	none	Intonation=WeaklyRising	End=781.55	_	_	_	_
429-0	TOI041	429	dal	dal	linguistic	none	_	Begin=781.673	_	_	_	_
429-1	TOI041	429	call-center	call-center	linguistic	none	_	_	_	_	_	_
429-2	TOI041	429	poi	poi	linguistic	none	_	_	_	_	_	_
429-3	TOI041	429	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
429-4	TOI041	429	agenzia	agenzia	linguistic	none	_	_	_	_	_	_
429-5	TOI041	429	di	di	linguistic	none	_	_	_	_	_	_
429-6	TOI041	429	formazione	formazione	linguistic	none	_	_	_	_	_	_
429-7	TOI041	429	eccetera,	eccetera	linguistic	none	Intonation=WeaklyRising	End=784.35	_	_	_	_
430-0	TOI041	430	ho	ho	linguistic	none	_	Begin=784.42	_	_	_	_
430-1	TOI041	430	dovuto	dovuto	linguistic	none	_	_	_	_	_	_
430-2	TOI041	430	farci	farci	linguistic	none	_	_	_	_	_	_
430-3	TOI041	430	un	un	linguistic	none	_	_	_	_	_	_
430-4	TOI041	430	intero	intero	linguistic	none	_	_	_	_	_	_
430-5	TOI041	430	master,	master	linguistic	none	Intonation=WeaklyRising	End=785.97	_	_	_	_
431-0	TOR001	431	certo,	certo	linguistic	none	Intonation=WeaklyRising	Begin=786.053|End=786.48	_	_	_	_
432-0	TOI041	432	comunque	comunque	linguistic	none	_	Begin=786.78	_	_	_	_
432-1	TOI041	432	spendendo	spendendo	linguistic	none	_	_	_	_	_	_
432-2	TOI041	432	dei	dei	linguistic	none	_	_	_	_	_	_
432-3	TOI041	432	[soldi,	soldi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	0-5(64)
432-4	TOI041	432	o	o	linguistic	none	_	_	_	_	_	0-1(64)
432-5	TOI041	432	facendoli]	facendoli	linguistic	none	_	_	_	_	_	0-9(64)
432-6	TOI041	432	spendere	spendere	linguistic	none	_	_	_	_	_	_
432-7	TOI041	432	ai	ai	linguistic	none	_	_	_	_	_	_
432-8	TOI041	432	miei	miei	linguistic	none	_	_	_	_	_	_
432-9	TOI041	432	genitori,	genitori	linguistic	none	Intonation=WeaklyRising	End=789.74	_	_	_	_
433-0	TOR001	433	[certo]	certo	linguistic	none	_	Begin=787.881|End=788.387	_	_	_	0-5(64)
434-0	TOI041	434	che	che	linguistic	none	_	Begin=789.791	_	_	_	_
434-1	TOI041	434	mi	mi	linguistic	none	_	_	_	_	_	_
434-2	TOI041	434	aiutavano,	aiutavano	linguistic	none	Intonation=WeaklyRising	End=790.918	_	_	_	_
435-0	TOI041	435	eh	eh	linguistic	none	_	Begin=791.079	_	_	_	_
435-1	TOI041	435	insomma	insomma	linguistic	none	_	_	_	_	_	_
435-2	TOI041	435	non	non	linguistic	none	_	_	_	_	_	_
435-3	TOI041	435	è	è	linguistic	none	_	_	_	_	_	_
435-4	TOI041	435	stato	stato	linguistic	none	_	_	_	_	_	_
435-5	TOI041	435	m:h	mh	linguistic	none	_	End=792.25	0x1	_	_	_
436-0	TOI041	436	non	non	linguistic	none	_	Begin=792.33	_	_	_	_
436-1	TOI041	436	è	è	linguistic	none	_	_	_	_	_	_
436-2	TOI041	436	stato	stato	linguistic	none	_	_	_	_	_	_
436-3	TOI041	436	facile	facile	linguistic	none	_	End=793.06	_	_	_	_
437-0	TOI041	437	perché	perché	linguistic	none	_	Begin=793.18	_	_	_	_
437-1	TOI041	437	lì	lì	linguistic	none	_	_	_	_	_	_
437-2	TOI041	437	mi	mi	linguistic	none	_	_	_	_	_	_
437-3	TOI041	437	sono	sono	linguistic	none	_	_	_	_	_	_
437-4	TOI041	437	proprio	proprio	linguistic	none	_	_	_	_	_	_
437-5	TOI041	437	scontrata	scontrata	linguistic	none	_	_	_	_	_	_
437-6	TOI041	437	contro,	contro	linguistic	none	Intonation=WeaklyRising	End=795.076	_	_	_	_
438-0	TOI041	438	questa::,	questa	linguistic	none	Intonation=WeaklyRising	Begin=795.496|End=796.246	5x2	_	_	_
439-0	TOI041	439	questo	questo	linguistic	none	_	Begin=797.18	_	_	_	_
439-1	TOI041	439	fenomeno	fenomeno	linguistic	none	_	_	_	_	_	_
439-2	TOI041	439	per	per	linguistic	none	_	_	_	_	_	_
439-3	TOI041	439	cui	cui	linguistic	none	_	_	_	_	_	_
439-4	TOI041	439	io	io	linguistic	none	_	_	_	_	_	_
439-5	TOI041	439	cercavo	cercavo	linguistic	none	_	_	_	_	_	_
439-6	TOI041	439	delle	delle	linguistic	none	_	_	_	_	_	_
439-7	TOI041	439	opportunità,	opportunità	linguistic	none	Intonation=WeaklyRising	End=800.114	_	_	_	_
440-0	TOI041	440	per	per	linguistic	none	_	Begin=800.372	_	_	_	_
440-1	TOI041	440	fare	fare	linguistic	none	_	_	_	_	_	_
440-2	TOI041	440	altro,	altro	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
440-3	TOI041	440	e	e	linguistic	none	_	_	_	_	_	_
440-4	TOI041	440	mi	mi	linguistic	none	_	_	_	_	_	_
440-5	TOI041	440	offrivano	offrivano	linguistic	none	_	_	_	_	_	_
440-6	TOI041	440	solo	solo	linguistic	none	_	_	_	_	_	_
440-7	TOI041	440	posti	posti	linguistic	none	_	_	_	_	_	_
440-8	TOI041	440	da	da	linguistic	none	_	_	_	_	_	_
440-9	TOI041	440	operatrici	operatrici	linguistic	none	_	_	_	_	_	_
440-10	TOI041	440	telefoniche.	telefoniche	linguistic	none	Intonation=Falling	End=803.42	_	_	_	_
441-0	TOI041	441	proprio	proprio	linguistic	none	_	Begin=803.581	_	_	_	_
441-1	TOI041	441	non:	non	linguistic	none	_	_	2x1	_	_	_
