token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
67-12	TO084	67	tranquillità	tranquillità	linguistic	none	_	_	_	_	_	_
67-13	TO084	67	di	di	linguistic	none	_	_	_	_	_	_
67-14	TO084	67	di	di	linguistic	none	_	_	_	_	_	_
67-15	TO084	67	focolaio	focolaio	linguistic	none	_	_	_	_	_	_
67-16	TO084	67	tranquillo:,	tranquillo	linguistic	none	Intonation=weakly_rising	End=139.574	9x1	_	_	_
68-0	TO999	68	((ride))	((ride))	nonverbalbehavior	none	_	Begin=139.656|End=140.476	_	_	_	_
69-0	TO084	69	per	per	linguistic	none	_	Begin=140.726	_	_	_	_
69-1	TO084	69	quello	quello	linguistic	none	_	_	_	_	_	_
69-2	TO084	69	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
69-3	TO084	69	per	per	linguistic	none	_	_	_	_	_	_
69-4	TO084	69	questo	questo	linguistic	none	_	_	_	_	_	_
69-5	TO084	69	è	è	linguistic	none	_	_	_	_	_	_
69-6	TO084	69	stato::,	stato	linguistic	none	Intonation=weakly_rising	End=142.566	4x2	_	_	_
70-0	TO084	70	(è)	è	linguistic	none	_	Begin=142.758	_	_	0-1(0)	_
70-1	TO084	70	sempre	sempre	linguistic	none	_	_	_	_	_	_
70-2	TO084	70	stata	stata	linguistic	none	_	_	_	_	_	_
70-3	TO084	70	la	la	linguistic	none	_	_	_	_	_	_
70-4	TO084	70	cucina.	cucina	linguistic	none	Intonation=Falling	End=144.036	_	_	_	_
71-0	TO999	71	capito.	capito	linguistic	none	Intonation=Falling	Begin=144.371|End=144.985	_	_	_	_
72-0	TO999	72	e:	e	linguistic	none	_	Begin=145.111	0x1	_	_	_
72-1	TO999	72	che	che	linguistic	none	_	_	_	_	_	_
72-2	TO999	72	cosa	cosa	linguistic	none	_	_	_	_	_	_
72-3	TO999	72	deve	deve	linguistic	none	_	_	_	_	_	_
72-4	TO999	72	avere	avere	linguistic	none	_	_	_	_	_	_
72-5	TO999	72	una	una	linguistic	none	_	_	_	_	_	_
72-6	TO999	72	casa	casa	linguistic	none	_	_	_	_	_	_
72-7	TO999	72	perché	perché	linguistic	none	_	_	_	_	_	_
72-8	TO999	72	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
72-9	TO999	72	tu	tu	linguistic	none	_	_	_	_	_	_
72-10	TO999	72	ti	ti	linguistic	none	_	_	_	_	_	_
72-11	TO999	72	senta	senta	linguistic	none	_	_	_	_	_	_
72-12	TO999	72	veramente	veramente	linguistic	none	_	_	_	_	_	_
72-13	TO999	72	a	a	linguistic	none	_	_	_	_	_	_
72-14	TO999	72	casa?	casa	linguistic	none	Intonation=Rising	End=149.166	_	_	_	_
73-0	TO084	73	m:h	mh	linguistic	none	_	Begin=151.475	0x1	_	_	_
73-1	TO084	73	un	un	linguistic	none	_	_	_	_	_	_
73-2	TO084	73	bel	bel	linguistic	none	_	_	_	_	_	_
73-3	TO084	73	tavolo	tavolo	linguistic	none	_	_	_	_	_	_
73-4	TO084	73	grande.	grande	linguistic	none	Intonation=Falling	End=153.625	_	_	_	_
74-0	TO084	74	cioè	cioè	linguistic	none	_	Begin=154.313	_	_	_	_
74-1	TO084	74	è	è	linguistic	none	_	_	_	_	_	_
74-2	TO084	74	sempre	sempre	linguistic	none	_	_	_	_	_	_
74-3	TO084	74	legato	legato	linguistic	none	_	_	_	_	_	_
74-4	TO084	74	infatti	infatti	linguistic	none	_	_	_	_	_	_
74-5	TO084	74	al	al	linguistic	none	_	_	_	_	_	_
74-6	TO084	74	concetto	concetto	linguistic	none	_	_	_	_	_	_
74-7	TO084	74	della	della	linguistic	none	_	_	_	_	_	_
74-8	TO084	74	cucina.	cucina	linguistic	none	Intonation=Falling	End=157.37	_	_	_	_
75-0	TO084	75	deve	deve	linguistic	none	_	Begin=158.29	_	_	_	_
75-1	TO084	75	es~	es~	linguistic	none	Interrupted=Yes	_	_	_	_	_
75-2	TO084	75	deve	deve	linguistic	none	_	_	_	_	_	_
75-3	TO084	75	avere	avere	linguistic	none	_	_	_	_	_	_
75-4	TO084	75	un	un	linguistic	none	_	_	_	_	_	_
75-5	TO084	75	bel	bel	linguistic	none	_	_	_	_	_	_
75-6	TO084	75	tavolo	tavolo	linguistic	none	_	_	_	_	_	_
75-7	TO084	75	grande	grande	linguistic	none	_	_	_	_	_	_
75-8	TO084	75	e	e	linguistic	none	_	_	_	_	_	_
75-9	TO084	75	pareti	pareti	linguistic	none	_	_	_	_	_	_
75-10	TO084	75	colorate.	colorate	linguistic	none	Intonation=Falling	_	_	_	_	_
75-11	TO084	75	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
75-12	TO084	75	dal	dal	linguistic	none	_	_	_	_	_	_
75-13	TO084	75	mio	mio	linguistic	none	_	_	_	_	_	_
75-14	TO084	75	punto	punto	linguistic	none	_	_	_	_	_	_
75-15	TO084	75	di	di	linguistic	none	_	_	_	_	_	_
75-16	TO084	75	vista	vista	linguistic	none	_	_	_	_	_	_
75-17	TO084	75	infatti:,	infatti	linguistic	none	Intonation=weakly_rising	End=163.401	6x1	_	_	_
76-0	TO084	76	casa	casa	linguistic	none	_	Begin=164.098	_	_	_	_
76-1	TO084	76	mia	mia	linguistic	none	_	_	_	_	_	_
76-2	TO084	76	ogni	ogni	linguistic	none	_	_	_	_	_	_
76-3	TO084	76	stanza	stanza	linguistic	none	_	_	_	_	_	_
76-4	TO084	76	ha	ha	linguistic	none	_	_	_	_	_	_
76-5	TO084	76	una	una	linguistic	none	_	_	_	_	_	_
76-6	TO084	76	parete	parete	linguistic	none	_	_	_	_	_	_
76-7	TO084	76	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
76-8	TO084	76	diversa.	diversa	linguistic	none	Intonation=Falling	End=166.956	_	_	_	_
77-0	TO999	77	okay.	okay	linguistic	none	Intonation=Falling	Begin=166.99|End=167.556	_	_	_	_
78-0	TO084	78	quindi::	quindi	linguistic	none	_	Begin=167.629|End=168.48	5x2	_	_	_
79-0	TO084	79	ovviamente	ovviamente	linguistic	none	_	Begin=168.715	_	_	_	_
79-1	TO084	79	essendo	essendo	linguistic	none	_	_	_	_	_	_
79-2	TO084	79	nata	nata	linguistic	none	_	_	_	_	_	_
79-3	TO084	79	con	con	linguistic	none	_	_	_	_	_	_
79-4	TO084	79	questi	questi	linguistic	none	_	_	_	_	_	_
79-5	TO084	79	schemi:,	schemi	linguistic	none	Intonation=weakly_rising	End=171.826	5x1	_	_	_
80-0	TO084	80	li	li	linguistic	none	_	Begin=172.151	_	_	_	_
80-1	TO084	80	riproduco	riproduco	linguistic	none	_	_	_	_	_	_
80-2	TO084	80	poi	poi	linguistic	none	_	_	_	_	_	_
80-3	TO084	80	in	in	linguistic	none	_	_	_	_	_	_
80-4	TO084	80	quello	quello	linguistic	none	_	_	_	_	_	_
80-5	TO084	80	che	che	linguistic	none	_	_	_	_	_	_
80-6	TO084	80	voglio	voglio	linguistic	none	_	_	_	_	_	_
80-7	TO084	80	io.	io	linguistic	none	Intonation=Falling	End=174.058	_	_	_	_
81-0	TO084	81	(q)uindi	quindi	linguistic	none	_	Begin=174.535	_	_	0-1(0)	_
81-1	TO084	81	una	una	linguistic	none	_	_	_	_	_	_
81-2	TO084	81	parete	parete	linguistic	none	_	_	_	_	_	_
81-3	TO084	81	verde:,	verde	linguistic	none	Intonation=weakly_rising	End=176.496	4x1	_	_	_
82-0	TO084	82	arancione,	arancione	linguistic	none	Intonation=weakly_rising	Begin=176.886|End=177.925	_	_	_	_
83-0	TO999	83	sei	sei	linguistic	none	_	Begin=178.31	_	_	_	_
83-1	TO999	83	una	una	linguistic	none	_	_	_	_	_	_
83-2	TO999	83	persona	persona	linguistic	none	_	_	_	_	_	_
83-3	TO999	83	ordinata?	ordinata	linguistic	none	Intonation=Rising	End=179.531	_	_	_	_
84-0	TO084	84	abbastanza	abbastanza	linguistic	none	_	Begin=181.565	_	_	_	_
84-1	TO084	84	dai.	dai	linguistic	none	Intonation=Falling	End=182.845	_	_	_	_
85-0	TO084	85	anche	anche	linguistic	none	_	Begin=183.133	_	_	_	_
85-1	TO084	85	perché	perché	linguistic	none	_	_	_	_	_	_
85-2	TO084	85	dopo	dopo	linguistic	none	_	_	_	_	_	_
85-3	TO084	85	un	un	linguistic	none	_	_	_	_	_	_
85-4	TO084	85	po'	po'	linguistic	none	_	_	_	_	_	_
85-5	TO084	85	impazzisco	impazzisco	linguistic	none	_	_	_	_	_	_
85-6	TO084	85	nel	nel	linguistic	none	_	_	_	_	_	_
85-7	TO084	85	disordine	disordine	linguistic	none	_	_	_	_	_	_
85-8	TO084	85	quindi	quindi	linguistic	none	_	_	_	_	_	_
85-9	TO084	85	ci	ci	linguistic	none	_	_	_	_	_	_
85-10	TO084	85	deve	deve	linguistic	none	_	_	_	_	_	_
85-11	TO084	85	essere	essere	linguistic	none	_	_	_	_	_	_
85-12	TO084	85	per	per	linguistic	none	_	_	_	_	_	_
85-13	TO084	85	forza.	forza	linguistic	none	Intonation=Falling	End=187.875	_	_	_	_
86-0	TO999	86	okay.	okay	linguistic	none	Intonation=Falling	Begin=188.566|End=189.221	_	_	_	_
87-0	TO999	87	senti	senti	linguistic	none	_	Begin=189.325	_	_	_	_
87-1	TO999	87	ma	ma	linguistic	none	_	_	_	_	_	_
87-2	TO999	87	hai	hai	linguistic	none	_	_	_	_	_	_
87-3	TO999	87	sempre	sempre	linguistic	none	_	_	_	_	_	_
87-4	TO999	87	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
87-5	TO999	87	in	in	linguistic	none	_	_	_	_	_	_
87-6	TO999	87	quella	quella	linguistic	none	_	_	_	_	_	_
87-7	TO999	87	casa	casa	linguistic	none	_	_	_	_	_	_
87-8	TO999	87	lì	lì	linguistic	none	_	_	_	_	_	_
87-9	TO999	87	o	o	linguistic	none	_	_	_	_	_	_
87-10	TO999	87	hai	hai	linguistic	none	_	_	_	_	_	_
87-11	TO999	87	anche	anche	linguistic	none	_	_	_	_	_	_
87-12	TO999	87	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
87-13	TO999	87	da	da	linguistic	none	_	_	_	_	_	_
87-14	TO999	87	altre	altre	linguistic	none	_	_	_	_	_	_
87-15	TO999	87	parti	parti	linguistic	none	_	_	_	_	_	_
87-16	TO999	87	(non	non	linguistic	none	_	_	_	_	0-3(0)	_
87-17	TO999	87	so)	so	linguistic	none	_	_	_	_	0-2(0)	_
87-18	TO999	87	per	per	linguistic	none	_	_	_	_	_	_
87-19	TO999	87	un	un	linguistic	none	_	_	_	_	_	_
87-20	TO999	87	periodo,	periodo	linguistic	none	Intonation=weakly_rising	End=194.254	_	_	_	_
88-0	TO084	88	no	no	linguistic	none	_	Begin=194.254	_	_	_	_
88-1	TO084	88	ho	ho	linguistic	none	_	_	_	_	_	_
88-2	TO084	88	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
88-3	TO084	88	sempre:	sempre	linguistic	none	_	_	5x1	_	_	_
88-4	TO084	88	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
88-5	TO084	88	in	in	linguistic	none	_	_	_	_	_	_
88-6	TO084	88	quella	quella	linguistic	none	_	_	_	_	_	_
88-7	TO084	88	casa	casa	linguistic	none	_	_	_	_	_	_
88-8	TO084	88	lì,	lì	linguistic	none	Intonation=weakly_rising	End=196.946	_	_	_	_
89-0	TO084	89	poi	poi	linguistic	none	_	Begin=197.778	_	_	_	_
89-1	TO084	89	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
89-2	TO084	89	ho	ho	linguistic	none	_	_	_	_	_	_
89-3	TO084	89	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
89-4	TO084	89	altra	altra	linguistic	none	_	_	_	_	_	_
89-5	TO084	89	casa	casa	linguistic	none	_	_	_	_	_	_
89-6	TO084	89	u	u	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
89-7	TO084	89	la	la	linguistic	none	_	_	_	_	_	_
89-8	TO084	89	casa	casa	linguistic	none	_	_	_	_	_	_
89-9	TO084	89	al	al	linguistic	none	_	_	_	_	_	_
89-10	TO084	89	mare,	mare	linguistic	none	Intonation=weakly_rising	End=200.48	_	_	_	_
90-0	TO999	90	mh,	mh	linguistic	none	Intonation=weakly_rising	Begin=200.554|End=200.841	_	_	_	_
91-0	TO084	91	e	e	linguistic	none	_	Begin=200.841	_	_	_	_
91-1	TO084	91	quindi	quindi	linguistic	none	_	_	_	_	_	_
91-2	TO084	91	facevo	facevo	linguistic	none	_	_	_	_	_	_
91-3	TO084	91	magari	magari	linguistic	none	_	_	_	_	_	_
91-4	TO084	91	un	un	linguistic	none	_	_	_	_	_	_
91-5	TO084	91	mese	mese	linguistic	none	_	_	_	_	_	_
91-6	TO084	91	un	un	linguistic	none	_	_	_	_	_	_
91-7	TO084	91	mese	mese	linguistic	none	_	_	_	_	_	_
91-8	TO084	91	e	e	linguistic	none	_	_	_	_	_	_
91-9	TO084	91	mezzo:	mezzo	linguistic	none	_	_	4x1	_	_	_
91-10	TO084	91	lì	lì	linguistic	none	_	_	_	_	_	_
91-11	TO084	91	da	da	linguistic	none	_	_	_	_	_	_
91-12	TO084	91	sola.	sola	linguistic	none	Intonation=Falling	End=204.595	_	_	_	_
92-0	TO999	92	mhmh	mhmh	linguistic	none	_	Begin=204.755|End=205.12	_	_	_	_
93-0	TO084	93	ed	ed	linguistic	none	_	Begin=205.275	_	_	_	_
93-1	TO084	93	è	è	linguistic	none	_	_	_	_	_	_
93-2	TO084	93	una	una	linguistic	none	_	_	_	_	_	_
93-3	TO084	93	casettina	casettina	linguistic	none	_	_	_	_	_	_
93-4	TO084	93	di	di	linguistic	none	_	_	_	_	_	_
93-5	TO084	93	montagna.	montagna	linguistic	none	Intonation=Falling	End=206.897	_	_	_	_
94-0	TO084	94	però	però	linguistic	none	_	Begin=207.19	_	_	_	_
94-1	TO084	94	non	non	linguistic	none	_	_	_	_	_	_
94-2	TO084	94	è	è	linguistic	none	_	_	_	_	_	_
94-3	TO084	94	proprio	proprio	linguistic	none	_	_	_	_	_	_
94-4	TO084	94	viverci	viverci	linguistic	none	_	_	_	_	_	_
94-5	TO084	94	ecco	ecco	linguistic	none	_	_	_	_	_	_
94-6	TO084	94	eh.	eh	linguistic	none	Intonation=Falling	End=209.246	_	_	_	_
95-0	TO999	95	okay.	okay	linguistic	none	Intonation=Falling	Begin=209.28|End=209.766	_	_	_	_
96-0	TO084	96	villeggiatura.	villeggiatura	linguistic	none	Intonation=Falling	Begin=209.916|End=210.707	_	_	_	_
97-0	TO999	97	e	e	linguistic	none	_	Begin=210.707	_	_	_	_
97-1	TO999	97	ti	ti	linguistic	none	_	_	_	_	_	_
97-2	TO999	97	piacciono?	piacciono	linguistic	none	Intonation=Rising	End=211.543	_	_	_	_
98-0	TO084	98	quale	quale	linguistic	none	_	Begin=212.175	_	_	_	_
98-1	TO084	98	ca~	ca~	linguistic	none	Interrupted=Yes	_	_	_	_	_
98-2	TO084	98	la	la	linguistic	none	_	_	_	_	_	_
98-3	TO084	98	casa::	casa	linguistic	none	_	_	3x2	_	_	_
98-4	TO084	98	sì.	sì	linguistic	none	Intonation=Falling	End=213.768	_	_	_	_
99-0	TO999	99	>tutte	tutte	linguistic	none	_	Begin=213.805	_	Fast=0-5	_	_
99-1	TO999	99	e	e	linguistic	none	_	_	_	Fast=0-1	_	_
99-2	TO999	99	due<?	due	linguistic	none	Intonation=Rising	End=214.203	_	Fast=0-3	_	_
100-0	TO084	100	>sì	sì	linguistic	none	_	Begin=214.356	_	Fast=0-2	_	_
100-1	TO084	100	sì	sì	linguistic	none	_	_	_	Fast=0-2	_	_
100-2	TO084	100	sì<	sì	linguistic	none	_	_	_	Fast=0-2	_	_
100-3	TO084	100	ovviamente	ovviamente	linguistic	none	_	_	_	_	_	_
100-4	TO084	100	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
100-5	TO084	100	altra	altra	linguistic	none	_	_	_	_	_	_
100-6	TO084	100	è	è	linguistic	none	_	_	_	_	_	_
100-7	TO084	100	una	una	linguistic	none	_	_	_	_	_	_
100-8	TO084	100	casa	casa	linguistic	none	_	_	_	_	_	_
100-9	TO084	100	più	più	linguistic	none	_	_	_	_	_	_
100-10	TO084	100	da	da	linguistic	none	_	_	_	_	_	_
100-11	TO084	100	vacanza	vacanza	linguistic	none	_	_	_	_	_	_
100-12	TO084	100	quindi,	quindi	linguistic	none	Intonation=weakly_rising	End=217.763	_	_	_	_
101-0	TO999	101	mhmh,	mhmh	linguistic	none	Intonation=weakly_rising	Begin=217.838|End=218.143	_	_	_	_
102-0	TO084	102	non	non	linguistic	none	_	Begin=218.155	_	_	_	_
102-1	TO084	102	ha	ha	linguistic	none	_	_	_	_	_	_
102-2	TO084	102	tutto	tutto	linguistic	none	_	_	_	_	_	_
102-3	TO084	102	è	è	linguistic	none	_	_	_	_	_	_
102-4	TO084	102	piccolina,	piccolina	linguistic	none	Intonation=weakly_rising	End=220.076	_	_	_	_
103-0	TO084	103	però	però	linguistic	none	_	Begin=220.458	_	_	_	_
103-1	TO084	103	è	è	linguistic	none	_	_	_	_	_	_
103-2	TO084	103	sempre	sempre	linguistic	none	_	_	_	_	_	_
103-3	TO084	103	molto	molto	linguistic	none	_	_	_	_	_	_
103-4	TO084	103	accogliente	accogliente	linguistic	none	_	_	_	_	_	_
103-5	TO084	103	colorata	colorata	linguistic	none	_	_	_	_	_	_
103-6	TO084	103	e::,	e	linguistic	none	Intonation=weakly_rising	End=223.458	0x2	_	_	_
104-0	TO084	104	e	e	linguistic	none	_	Begin=223.8	_	_	_	_
104-1	TO084	104	poi	poi	linguistic	none	_	_	_	_	_	_
104-2	TO084	104	è	è	linguistic	none	_	_	_	_	_	_
104-3	TO084	104	in	in	linguistic	none	_	_	_	_	_	_
104-4	TO084	104	collina.	collina	linguistic	none	Intonation=Falling	End=224.726	_	_	_	_
105-0	TO084	105	quindi	quindi	linguistic	none	_	Begin=224.781	_	_	_	_
105-1	TO084	105	aria	aria	linguistic	none	_	_	_	_	_	_
105-2	TO084	105	fresca,	fresca	linguistic	none	Intonation=weakly_rising	End=226.21	_	_	_	_
106-0	TO999	106	dove	dove	linguistic	none	_	Begin=226.461	_	_	_	_
106-1	TO999	106	di	di	linguistic	none	_	_	_	_	_	_
106-2	TO999	106	preciso?	preciso	linguistic	none	Intonation=Rising	End=227.321	_	_	_	_
107-0	TO084	107	e	e	linguistic	none	_	Begin=227.64	_	_	_	_
107-1	TO084	107	a	a	linguistic	none	_	_	_	_	_	_
107-2	TO084	107	carro	carro	linguistic	none	_	_	_	_	_	_
107-3	TO084	107	eh	eh	linguistic	none	_	_	_	_	_	_
107-4	TO084	107	praticamente:	praticamente	linguistic	none	_	End=229.966	11x1	_	_	_
108-0	TO084	108	<sopra>	sopra	linguistic	none	_	Begin=230.801	_	Slow=0-5	_	_
108-1	TO084	108	sopra	sopra	linguistic	none	_	_	_	_	_	_
108-2	TO084	108	levanto	levanto	linguistic	none	_	_	_	_	_	_
108-3	TO084	108	in	in	linguistic	none	_	_	_	_	_	_
108-4	TO084	108	collina.	collina	linguistic	none	Intonation=Falling	End=233.11	_	_	_	_
109-0	TO084	109	cinque	cinque	linguistic	none	_	Begin=233.309	_	_	_	_
109-1	TO084	109	terre.	terre	linguistic	none	Intonation=Falling	End=234.09	_	_	_	_
110-0	TO999	110	ho	ho	linguistic	none	_	Begin=234.393	_	_	_	_
110-1	TO999	110	capito.	capito	linguistic	none	Intonation=Falling	End=235.118	_	_	_	_
111-0	TO999	111	ah	ah	linguistic	none	_	Begin=235.196	_	_	_	_
111-1	TO999	111	beh	beh	linguistic	none	_	_	_	_	_	_
111-2	TO999	111	bello.	bello	linguistic	none	Intonation=Falling	End=235.866	_	_	_	_
112-0	TO084	112	eh	eh	linguistic	none	_	Begin=236.008	_	_	_	_
112-1	TO084	112	bel~	bel~	linguistic	none	Interrupted=Yes	_	_	_	_	_
112-2	TO084	112	la	la	linguistic	none	_	_	_	_	_	_
112-3	TO084	112	zona	zona	linguistic	none	_	_	_	_	_	_
112-4	TO084	112	è	è	linguistic	none	_	_	_	_	_	_
112-5	TO084	112	bellissima.	bellissima	linguistic	none	Intonation=Falling	End=237.622	_	_	_	_
113-0	TO999	113	ci	ci	linguistic	none	_	Begin=237.621	_	_	_	_
113-1	TO999	113	andate	andate	linguistic	none	_	_	_	_	_	_
113-2	TO999	113	spesso	spesso	linguistic	none	_	_	_	_	_	_
113-3	TO999	113	al	al	linguistic	none	_	_	_	_	_	_
113-4	TO999	113	mare::	mare	linguistic	none	_	_	3x2	_	_	_
113-5	TO999	113	è	è	linguistic	none	_	_	_	_	_	_
113-6	TO999	113	[vostra	vostra	linguistic	none	_	_	_	_	_	0-6(7)
113-7	TO999	113	o	o	linguistic	none	_	_	_	_	_	0-1(7)
113-8	TO999	113	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(7)
113-9	TO999	113	affittate]?	affittate	linguistic	none	Intonation=Rising	End=240.212	_	_	_	0-9(7)
114-0	TO084	114	[sì	sì	linguistic	none	_	Begin=239.15	_	_	_	0-2(8)
114-1	TO084	114	>sì	sì	linguistic	none	_	_	_	Fast=0-2	_	0-2(8)
114-2	TO084	114	sì	sì	linguistic	none	_	_	_	Fast=0-2	_	0-2(8)
114-3	TO084	114	sì<].	sì	linguistic	none	Intonation=Falling	End=240.157	_	Fast=0-2	_	0-2(8)
115-0	TO084	115	no	no	linguistic	none	_	Begin=240.31	_	_	_	_
115-1	TO084	115	no	no	linguistic	none	_	_	_	_	_	_
115-2	TO084	115	no	no	linguistic	none	_	_	_	_	_	_
115-3	TO084	115	è	è	linguistic	none	_	_	_	_	_	_
115-4	TO084	115	proprio	proprio	linguistic	none	_	_	_	_	_	_
115-5	TO084	115	nostra.	nostra	linguistic	none	Intonation=Falling	End=241.561	_	_	_	_
116-0	TO999	116	[mhmh],	mhmh	linguistic	none	Intonation=weakly_rising	Begin=241.62|End=242.035	_	_	_	0-4(9)
117-0	TO084	117	[quindi]::,	quindi	linguistic	none	Intonation=weakly_rising	Begin=241.62|End=242.535	5x2	_	_	0-6(9)
118-0	TO084	118	cioè	cioè	linguistic	none	_	Begin=242.77	_	_	_	_
118-1	TO084	118	è	è	linguistic	none	_	_	_	_	_	_
118-2	TO084	118	di	di	linguistic	none	_	_	_	_	_	_
118-3	TO084	118	mio	mio	linguistic	none	_	_	_	_	_	_
118-4	TO084	118	nonno	nonno	linguistic	none	_	_	_	_	_	_
118-5	TO084	118	allora,	allora	linguistic	none	Intonation=weakly_rising	End=244.093	_	_	_	_
119-0	TO084	119	la	la	linguistic	none	_	Begin=244.366	_	_	_	_
119-1	TO084	119	sfruttiamo.	sfruttiamo	linguistic	none	Intonation=Falling	End=245.281	_	_	_	_
120-0	TO999	120	ti	ti	linguistic	none	_	Begin=245.281	_	_	_	_
120-1	TO999	120	capita	capita	linguistic	none	_	_	_	_	_	_
120-2	TO999	120	di	di	linguistic	none	_	_	_	_	_	_
120-3	TO999	120	andarci	andarci	linguistic	none	_	_	_	_	_	_
120-4	TO999	120	da	da	linguistic	none	_	_	_	_	_	_
120-5	TO999	120	sola?	sola	linguistic	none	Intonation=Rising	End=246.803	_	_	_	_
121-0	TO084	121	soprattutto	soprattutto	linguistic	none	_	Begin=247.465	_	_	_	_
121-1	TO084	121	da	da	linguistic	none	_	_	_	_	_	_
121-2	TO084	121	sola.	sola	linguistic	none	Intonation=Falling	_	_	_	_	_
121-3	TO084	121	((ride))	((ride))	nonverbalbehavior	none	_	End=248.831	_	_	_	_
122-0	TO084	122	sì	sì	linguistic	none	_	Begin=249.354	_	_	_	_
122-1	TO084	122	sì	sì	linguistic	none	_	_	_	_	_	_
122-2	TO084	122	per	per	linguistic	none	_	_	_	_	_	_
122-3	TO084	122	staccare	staccare	linguistic	none	_	_	_	_	_	_
122-4	TO084	122	un	un	linguistic	none	_	_	_	_	_	_
122-5	TO084	122	po'.	po'	linguistic	none	Intonation=Falling	End=250.761	_	_	_	_
123-0	TO084	123	nel	nel	linguistic	none	_	Begin=251.496	_	_	_	_
123-1	TO084	123	[senso	senso	linguistic	none	_	_	_	_	_	0-5(10)
123-2	TO084	123	che]::	che	linguistic	none	_	End=252.677	2x2	_	_	0-3(10)
124-0	TO999	124	[certo].	certo	linguistic	none	Intonation=Falling	Begin=251.691|End=252.273	_	_	_	0-5(10)
125-0	TO084	125	a:lla	alla	linguistic	none	_	Begin=252.921	0x1	_	_	_
125-1	TO084	125	fine	fine	linguistic	none	_	_	_	_	_	_
125-2	TO084	125	è	è	linguistic	none	_	_	_	_	_	_
125-3	TO084	125	una	una	linguistic	none	_	_	_	_	_	_
125-4	TO084	125	casa	casa	linguistic	none	_	_	_	_	_	_
125-5	TO084	125	al	al	linguistic	none	_	_	_	_	_	_
125-6	TO084	125	mare,	mare	linguistic	none	Intonation=weakly_rising	End=254.973	_	_	_	_
126-0	TO084	126	e::h	eh	linguistic	none	_	Begin=255.921|End=256.543	0x2	_	_	_
127-0	TO084	127	lo	lo	linguistic	none	_	Begin=257.718	_	_	_	_
127-1	TO084	127	fai	fai	linguistic	none	_	_	_	_	_	_
127-2	TO084	127	un	un	linguistic	none	_	_	_	_	_	_
127-3	TO084	127	po'	po'	linguistic	none	_	_	_	_	_	_
127-4	TO084	127	per	per	linguistic	none	_	_	_	_	_	_
127-5	TO084	127	<svaga:rti>	svagarti	linguistic	none	_	_	4x1	Slow=0-8	_	_
127-6	TO084	127	per	per	linguistic	none	_	_	_	_	_	_
127-7	TO084	127	prendere	prendere	linguistic	none	_	_	_	_	_	_
127-8	TO084	127	aria	aria	linguistic	none	_	_	_	_	_	_
127-9	TO084	127	fresca	fresca	linguistic	none	_	_	_	_	_	_
127-10	TO084	127	per	per	linguistic	none	_	_	_	_	_	_
127-11	TO084	127	andare:	andare	linguistic	none	_	_	5x1	_	_	_
127-12	TO084	127	giù	giù	linguistic	none	_	_	_	_	_	_
127-13	TO084	127	al	al	linguistic	none	_	_	_	_	_	_
127-14	TO084	127	mare	mare	linguistic	none	_	_	_	_	_	_
127-15	TO084	127	quindi::,	quindi	linguistic	none	Intonation=weakly_rising	End=264.126	5x2	_	_	_
128-0	TO084	128	sì	sì	linguistic	none	_	Begin=266.408	_	_	_	_
128-1	TO084	128	mi	mi	linguistic	none	_	_	_	_	_	_
128-2	TO084	128	piace	piace	linguistic	none	_	_	_	_	_	_
128-3	TO084	128	molto	molto	linguistic	none	_	_	_	_	_	_
128-4	TO084	128	lo	lo	linguistic	none	_	_	_	_	_	_
128-5	TO084	128	faccio	faccio	linguistic	none	_	_	_	_	_	_
128-6	TO084	128	volentieri.	volentieri	linguistic	none	Intonation=Falling	End=268.488	_	_	_	_
129-0	TO999	129	hai	hai	linguistic	none	_	Begin=268.556	_	_	_	_
129-1	TO999	129	mai	mai	linguistic	none	_	_	_	_	_	_
129-2	TO999	129	considerato	considerato	linguistic	none	_	_	_	_	_	_
129-3	TO999	129	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
129-4	TO999	129	idea	idea	linguistic	none	_	_	_	_	_	_
129-5	TO999	129	di::	di	linguistic	none	_	_	1x2	_	_	_
129-6	TO999	129	trasferirti	trasferirti	linguistic	none	_	_	_	_	_	_
129-7	TO999	129	a	a	linguistic	none	_	_	_	_	_	_
129-8	TO999	129	torino	torino	linguistic	none	_	_	_	_	_	_
129-9	TO999	129	visto	visto	linguistic	none	_	_	_	_	_	_
129-10	TO999	129	[che	che	linguistic	none	_	_	_	_	_	0-3(11)
129-11	TO999	129	(studi)	studi	linguistic	none	_	_	_	_	0-5(0)	0-5(11)
