token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
88-11	TO002	88	può	può	linguistic	_	_	_	_	_	_
88-12	TO002	88	servire,	servire	linguistic	Intonation=weakly_rising	End=326.412	_	_	_	_
89-0	TO002	89	come	come	linguistic	_	Begin=326.973	_	_	_	_
89-1	TO002	89	risposta	risposta	linguistic	_	_	_	_	_	_
89-2	TO002	89	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
89-3	TO002	89	end~	end~	linguistic	Interrupted=Yes	_	_	_	_	_
89-4	TO002	89	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
89-5	TO002	89	endibitamento	endibitamento	linguistic	_	_	_	_	_	_
89-6	TO002	89	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
89-7	TO002	89	[dal	dal	linguistic	_	_	_	_	_	0-3(17)
89-8	TO002	89	punto	punto	linguistic	_	_	_	_	_	0-5(17)
89-9	TO002	89	di	di	linguistic	_	_	_	_	_	0-2(17)
89-10	TO002	89	vista	vista	linguistic	_	_	_	_	_	0-5(17)
89-11	TO002	89	di	di	linguistic	_	_	_	_	_	0-2(17)
89-12	TO002	89	chi],	chi	linguistic	Intonation=weakly_rising	End=331.733	_	_	_	0-3(17)
90-0	TO003	90	[ah	ah	linguistic	_	Begin=330.284	_	_	_	0-2(17)
90-1	TO003	90	ho	ho	linguistic	_	_	_	_	_	0-2(17)
90-2	TO003	90	capito].	capito	linguistic	Intonation=Falling	End=331.725	_	_	_	0-6(17)
91-0	TO003	91	beh	beh	linguistic	_	Begin=332.615	_	_	_	_
91-1	TO003	91	ad	ad	linguistic	_	_	_	_	_	_
91-2	TO003	91	[esempio::],	esempio	linguistic	Intonation=weakly_rising	End=334.22	6x2	_	_	0-7(18)
92-0	TO002	92	[o	o	linguistic	_	Begin=332.851	_	_	_	0-1(18)
92-1	TO002	92	della	della	linguistic	_	_	_	_	_	0-5(18)
92-2	TO002	92	famiglia].	famiglia	linguistic	Intonation=Falling	End=334.183	_	_	_	0-8(18)
93-0	TO003	93	sì	sì	linguistic	_	Begin=335.235	_	_	_	_
93-1	TO003	93	ad	ad	linguistic	_	_	_	_	_	_
93-2	TO003	93	esempi[o::	esempio	linguistic	_	_	6x2	_	_	6-7(19)
93-3	TO003	93	l'],	l'	linguistic	Intonation=weakly_rising	End=336.921	_	_	_	0-2(19)
94-0	TO002	94	[indebitata].	indebitata	linguistic	Intonation=Falling	Begin=335.935|End=336.853	_	_	_	0-10(19)
95-0	TO003	95	s~	s~	linguistic	Interrupted=Yes	Begin=337.115	_	_	_	_
95-1	TO003	95	m:h	mh	linguistic	_	_	0x1	_	_	_
95-2	TO003	95	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
95-3	TO003	95	se	se	linguistic	_	_	_	_	_	_
95-4	TO003	95	parliamo	parliamo	linguistic	_	_	_	_	_	_
95-5	TO003	95	di:	di	linguistic	_	_	1x1	_	_	_
95-6	TO003	95	migrazione	migrazione	linguistic	_	_	_	_	_	_
95-7	TO003	95	per	per	linguistic	_	_	_	_	_	_
95-8	TO003	95	fuggire	fuggire	linguistic	_	_	_	_	_	_
95-9	TO003	95	da,	da	linguistic	Intonation=weakly_rising	End=341.321	_	_	_	_
96-0	TO003	96	potremmo	potremmo	linguistic	_	Begin=341.565	_	_	_	_
96-1	TO003	96	anche	anche	linguistic	_	_	_	_	_	_
96-2	TO003	96	dire	dire	linguistic	_	_	_	_	_	_
96-3	TO003	96	che	che	linguistic	_	_	_	_	_	_
96-4	TO003	96	la	la	linguistic	_	_	_	_	_	_
96-5	TO003	96	fuga	fuga	linguistic	_	_	_	_	_	_
96-6	TO003	96	di	di	linguistic	_	_	_	_	_	_
96-7	TO003	96	cervelli	cervelli	linguistic	_	_	_	_	_	_
96-8	TO003	96	è	è	linguistic	_	_	_	_	_	_
96-9	TO003	96	sempre	sempre	linguistic	_	_	_	_	_	_
96-10	TO003	96	una	una	linguistic	_	_	_	_	_	_
96-11	TO003	96	fuga:	fuga	linguistic	_	_	3x1	_	_	_
96-12	TO003	96	da,	da	linguistic	Intonation=weakly_rising	_	_	_	_	_
96-13	TO003	96	però	però	linguistic	_	_	_	_	_	_
96-14	TO003	96	non	non	linguistic	_	_	_	_	_	_
96-15	TO003	96	>per	per	linguistic	_	_	_	Fast=0-3	_	_
96-16	TO003	96	quanto	quanto	linguistic	_	_	_	Fast=0-6	_	_
96-17	TO003	96	riguarda<	riguarda	linguistic	_	_	_	Fast=0-8	_	_
96-18	TO003	96	la	la	linguistic	_	_	_	_	_	_
96-19	TO003	96	famiglia,	famiglia	linguistic	Intonation=weakly_rising	_	_	_	_	_
96-20	TO003	96	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
96-21	TO003	96	ma,	ma	linguistic	Intonation=weakly_rising	_	_	_	_	_
96-22	TO003	96	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
96-23	TO003	96	per	per	linguistic	_	_	_	_	_	_
96-24	TO003	96	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
96-25	TO003	96	individuo	individuo	linguistic	_	_	_	_	_	_
96-26	TO003	96	in	in	linguistic	_	_	_	_	_	_
96-27	TO003	96	sè.	sè	linguistic	Intonation=Falling	End=350.071	_	_	_	_
97-0	TO003	97	cioè	cioè	linguistic	_	Begin=350.36	_	_	_	_
97-1	TO003	97	non	non	linguistic	_	_	_	_	_	_
97-2	TO003	97	si	si	linguistic	_	_	_	_	_	_
97-3	TO003	97	sfugge	sfugge	linguistic	_	_	_	_	_	_
97-4	TO003	97	da	da	linguistic	_	_	_	_	_	_
97-5	TO003	97	una	una	linguistic	ProsodicLink=Yes	_	_	_	_	_
97-6	TO003	97	m:h	mh	linguistic	_	_	0x1	_	_	_
97-7	TO003	97	a::h	ah	linguistic	_	_	0x2	_	_	_
97-8	TO003	97	appunto	appunto	linguistic	_	_	_	_	_	_
97-9	TO003	97	da	da	linguistic	_	_	_	_	_	_
97-10	TO003	97	uno	uno	linguistic	_	_	_	_	_	_
97-11	TO003	97	sfruttamento	sfruttamento	linguistic	_	_	_	_	_	_
97-12	TO003	97	o	o	linguistic	_	_	_	_	_	_
97-13	TO003	97	altre	altre	linguistic	_	_	_	_	_	_
97-14	TO003	97	cose	cose	linguistic	_	_	_	_	_	_
97-15	TO003	97	del	del	linguistic	_	_	_	_	_	_
97-16	TO003	97	genere	genere	linguistic	_	_	_	_	_	_
97-17	TO003	97	ma	ma	linguistic	_	_	_	_	_	_
97-18	TO003	97	si	si	linguistic	_	_	_	_	_	_
97-19	TO003	97	va:,	va	linguistic	Intonation=weakly_rising	End=356.67	1x1	_	_	_
98-0	TO003	98	m:h	mh	linguistic	_	Begin=357.061	0x1	_	_	_
98-1	TO003	98	cioè	cioè	linguistic	_	_	_	_	_	_
98-2	TO003	98	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
98-3	TO003	98	aspettativa	aspettativa	linguistic	_	_	_	_	_	_
98-4	TO003	98	non	non	linguistic	_	_	_	_	_	_
98-5	TO003	98	è	è	linguistic	_	_	_	_	_	_
98-6	TO003	98	di	di	linguistic	_	_	_	_	_	_
98-7	TO003	98	lasciare	lasciare	linguistic	_	_	_	_	_	_
98-8	TO003	98	un	un	linguistic	_	_	_	_	_	_
98-9	TO003	98	paese:	paese	linguistic	_	End=360.802	4x1	_	_	_
99-0	TO003	99	e::h	eh	linguistic	ProsodicLink=Yes	Begin=361.136	0x2	_	_	_
99-1	TO003	99	perché:	perché	linguistic	_	_	5x1	_	_	_
99-2	TO003	99	questo	questo	linguistic	_	_	_	_	_	_
99-3	TO003	99	paese	paese	linguistic	_	_	_	_	_	_
99-4	TO003	99	non	non	linguistic	_	_	_	_	_	_
99-5	TO003	99	offre	offre	linguistic	_	_	_	_	_	_
99-6	TO003	99	possiblità	possiblità	linguistic	_	_	_	_	_	_
99-7	TO003	99	di	di	linguistic	_	_	_	_	_	_
99-8	TO003	99	miglioramento	miglioramento	linguistic	_	_	_	_	_	_
99-9	TO003	99	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
99-10	TO003	99	personale.	personale	linguistic	Intonation=Falling	End=366.516	_	_	_	_
100-0	TO003	100	ma	ma	linguistic	_	Begin=366.711	_	_	_	_
100-1	TO003	100	di	di	linguistic	_	_	_	_	_	_
100-2	TO003	100	e:h	eh	linguistic	_	_	0x1	_	_	_
100-3	TO003	100	proprio	proprio	linguistic	_	_	_	_	_	_
100-4	TO003	100	di	di	linguistic	_	_	_	_	_	_
100-5	TO003	100	andare	andare	linguistic	_	_	_	_	_	_
100-6	TO003	100	in	in	linguistic	_	_	_	_	_	_
100-7	TO003	100	un	un	linguistic	_	_	_	_	_	_
100-8	TO003	100	altro	altro	linguistic	_	_	_	_	_	_
100-9	TO003	100	stato,	stato	linguistic	Intonation=weakly_rising	End=369.942	_	_	_	_
101-0	TO003	101	dove	dove	linguistic	_	Begin=370.253	_	_	_	_
101-1	TO003	101	invece	invece	linguistic	_	_	_	_	_	_
101-2	TO003	101	si	si	linguistic	ProsodicLink=Yes	_	_	_	_	_
101-3	TO003	101	eh	eh	linguistic	_	_	_	_	_	_
101-4	TO003	101	[si	si	linguistic	_	_	_	_	_	0-2(20)
101-5	TO003	101	pe]nsa	pensa	linguistic	_	_	_	_	_	0-2(20)
101-6	TO003	101	che	che	linguistic	_	_	_	_	_	_
101-7	TO003	101	ciò	ciò	linguistic	_	_	_	_	_	_
101-8	TO003	101	possa	possa	linguistic	_	_	_	_	_	_
101-9	TO003	101	avvenire	avvenire	linguistic	_	_	_	_	_	_
101-10	TO003	101	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
101-11	TO003	101	secondo	secondo	linguistic	_	_	_	_	_	_
101-12	TO003	101	[me].	me	linguistic	Intonation=Falling	End=374.385	_	_	_	0-2(21)
102-0	TO002	102	[mh]	mh	linguistic	_	Begin=371.856|End=372.2	_	_	_	0-2(20)
103-0	TO002	103	[no].	no	linguistic	Intonation=Falling	Begin=374.018	_	_	_	0-2(21)
103-1	TO002	103	ma	ma	linguistic	_	_	_	_	_	_
103-2	TO002	103	ragioni	ragioni	linguistic	_	_	_	_	_	_
103-3	TO002	103	sul	sul	linguistic	_	_	_	_	_	_
103-4	TO002	103	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
103-5	TO002	103	quello	quello	linguistic	_	_	_	_	_	_
103-6	TO002	103	la	la	linguistic	_	_	_	_	_	_
103-7	TO002	103	voglio	voglio	linguistic	_	_	_	_	_	_
103-8	TO002	103	portare	portare	linguistic	_	_	_	_	_	_
103-9	TO002	103	alla	alla	linguistic	_	_	_	_	_	_
103-10	TO002	103	mia:	mia	linguistic	_	_	2x1	_	_	_
103-11	TO002	103	al	al	linguistic	_	_	_	_	_	_
103-12	TO002	103	rispondere	rispondere	linguistic	_	_	_	_	_	_
103-13	TO002	103	a	a	linguistic	_	_	_	_	_	_
103-14	TO002	103	quello	quello	linguistic	_	_	_	_	_	_
103-15	TO002	103	che	che	linguistic	_	_	_	_	_	_
103-16	TO002	103	((ride))	((ride))	nonverbalbehavior	_	End=378.381	_	_	_	_
104-0	TO003	104	((ride))	((ride))	nonverbalbehavior	_	Begin=378.351|End=379.928	_	_	_	_
105-0	TO002	105	ragioni	ragioni	linguistic	_	Begin=379.77	_	_	_	_
105-1	TO002	105	sull'	sull'	linguistic	SpaceAfter=No	_	_	_	_	_
105-2	TO002	105	indebitamento.	indebitamento	linguistic	Intonation=Falling	End=381.61	_	_	_	_
106-0	TO003	106	ah	ah	linguistic	_	Begin=381.765	_	_	_	_
106-1	TO003	106	okay	okay	linguistic	_	_	_	_	_	_
106-2	TO003	106	sull'	sull'	linguistic	SpaceAfter=No	_	_	_	_	_
106-3	TO003	106	indebitame[nto::]	indebitamento	linguistic	_	End=383.757	12x2	_	_	10-13(22)
107-0	TO002	107	[sull'	sull'	linguistic	SpaceAfter=No	Begin=383.103	_	_	_	0-5(22)
107-1	TO002	107	indebitame]nto	indebitamento	linguistic	_	_	_	_	_	0-10(22)
107-2	TO002	107	vuol	vuol	linguistic	_	_	_	_	_	_
107-3	TO002	107	dire	dire	linguistic	_	_	_	_	_	_
107-4	TO002	107	che	che	linguistic	_	End=384.857	_	_	_	_
108-0	TO002	108	se	se	linguistic	_	Begin=385.2	_	_	_	_
108-1	TO002	108	io	io	linguistic	_	_	_	_	_	_
108-2	TO002	108	m'(	m'	linguistic	SpaceAfter=No	_	_	_	_	_
108-3	TO002	108	indebito	indebito	linguistic	_	_	_	_	_	_
108-4	TO002	108	per	per	linguistic	_	_	_	_	_	_
108-5	TO002	108	ics	ics	linguistic	_	_	_	_	_	_
108-6	TO002	108	ragioni.	ragioni	linguistic	Intonation=Falling	_	_	_	_	_
108-7	TO002	108	[come	come	linguistic	_	_	_	_	_	0-4(23)
108-8	TO002	108	il	il	linguistic	_	_	_	_	_	0-2(23)
108-9	TO002	108	co]ntadino	contadino	linguistic	_	_	_	_	_	0-2(23)
108-10	TO002	108	per	per	linguistic	_	_	_	_	_	_
108-11	TO002	108	avere	avere	linguistic	_	_	_	_	_	_
108-12	TO002	108	le	le	linguistic	_	_	_	_	_	_
108-13	TO002	108	sementi	sementi	linguistic	_	_	_	_	_	_
108-14	TO002	108	per	per	linguistic	_	_	_	_	_	_
108-15	TO002	108	coltivare	coltivare	linguistic	_	_	_	_	_	_
108-16	TO002	108	il	il	linguistic	_	_	_	_	_	_
108-17	TO002	108	grano	grano	linguistic	_	_	_	_	_	_
108-18	TO002	108	[o	o	linguistic	_	_	_	_	_	0-1(24)
108-19	TO002	108	per	per	linguistic	_	_	_	_	_	0-3(24)
108-20	TO002	108	compra]rmi	comprarmi	linguistic	_	_	_	_	_	0-6(24)
108-21	TO002	108	una	una	linguistic	_	_	_	_	_	_
108-22	TO002	108	macchina	macchina	linguistic	_	_	_	_	_	_
108-23	TO002	108	agricola	agricola	linguistic	_	_	_	_	_	_
108-24	TO002	108	che	che	linguistic	_	_	_	_	_	_
108-25	TO002	108	mi	mi	linguistic	_	_	_	_	_	_
108-26	TO002	108	permette	permette	linguistic	_	_	_	_	_	_
108-27	TO002	108	di	di	linguistic	_	_	_	_	_	_
108-28	TO002	108	xxrare	xxrare	linguistic	_	_	_	_	_	_
108-29	TO002	108	meno	meno	linguistic	_	_	_	_	_	_
108-30	TO002	108	fatica	fatica	linguistic	_	_	_	_	_	_
108-31	TO002	108	o	o	linguistic	_	_	_	_	_	_
108-32	TO002	108	di	di	linguistic	_	_	_	_	_	_
108-33	TO002	108	implemenetare	implemenetare	linguistic	_	_	_	_	_	_
108-34	TO002	108	la	la	linguistic	_	_	_	_	_	_
108-35	TO002	108	mia	mia	linguistic	_	_	_	_	_	_
108-36	TO002	108	produzione,	produzione	linguistic	Intonation=weakly_rising	End=396.248	_	_	_	_
109-0	TO003	109	[sì].	sì	linguistic	Intonation=Falling	Begin=387.08|End=387.656	_	_	_	0-2(23)
110-0	TO003	110	[ah	ah	linguistic	_	Begin=390.042	_	_	_	0-2(24)
110-1	TO003	110	ah].	ah	linguistic	Intonation=Falling	End=390.94	_	_	_	0-2(24)
111-0	TO002	111	e:h	eh	linguistic	ProsodicLink=Yes	Begin=397.01	0x1	_	_	_
111-1	TO002	111	eccetera.	eccetera	linguistic	Intonation=Falling	_	_	_	_	_
111-2	TO002	111	io	io	linguistic	_	_	_	_	_	_
111-3	TO002	111	mi	mi	linguistic	_	_	_	_	_	_
111-4	TO002	111	indebito.	indebito	linguistic	Intonation=Falling	_	_	_	_	_
111-5	TO002	111	come	come	linguistic	_	_	_	_	_	_
111-6	TO002	111	posso,	posso	linguistic	Intonation=weakly_rising	End=399.876	_	_	_	_
112-0	TO002	112	e::::::::::h	eh	linguistic	_	Begin=400.585|End=402.69	0x10	_	_	_
113-0	TO002	113	mh	mh	linguistic	_	Begin=403.621	_	_	_	_
113-1	TO002	113	a~	a~	linguistic	Interrupted=Yes	_	_	_	_	_
113-2	TO002	113	arrivare	arrivare	linguistic	_	_	_	_	_	_
113-3	TO002	113	a	a	linguistic	_	_	_	_	_	_
113-4	TO002	113	creare	creare	linguistic	_	_	_	_	_	_
113-5	TO002	113	le	le	linguistic	_	_	_	_	_	_
113-6	TO002	113	condizioni	condizioni	linguistic	_	_	_	_	_	_
113-7	TO002	113	per	per	linguistic	_	_	_	_	_	_
113-8	TO002	113	rimborsare	rimborsare	linguistic	_	_	_	_	_	_
113-9	TO002	113	questo	questo	linguistic	_	_	_	_	_	_
113-10	TO002	113	debito.	debito	linguistic	Intonation=Falling	End=408.181	_	_	_	_
114-0	TO002	114	uno	uno	linguistic	_	Begin=408.441	_	_	_	_
114-1	TO002	114	è	è	linguistic	_	_	_	_	_	_
114-2	TO002	114	quello	quello	linguistic	_	_	_	_	_	_
114-3	TO002	114	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_
114-4	TO002	114	e::h	eh	linguistic	_	_	0x2	_	_	_
114-5	TO002	114	bonded	bonded	linguistic	_	_	_	_	_	_
114-6	TO002	114	labour	labour	linguistic	_	_	_	_	_	_
114-7	TO002	114	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
114-8	TO002	114	[di	di	linguistic	_	_	_	_	_	0-2(25)
114-9	TO002	114	cui]	cui	linguistic	_	_	_	_	_	0-3(25)
114-10	TO002	114	diceva	diceva	linguistic	_	_	_	_	_	_
114-11	TO002	114	lei	lei	linguistic	_	_	_	_	_	_
114-12	TO002	114	è	è	linguistic	_	_	_	_	_	_
114-13	TO002	114	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
114-14	TO002	114	il	il	linguistic	_	_	_	_	_	_
114-15	TO002	114	fatto	fatto	linguistic	_	_	_	_	_	_
114-16	TO002	114	che	che	linguistic	_	_	_	_	_	_
114-17	TO002	114	io	io	linguistic	_	_	_	_	_	_
114-18	TO002	114	resto	resto	linguistic	_	_	_	_	_	_
114-19	TO002	114	sullo	sullo	linguistic	_	_	_	_	_	_
114-20	TO002	114	stesso	stesso	linguistic	_	_	_	_	_	_
114-21	TO002	114	posto	posto	linguistic	_	_	_	_	_	_
114-22	TO002	114	e	e	linguistic	_	_	_	_	_	_
114-23	TO002	114	presto	presto	linguistic	_	_	_	_	_	_
114-24	TO002	114	la	la	linguistic	_	_	_	_	_	_
114-25	TO002	114	mia	mia	linguistic	_	_	_	_	_	_
114-26	TO002	114	manodopera	manodopera	linguistic	_	_	_	_	_	_
114-27	TO002	114	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
114-28	TO002	114	gratuitamente	gratuitamente	linguistic	_	_	_	_	_	_
114-29	TO002	114	finché	finché	linguistic	_	_	_	_	_	_
114-30	TO002	114	questo	questo	linguistic	_	_	_	_	_	_
114-31	TO002	114	debito	debito	linguistic	_	_	_	_	_	_
114-32	TO002	114	[non	non	linguistic	_	_	_	_	_	0-3(26)
114-33	TO002	114	è]	è	linguistic	_	_	_	_	_	0-1(26)
114-34	TO002	114	rimborsato.	rimborsato	linguistic	Intonation=Falling	End=421.814	_	_	_	_
115-0	TO003	115	[mh	mh	linguistic	_	Begin=412.214	_	_	_	0-2(25)
115-1	TO003	115	mh].	mh	linguistic	Intonation=Falling	End=412.925	_	_	_	0-2(25)
116-0	TO003	116	[mh].	mh	linguistic	Intonation=Falling	Begin=420.514|End=421.157	_	_	_	0-2(26)
117-0	TO003	117	[sì].	sì	linguistic	Intonation=Falling	Begin=422.913|End=423.127	_	_	_	0-2(27)
118-0	TO002	118	[o]	o	linguistic	_	Begin=422.914	_	_	_	0-1(27)
118-1	TO002	118	secondo	secondo	linguistic	_	_	_	_	_	_
118-2	TO002	118	delle	delle	linguistic	_	_	_	_	_	_
118-3	TO002	118	convenzioni	convenzioni	linguistic	_	_	_	_	_	_
118-4	TO002	118	che	che	linguistic	_	_	_	_	_	_
118-5	TO002	118	possono	possono	linguistic	_	_	_	_	_	_
118-6	TO002	118	essere	essere	linguistic	_	_	_	_	_	_
118-7	TO002	118	più	più	linguistic	_	_	_	_	_	_
118-8	TO002	118	o	o	linguistic	_	_	_	_	_	_
118-9	TO002	118	meno:	meno	linguistic	_	End=426.395	3x1	_	_	_
119-0	TO002	119	un'	un'	linguistic	SpaceAfter=No	Begin=426.628	_	_	_	_
119-1	TO002	119	altra	altra	linguistic	_	_	_	_	_	_
119-2	TO002	119	parte,	parte	linguistic	Intonation=weakly_rising	_	_	_	_	_
119-3	TO002	119	un	un	linguistic	_	_	_	_	_	_
119-4	TO002	119	altro	altro	linguistic	_	_	_	_	_	_
119-5	TO002	119	modo	modo	linguistic	_	_	_	_	_	_
119-6	TO002	119	è	è	linguistic	_	_	_	_	_	_
119-7	TO002	119	essere	essere	linguistic	_	_	_	_	_	_
119-8	TO002	119	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
119-9	TO002	119	quello	quello	linguistic	_	_	_	_	_	_
119-10	TO002	119	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
119-11	TO002	119	immigrazione.	immigrazione	linguistic	Intonation=Falling	End=430.4	_	_	_	_
120-0	TO002	120	ma	ma	linguistic	_	Begin=430.895	_	_	_	_
120-1	TO002	120	non	non	linguistic	_	_	_	_	_	_
120-2	TO002	120	per	per	linguistic	_	_	_	_	_	_
120-3	TO002	120	fuggire.	fuggire	linguistic	Intonation=Falling	End=432.09	_	_	_	_
121-0	TO003	121	ah	ah	linguistic	_	Begin=433.191	_	_	_	_
121-1	TO003	121	ne	ne	linguistic	_	_	_	_	_	_
121-2	TO003	121	senso	senso	linguistic	_	_	_	_	_	_
121-3	TO003	121	[di::]	di	linguistic	_	End=434.833	1x2	_	_	0-2(28)
122-0	TO002	122	[che	che	linguistic	_	Begin=433.871	_	_	_	0-3(28)
122-1	TO002	122	cosa]	cosa	linguistic	_	_	_	_	_	0-4(28)
122-2	TO002	122	ci	ci	linguistic	_	_	_	_	_	_
122-3	TO002	122	faccio	faccio	linguistic	_	_	_	_	_	_
122-4	TO002	122	fare:	fare	linguistic	_	_	3x1	_	_	_
122-5	TO002	122	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
122-6	TO002	122	cosa	cosa	linguistic	_	_	_	_	_	_
122-7	TO002	122	mi	mi	linguistic	_	_	_	_	_	_
122-8	TO002	122	serve	serve	linguistic	_	_	_	_	_	_
122-9	TO002	122	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
122-10	TO002	122	immigrazione.	immigrazione	linguistic	Intonation=Falling	End=437.033	_	_	_	_
123-0	TO003	123	nel	nel	linguistic	_	Begin=437.415	_	_	_	_
123-1	TO003	123	senso	senso	linguistic	_	_	_	_	_	_
123-2	TO003	123	di	di	linguistic	_	_	_	_	_	_
123-3	TO003	123	spostarsi	spostarsi	linguistic	_	_	_	_	_	_
123-4	TO003	123	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
123-5	TO003	123	altra	altra	linguistic	_	_	_	_	_	_
123-6	TO003	123	città	città	linguistic	_	_	_	_	_	_
123-7	TO003	123	per	per	linguistic	_	_	_	_	_	_
123-8	TO003	123	trovare	trovare	linguistic	_	_	_	_	_	_
123-9	TO003	123	lavoro	lavoro	linguistic	_	_	_	_	_	_
123-10	TO003	123	e	e	linguistic	_	_	_	_	_	_
123-11	TO003	123	pagare	pagare	linguistic	_	_	_	_	_	_
123-12	TO003	123	il	il	linguistic	_	_	_	_	_	_
123-13	TO003	123	debito::m:h	debitomh	linguistic	ProsodicLink=Yes	_	5x2,6x1	_	_	_
123-14	TO003	123	che	che	linguistic	_	_	_	_	_	_
123-15	TO003	123	si	si	linguistic	_	_	_	_	_	_
123-16	TO003	123	è	è	linguistic	_	_	_	_	_	_
123-17	TO003	123	contratti	contratti	linguistic	_	_	_	_	_	_
123-18	TO003	123	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
123-19	TO003	123	che	che	linguistic	_	_	_	_	_	_
123-20	TO003	123	si	si	linguistic	_	_	_	_	_	_
123-21	TO003	123	è	è	linguistic	_	_	_	_	_	_
123-22	TO003	123	contratto	contratto	linguistic	_	_	_	_	_	_
123-23	TO003	123	nei	nei	linguistic	_	_	_	_	_	_
123-24	TO003	123	confronti	confronti	linguistic	_	_	_	_	_	_
123-25	TO003	123	di	di	linguistic	_	_	_	_	_	_
123-26	TO003	123	uno	uno	linguistic	_	_	_	_	_	_
123-27	TO003	123	strozzino	strozzino	linguistic	_	_	_	_	_	_
123-28	TO003	123	ad	ad	linguistic	_	_	_	_	_	_
123-29	TO003	123	esempio.	esempio	linguistic	Intonation=Falling	End=447.3	_	_	_	_
124-0	TO003	124	sì	sì	linguistic	_	Begin=448.083	_	_	_	_
124-1	TO003	124	m::h	mh	linguistic	_	End=449.442	0x2	_	_	_
125-0	TO003	125	[per	per	linguistic	_	Begin=449.921	_	_	_	0-3(29)
125-1	TO003	125	esempio],	esempio	linguistic	Intonation=weakly_rising	End=450.705	_	_	_	0-7(29)
126-0	TO002	126	[allora:]	allora	linguistic	_	Begin=449.923	5x1	_	_	0-6(29)
126-1	TO002	126	a:h	ah	linguistic	ProsodicLink=Yes	_	0x1	_	_	_
126-2	TO002	126	le	le	linguistic	_	_	_	_	_	_
126-3	TO002	126	cosi~	cosi~	linguistic	Interrupted=Yes	_	_	_	_	_
126-4	TO002	126	le	le	linguistic	_	_	_	_	_	_
126-5	TO002	126	cosidette	cosidette	linguistic	_	_	_	_	_	_
126-6	TO002	126	rimesse,	rimesse	linguistic	Intonation=weakly_rising	End=453.859	_	_	_	_
127-0	TO003	127	ah	ah	linguistic	_	Begin=454.096	_	_	_	_
127-1	TO003	127	sì	sì	linguistic	_	_	_	_	_	_
127-2	TO003	127	giusto	giusto	linguistic	_	_	_	_	_	_
127-3	TO003	127	[sì	sì	linguistic	ProsodicLink=Yes	_	_	_	_	0-2(30)
127-4	TO003	127	sì	sì	linguistic	ProsodicLink=Yes	_	_	_	_	0-2(30)
127-5	TO003	127	sì].	sì	linguistic	Intonation=Falling	End=455.596	_	_	_	0-2(30)
128-0	TO002	128	[le	le	linguistic	_	Begin=455.285	_	_	_	0-2(30)
128-1	TO002	128	coside]tte	cosidette	linguistic	_	_	_	_	_	0-6(30)
128-2	TO002	128	rimesse,	rimesse	linguistic	Intonation=weakly_rising	End=456.825	_	_	_	_
129-0	TO002	129	hanno	hanno	linguistic	_	Begin=458.225	_	_	_	_
129-1	TO002	129	diverse	diverse	linguistic	_	_	_	_	_	_
129-2	TO002	129	funzioni.	funzioni	linguistic	Intonation=Falling	_	_	_	_	_
129-3	TO002	129	certo	certo	linguistic	_	_	_	_	_	_
129-4	TO002	129	non	non	linguistic	_	_	_	_	_	_
129-5	TO002	129	ce	ce	linguistic	_	_	_	_	_	_
129-6	TO002	129	n'	n'	linguistic	SpaceAfter=No	_	_	_	_	_
129-7	TO002	129	hanno	hanno	linguistic	_	_	_	_	_	_
129-8	TO002	129	solo	solo	linguistic	_	_	_	_	_	_
129-9	TO002	129	una	una	linguistic	_	_	_	_	_	_
129-10	TO002	129	eh	eh	linguistic	_	_	_	_	_	_
129-11	TO002	129	a	a	linguistic	_	_	_	_	_	_
129-12	TO002	129	seconda	seconda	linguistic	_	_	_	_	_	_
129-13	TO002	129	eh	eh	linguistic	_	_	_	_	_	_
129-14	TO002	129	ma	ma	linguistic	_	_	_	_	_	_
129-15	TO002	129	possono	possono	linguistic	_	_	_	_	_	_
129-16	TO002	129	essere	essere	linguistic	_	_	_	_	_	_
129-17	TO002	129	usate,	usate	linguistic	Intonation=weakly_rising	End=463.708	_	_	_	_
130-0	TO003	130	[°sì	sì	linguistic	Volume=Low	Begin=464.211	_	_	_	0-2(31)
130-1	TO003	130	xxx°]	x	unknown	Volume=Low	End=464.886	_	_	_	0-3(31)
