token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
183-15	TO033	183	libro	libro	linguistic	_	_	_	_	_	_
183-16	TO033	183	e	e	linguistic	_	_	_	_	_	_
183-17	TO033	183	questa	questa	linguistic	_	_	_	_	_	_
183-18	TO033	183	si	si	linguistic	_	_	_	_	_	_
183-19	TO033	183	è	è	linguistic	_	_	_	_	_	_
183-20	TO033	183	messa	messa	linguistic	_	_	_	_	_	_
183-21	TO033	183	a	a	linguistic	_	_	_	_	_	_
183-22	TO033	183	piangere	piangere	linguistic	_	_	_	_	_	_
183-23	TO033	183	perché	perché	linguistic	_	_	_	_	_	_
183-24	TO033	183	ovviamente	ovviamente	linguistic	_	_	_	_	_	_
183-25	TO033	183	il	il	linguistic	_	_	_	_	_	_
183-26	TO033	183	tipo	tipo	linguistic	_	_	_	_	_	_
183-27	TO033	183	è	è	linguistic	_	_	_	_	_	_
183-28	TO033	183	morto	morto	linguistic	_	_	_	_	_	_
183-29	TO033	183	due	due	linguistic	_	_	_	_	_	_
183-30	TO033	183	mesi	mesi	linguistic	_	_	_	_	_	_
183-31	TO033	183	dopo	dopo	linguistic	_	_	_	_	_	_
183-32	TO033	183	che	che	linguistic	_	_	_	_	_	_
183-33	TO033	183	le	le	linguistic	_	_	_	_	_	_
183-34	TO033	183	ha	ha	linguistic	_	_	_	_	_	_
183-35	TO033	183	fatto	fatto	linguistic	_	_	_	_	_	_
183-36	TO033	183	queste	queste	linguistic	_	_	_	_	_	_
183-37	TO033	183	interviste	interviste	linguistic	_	_	_	_	_	_
183-38	TO033	183	cioè	cioè	linguistic	_	_	_	_	_	_
183-39	TO033	183	hai	hai	linguistic	_	_	_	_	_	_
183-40	TO033	183	capito?	capito	linguistic	Intonation=Rising	End=590.999	_	_	_	_
184-0	TO029	184	che	che	linguistic	_	Begin=592.306	_	_	_	_
184-1	TO029	184	imbara::zzo	imbarazzo	linguistic	_	End=593.176	5x2	_	_	_
185-0	TO034	185	è	è	linguistic	_	Begin=593.46	_	_	_	_
185-1	TO034	185	anche	anche	linguistic	_	_	_	_	_	_
185-2	TO034	185	fuori	fuori	linguistic	_	_	_	_	_	_
185-3	TO034	185	luogo	luogo	linguistic	_	_	_	_	_	_
185-4	TO034	185	questa	questa	linguistic	_	_	_	_	_	_
185-5	TO034	185	donna	donna	linguistic	_	End=595.05	_	_	_	_
186-0	TO029	186	beh	beh	linguistic	_	Begin=595.12	_	_	_	_
186-1	TO029	186	ma	ma	linguistic	_	_	_	_	_	_
186-2	TO029	186	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
186-3	TO029	186	ricordiamoci	ricordiamoci	linguistic	_	_	_	_	_	_
186-4	TO029	186	che	che	linguistic	_	_	_	_	_	_
186-5	TO029	186	quando	quando	linguistic	_	_	_	_	_	_
186-6	TO029	186	era	era	linguistic	_	_	_	_	_	_
186-7	TO029	186	andata	andata	linguistic	_	_	_	_	_	_
186-8	TO029	186	a	a	linguistic	_	_	_	_	_	_
186-9	TO029	186	parlare	parlare	linguistic	_	_	_	_	_	_
186-10	TO029	186	con	con	linguistic	_	_	_	_	_	_
186-11	TO029	186	verdi	verdi	linguistic	_	_	_	_	_	_
186-12	TO029	186	aveva	aveva	linguistic	_	_	_	_	_	_
186-13	TO029	186	pianto	pianto	linguistic	_	End=598.653	_	_	_	_
187-0	TO034	187	mah	mah	linguistic	_	Begin=598.756	_	_	_	_
187-1	TO034	187	eh	eh	linguistic	_	End=599.408	_	_	_	_
188-0	TO034	188	ma	ma	linguistic	_	Begin=599.636	_	_	_	_
188-1	TO034	188	certo	certo	linguistic	_	_	_	_	_	_
188-2	TO034	188	perché	perché	linguistic	_	_	_	_	_	_
188-3	TO034	188	ha	ha	linguistic	_	_	_	_	_	_
188-4	TO034	188	fatto	fatto	linguistic	_	_	_	_	_	_
188-5	TO034	188	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
188-6	TO034	188	enorme	enorme	linguistic	_	_	_	_	_	_
188-7	TO034	188	figura	figura	linguistic	_	_	_	_	_	_
188-8	TO034	188	di	di	linguistic	_	_	_	_	_	_
188-9	TO034	188	merda	merda	linguistic	_	End=602.815	_	_	_	_
189-0	TO029	189	sì	sì	linguistic	_	Begin=604.854	_	_	_	_
189-1	TO029	189	no	no	linguistic	_	_	_	_	_	_
189-2	TO029	189	ma	ma	linguistic	_	_	_	_	_	_
189-3	TO029	189	nel	nel	linguistic	_	_	_	_	_	_
189-4	TO029	189	senso	senso	linguistic	_	_	_	_	_	_
189-5	TO029	189	è	è	linguistic	_	_	_	_	_	_
189-6	TO029	189	una	una	linguistic	_	_	_	_	_	_
189-7	TO029	189	fo~	fo~	linguistic	Interrupted=Yes	_	_	_	_	_
189-8	TO029	189	mi	mi	linguistic	_	_	_	_	_	_
189-9	TO029	189	sembra	sembra	linguistic	_	_	_	_	_	_
189-10	TO029	189	una	una	linguistic	_	_	_	_	_	_
189-11	TO029	189	follia	follia	linguistic	_	End=608.207	_	_	_	_
190-0	TO033	190	ma	ma	linguistic	_	Begin=608.268	_	_	_	_
190-1	TO033	190	perché	perché	linguistic	_	_	_	_	_	_
190-2	TO033	190	evidentemente	evidentemente	linguistic	_	_	_	_	_	_
190-3	TO033	190	non	non	linguistic	_	_	_	_	_	_
190-4	TO033	190	so	so	linguistic	_	_	_	_	_	_
190-5	TO033	190	lui	lui	linguistic	_	_	_	_	_	_
190-6	TO033	190	le	le	linguistic	_	_	_	_	_	_
190-7	TO033	190	avrà	avrà	linguistic	_	_	_	_	_	_
190-8	TO033	190	chiesto	chiesto	linguistic	_	_	_	_	_	_
190-9	TO033	190	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
190-10	TO033	190	anno::	anno	linguistic	_	_	3x2	_	_	_
190-11	TO033	190	d'	d'	linguistic	SpaceAfter=No	_	_	_	_	_
190-12	TO033	190	indipendenza	indipendenza	linguistic	_	_	_	_	_	_
190-13	TO033	190	del	del	linguistic	_	_	_	_	_	_
190-14	TO033	190	sudafrica	sudafrica	linguistic	_	_	_	_	_	_
190-15	TO033	190	e	e	linguistic	_	_	_	_	_	_
190-16	TO033	190	lei	lei	linguistic	_	_	_	_	_	_
190-17	TO033	190	non	non	linguistic	_	_	_	_	_	_
190-18	TO033	190	lo	lo	linguistic	_	_	_	_	_	_
190-19	TO033	190	sapeva	sapeva	linguistic	_	_	_	_	_	_
190-20	TO033	190	hai	hai	linguistic	_	_	_	_	_	_
190-21	TO033	190	capito?	capito	linguistic	Intonation=Rising	End=614.776	_	_	_	_
191-0	TO029	191	no	no	linguistic	_	Begin=617.787	_	_	_	_
191-1	TO029	191	cioè	cioè	linguistic	_	_	_	_	_	_
191-2	TO029	191	sicuramente	sicuramente	linguistic	_	_	_	_	_	_
191-3	TO029	191	è	è	linguistic	_	_	_	_	_	_
191-4	TO029	191	una	una	linguistic	_	_	_	_	_	_
191-5	TO029	191	merda	merda	linguistic	_	_	_	_	_	_
191-6	TO029	191	detto	detto	linguistic	_	_	_	_	_	_
191-7	TO029	191	questo	questo	linguistic	_	_	_	_	_	_
191-8	TO029	191	io	io	linguistic	_	_	_	_	_	_
191-9	TO029	191	non	non	linguistic	_	_	_	_	_	_
191-10	TO029	191	ci	ci	linguistic	_	_	_	_	_	_
191-11	TO029	191	credo	credo	linguistic	_	_	_	_	_	_
191-12	TO029	191	che	che	linguistic	_	_	_	_	_	_
191-13	TO029	191	marina	marina	linguistic	_	_	_	_	_	_
191-14	TO029	191	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
191-15	TO029	191	anno	anno	linguistic	_	_	_	_	_	_
191-16	TO029	191	prossimo	prossimo	linguistic	_	_	_	_	_	_
191-17	TO029	191	ha	ha	linguistic	_	_	_	_	_	_
191-18	TO029	191	un	un	linguistic	_	_	_	_	_	_
191-19	TO029	191	dottorato	dottorato	linguistic	_	_	_	_	_	_
191-20	TO029	191	(a	a	linguistic	_	_	_	_	0-1(0)	_
191-21	TO029	191	siena)	siena	linguistic	_	End=622.415	_	_	0-5(0)	_
192-0	TO029	192	xxx	x	unknown	_	Begin=624.734	_	_	_	_
192-1	TO029	192	è	è	linguistic	_	_	_	_	_	_
192-2	TO029	192	una	una	linguistic	_	_	_	_	_	_
192-3	TO029	192	follia	follia	linguistic	_	_	_	_	_	_
192-4	TO029	192	ma	ma	linguistic	_	_	_	_	_	_
192-5	TO029	192	non	non	linguistic	_	_	_	_	_	_
192-6	TO029	192	può	può	linguistic	_	_	_	_	_	_
192-7	TO029	192	essere	essere	linguistic	_	_	_	_	_	_
192-8	TO029	192	ma	ma	linguistic	_	_	_	_	_	_
192-9	TO029	192	ci	ci	linguistic	_	_	_	_	_	_
192-10	TO029	192	sono	sono	linguistic	_	_	_	_	_	_
192-11	TO029	192	delle	delle	linguistic	_	_	_	_	_	_
192-12	TO029	192	persone	persone	linguistic	_	_	_	_	_	_
192-13	TO029	192	qualificate	qualificate	linguistic	_	_	_	_	_	_
192-14	TO029	192	[per	per	linguistic	_	_	_	_	_	0-3(40)
192-15	TO029	192	fare	fare	linguistic	_	_	_	_	_	0-4(40)
192-16	TO029	192	queste	queste	linguistic	_	_	_	_	_	0-6(40)
192-17	TO029	192	cose]	cose	linguistic	_	End=629.976	_	_	_	0-4(40)
193-0	TO034	193	[e	e	linguistic	_	Begin=628.463	_	_	_	0-1(40)
193-1	TO034	193	io	io	linguistic	_	_	_	_	_	0-2(40)
193-2	TO034	193	sputtano	sputtano	linguistic	_	_	_	_	_	0-8(40)
193-3	TO034	193	tu]tto	tutto	linguistic	_	_	_	_	_	0-2(40)
193-4	TO034	193	ragà	ragà	linguistic	_	_	_	_	_	_
193-5	TO034	193	cioè	cioè	linguistic	_	End=630.792	_	_	_	_
194-0	TO033	194	io	io	linguistic	_	Begin=630.824	_	_	_	_
194-1	TO033	194	no	no	linguistic	_	_	_	_	_	_
194-2	TO033	194	io	io	linguistic	_	_	_	_	_	_
194-3	TO033	194	ho	ho	linguistic	_	_	_	_	_	_
194-4	TO033	194	già	già	linguistic	_	_	_	_	_	_
194-5	TO033	194	deciso	deciso	linguistic	_	_	_	_	_	_
194-6	TO033	194	che	che	linguistic	_	_	_	_	_	_
194-7	TO033	194	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
194-8	TO033	194	io	io	linguistic	_	_	_	_	_	_
194-9	TO033	194	mi	mi	linguistic	_	_	_	_	_	_
194-10	TO033	194	laureo	laureo	linguistic	_	End=633.302	_	_	_	_
195-0	TO029	195	[e::h]	eh	linguistic	_	Begin=633.536|End=633.975	0x2	_	_	0-2(41)
196-0	TO033	196	[mi]	mi	linguistic	_	Begin=633.813	_	_	_	0-2(41)
196-1	TO033	196	compro	compro	linguistic	_	_	_	_	_	_
196-2	TO033	196	xx	x	unknown	_	_	_	_	_	_
196-3	TO033	196	e	e	linguistic	_	_	_	_	_	_
196-4	TO033	196	xxx	x	unknown	_	_	_	_	_	_
196-5	TO033	196	non	non	linguistic	_	_	_	_	_	_
196-6	TO033	196	me	me	linguistic	_	_	_	_	_	_
196-7	TO033	196	ne	ne	linguistic	_	_	_	_	_	_
196-8	TO033	196	frega	frega	linguistic	_	_	_	_	_	_
196-9	TO033	196	un	un	linguistic	_	_	_	_	_	_
196-10	TO033	196	cazzo	cazzo	linguistic	_	_	_	_	_	_
196-11	TO033	196	ma	ma	linguistic	_	_	_	_	_	_
196-12	TO033	196	io	io	linguistic	_	_	_	_	_	_
196-13	TO033	196	la	la	linguistic	_	_	_	_	_	_
196-14	TO033	196	faccio	faccio	linguistic	_	_	_	_	_	_
196-15	TO033	196	uscire	uscire	linguistic	_	End=637.415	_	_	_	_
197-0	TO034	197	buttiamo	buttiamo	linguistic	_	Begin=639.246	_	_	_	_
197-1	TO034	197	il	il	linguistic	_	_	_	_	_	_
197-2	TO034	197	merdone	merdone	linguistic	_	End=640.684	_	_	_	_
198-0	TO029	198	a	a	linguistic	_	Begin=641.959	_	_	_	_
198-1	TO029	198	parte	parte	linguistic	_	_	_	_	_	_
198-2	TO029	198	che	che	linguistic	_	_	_	_	_	_
198-3	TO029	198	ci	ci	linguistic	_	_	_	_	_	_
198-4	TO029	198	starebbe	starebbe	linguistic	_	_	_	_	_	_
198-5	TO029	198	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
198-6	TO029	198	poi	poi	linguistic	_	End=643.487	_	_	_	_
199-0	TO029	199	no	no	linguistic	_	Begin=646.188	_	_	_	_
199-1	TO029	199	più	più	linguistic	_	_	_	_	_	_
199-2	TO029	199	che	che	linguistic	_	_	_	_	_	_
199-3	TO029	199	altro	altro	linguistic	_	_	_	_	_	_
199-4	TO029	199	secondo	secondo	linguistic	_	_	_	_	_	_
199-5	TO029	199	me	me	linguistic	_	_	_	_	_	_
199-6	TO029	199	cioè	cioè	linguistic	_	_	_	_	_	_
199-7	TO029	199	non	non	linguistic	_	_	_	_	_	_
199-8	TO029	199	lo	lo	linguistic	_	_	_	_	_	_
199-9	TO029	199	so	so	linguistic	_	_	_	_	_	_
199-10	TO029	199	come	come	linguistic	_	_	_	_	_	_
199-11	TO029	199	dire	dire	linguistic	_	_	_	_	_	_
199-12	TO029	199	però	però	linguistic	_	_	_	_	_	_
199-13	TO029	199	la	la	linguistic	_	_	_	_	_	_
199-14	TO029	199	rossi,	rossi	linguistic	Intonation=weakly_rising	_	_	_	_	_
199-15	TO029	199	cioè	cioè	linguistic	_	End=650.592	_	_	_	_
200-0	TO029	200	dovr~	dovr~	linguistic	Interrupted=Yes	Begin=651.502	_	_	_	_
200-1	TO029	200	poteva	poteva	linguistic	_	_	_	_	_	_
200-2	TO029	200	essere	essere	linguistic	_	_	_	_	_	_
200-3	TO029	200	meno	meno	linguistic	_	_	_	_	_	_
200-4	TO029	200	esplicita	esplicita	linguistic	_	_	_	_	_	_
200-5	TO029	200	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
200-6	TO029	200	°appunto°	appunto	linguistic	Volume=Low	End=654.822	_	_	_	_
201-0	TO029	201	anche	anche	linguistic	_	Begin=655.397	_	_	_	_
201-1	TO029	201	perché	perché	linguistic	_	_	_	_	_	_
201-2	TO029	201	sapendo	sapendo	linguistic	_	_	_	_	_	_
201-3	TO029	201	che	che	linguistic	_	_	_	_	_	_
201-4	TO029	201	il	il	linguistic	_	_	_	_	_	_
201-5	TO029	201	corso	corso	linguistic	_	_	_	_	_	_
201-6	TO029	201	non	non	linguistic	_	_	_	_	_	_
201-7	TO029	201	è	è	linguistic	_	_	_	_	_	_
201-8	TO029	201	ancora	ancora	linguistic	_	_	_	_	_	_
201-9	TO029	201	finito	finito	linguistic	_	_	_	_	_	_
201-10	TO029	201	e	e	linguistic	_	_	_	_	_	_
201-11	TO029	201	[siamo	siamo	linguistic	_	_	_	_	_	0-5(42)
201-12	TO029	201	tutti	tutti	linguistic	_	_	_	_	_	0-5(42)
201-13	TO029	201	qui	qui	linguistic	_	_	_	_	_	0-3(42)
201-14	TO029	201	tutti	tutti	linguistic	_	_	_	_	_	0-5(42)
201-15	TO029	201	si	si	linguistic	_	_	_	_	_	0-2(42)
201-16	TO029	201	pa]::rla	parla	linguistic	_	_	1x2	_	_	0-2(42)
201-17	TO029	201	tutti:::	tutti	linguistic	_	End=660.422	4x3	_	_	_
202-0	TO034	202	[esatto::	esatto	linguistic	_	Begin=657.992	5x2	_	_	0-6(42)
202-1	TO034	202	esatto::]	esatto	linguistic	_	End=659.746	5x2	_	_	0-6(42)
203-0	TO029	203	cioè	cioè	linguistic	_	Begin=661.328	_	_	_	_
203-1	TO029	203	è	è	linguistic	_	_	_	_	_	_
203-2	TO029	203	un	un	linguistic	_	_	_	_	_	_
203-3	TO029	203	[po':::]	po'	linguistic	_	End=662.324	1x3	_	_	0-3(43)
204-0	TO034	204	[ma	ma	linguistic	_	Begin=662.061	_	_	_	0-2(43)
204-1	TO034	204	poi]	poi	linguistic	_	_	_	_	_	0-3(43)
204-2	TO034	204	lei	lei	linguistic	_	_	_	_	_	_
204-3	TO034	204	le	le	linguistic	_	_	_	_	_	_
204-4	TO034	204	avrà	avrà	linguistic	_	_	_	_	_	_
204-5	TO034	204	detto	detto	linguistic	_	_	_	_	_	_
204-6	TO034	204	non	non	linguistic	_	_	_	_	_	_
204-7	TO034	204	dirlo	dirlo	linguistic	_	_	_	_	_	_
204-8	TO034	204	a	a	linguistic	_	_	_	_	_	_
204-9	TO034	204	nessuno	nessuno	linguistic	_	_	_	_	_	_
204-10	TO034	204	e	e	linguistic	_	_	_	_	_	_
204-11	TO034	204	lei	lei	linguistic	_	_	_	_	_	_
204-12	TO034	204	ovviamente	ovviamente	linguistic	_	End=664.653	_	_	_	_
205-0	TO034	205	magari	magari	linguistic	_	Begin=666.068	_	_	_	_
205-1	TO034	205	mari	mari	linguistic	_	_	_	_	_	_
205-2	TO034	205	ha	ha	linguistic	_	_	_	_	_	_
205-3	TO034	205	ingigantito	ingigantito	linguistic	_	_	_	_	_	_
205-4	TO034	205	insomma	insomma	linguistic	_	End=668.346	_	_	_	_
206-0	TO033	206	no	no	linguistic	_	Begin=669.364	_	_	_	_
206-1	TO033	206	io	io	linguistic	_	_	_	_	_	_
206-2	TO033	206	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
206-3	TO033	206	cioè	cioè	linguistic	_	End=670.55	_	_	_	_
207-0	TO033	207	non	non	linguistic	_	Begin=672.115	_	_	_	_
207-1	TO033	207	lo	lo	linguistic	_	_	_	_	_	_
207-2	TO033	207	metto	metto	linguistic	_	_	_	_	_	_
207-3	TO033	207	in	in	linguistic	_	_	_	_	_	_
207-4	TO033	207	dubbio	dubbio	linguistic	_	_	_	_	_	_
207-5	TO033	207	che	che	linguistic	_	_	_	_	_	_
207-6	TO033	207	sicuramente,	sicuramente	linguistic	Intonation=weakly_rising	End=673.896	_	_	_	_
208-0	TO034	208	ci	ci	linguistic	_	Begin=675.178	_	_	_	_
208-1	TO034	208	siano	siano	linguistic	_	_	_	_	_	_
208-2	TO034	208	delle	delle	linguistic	_	_	_	_	_	_
208-3	TO034	208	dimensioni	dimensioni	linguistic	_	_	_	_	_	_
208-4	TO034	208	che	che	linguistic	_	_	_	_	_	_
208-5	TO034	208	[magari]	magari	linguistic	_	End=677.53	_	_	_	0-6(44)
209-0	TO033	209	[uh	uh	linguistic	_	Begin=677.099	_	_	_	0-2(44)
209-1	TO033	209	marina]	marina	linguistic	_	_	_	_	_	0-6(44)
209-2	TO033	209	((ride))	((ride))	nonverbalbehavior	_	End=678.747	_	_	_	_
210-0	TO034	210	ingigantite	ingigantite	linguistic	_	Begin=678.951	_	_	_	_
210-1	TO034	210	o:::	o	linguistic	_	End=681.022	0x3	_	_	_
211-0	TO029	211	era	era	linguistic	_	Begin=681.93	_	_	_	_
211-1	TO029	211	un	un	linguistic	_	_	_	_	_	_
211-2	TO029	211	po'	po'	linguistic	_	_	_	_	_	_
211-3	TO029	211	asciutto	asciutto	linguistic	_	_	_	_	_	_
211-4	TO029	211	il	il	linguistic	_	_	_	_	_	_
211-5	TO029	211	panino?	panino	linguistic	Intonation=Rising	End=683.359	_	_	_	_
212-0	TO033	212	mh	mh	linguistic	_	Begin=683.656|End=684.119	_	_	_	_
213-0	TO029	213	vero?	vero	linguistic	Intonation=Rising	Begin=684.237|End=684.548	_	_	_	_
214-0	TO033	214	anche	anche	linguistic	_	Begin=686.057	_	_	_	_
214-1	TO033	214	questo	questo	linguistic	_	End=686.764	_	_	_	_
215-0	TO029	215	anche	anche	linguistic	_	Begin=686.775	_	_	_	_
215-1	TO029	215	quello?	quello	linguistic	Intonation=Rising	End=687.461	_	_	_	_
216-0	TO033	216	no	no	linguistic	_	Begin=688.799	_	_	_	_
216-1	TO033	216	perché	perché	linguistic	_	_	_	_	_	_
216-2	TO033	216	non	non	linguistic	_	_	_	_	_	_
216-3	TO033	216	ci	ci	linguistic	_	_	_	_	_	_
216-4	TO033	216	sono	sono	linguistic	_	_	_	_	_	_
216-5	TO033	216	gli	gli	linguistic	_	_	_	_	_	_
216-6	TO033	216	zucchini	zucchini	linguistic	_	End=690.903	_	_	_	_
217-0	TO029	217	li	li	linguistic	_	Begin=691.786	_	_	_	_
217-1	TO029	217	hai	hai	linguistic	_	_	_	_	_	_
217-2	TO029	217	tolti?	tolti	linguistic	Intonation=Rising	End=692.298	_	_	_	_
218-0	TO029	218	cosa	cosa	linguistic	_	Begin=694.523	_	_	_	_
218-1	TO029	218	dice?	dice	linguistic	Intonation=Rising	End=695.083	_	_	_	_
219-0	TO034	219	per	per	linguistic	_	Begin=695.929	_	_	_	_
219-1	TO034	219	disiscriversi	disiscriversi	linguistic	_	_	_	_	_	_
219-2	TO034	219	da	da	linguistic	_	_	_	_	_	_
219-3	TO034	219	un	un	linguistic	_	_	_	_	_	_
219-4	TO034	219	esame	esame	linguistic	_	_	_	_	_	_
219-5	TO034	219	come	come	linguistic	_	_	_	_	_	_
219-6	TO034	219	si	si	linguistic	_	_	_	_	_	_
219-7	TO034	219	fa	fa	linguistic	_	_	_	_	_	_
219-8	TO034	219	capito?	capito	linguistic	Intonation=Rising	End=698.653	_	_	_	_
220-0	TO033	220	lo	lo	linguistic	_	Begin=699.026	_	_	_	_
220-1	TO033	220	sai	sai	linguistic	_	_	_	_	_	_
220-2	TO033	220	perché?	perché	linguistic	Intonation=Rising	End=699.723	_	_	_	_
221-0	TO033	221	perché	perché	linguistic	_	Begin=700.186	_	_	_	_
221-1	TO033	221	ieri	ieri	linguistic	_	_	_	_	_	_
221-2	TO033	221	è	è	linguistic	_	_	_	_	_	_
221-3	TO033	221	arrivata	arrivata	linguistic	_	_	_	_	_	_
221-4	TO033	221	una	una	linguistic	_	_	_	_	_	_
221-5	TO033	221	mail	mail	linguistic	_	_	_	_	_	_
221-6	TO033	221	dalla	dalla	linguistic	_	_	_	_	_	_
221-7	TO033	221	prof	prof	linguistic	_	_	_	_	_	_
221-8	TO033	221	di	di	linguistic	_	_	_	_	_	_
221-9	TO033	221	storia	storia	linguistic	_	_	_	_	_	_
221-10	TO033	221	che	che	linguistic	_	_	_	_	_	_
221-11	TO033	221	diceva	diceva	linguistic	_	_	_	_	_	_
221-12	TO033	221	che	che	linguistic	_	_	_	_	_	_
221-13	TO033	221	chi	chi	linguistic	_	_	_	_	_	_
221-14	TO033	221	ha	ha	linguistic	_	_	_	_	_	_
221-15	TO033	221	passato	passato	linguistic	_	_	_	_	_	_
221-16	TO033	221	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
221-17	TO033	221	esame,	esame	linguistic	Intonation=weakly_rising	End=704.599	_	_	_	_
222-0	TO033	222	o	o	linguistic	_	Begin=705.323	_	_	_	_
222-1	TO033	222	chi	chi	linguistic	_	_	_	_	_	_
222-2	TO033	222	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
222-3	TO033	222	ha	ha	linguistic	_	_	_	_	_	_
222-4	TO033	222	già	già	linguistic	_	_	_	_	_	_
222-5	TO033	222	dato	dato	linguistic	_	_	_	_	_	_
222-6	TO033	222	o	o	linguistic	_	_	_	_	_	_
222-7	TO033	222	non	non	linguistic	_	_	_	_	_	_
222-8	TO033	222	vuole	vuole	linguistic	_	_	_	_	_	_
222-9	TO033	222	darlo	darlo	linguistic	_	_	_	_	_	_
222-10	TO033	222	di	di	linguistic	_	_	_	_	_	_
222-11	TO033	222	disiscriversi	disiscriversi	linguistic	_	_	_	_	_	_
222-12	TO033	222	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
222-13	TO033	222	dall'	dall'	linguistic	SpaceAfter=No	_	_	_	_	_
222-14	TO033	222	appello	appello	linguistic	_	_	_	_	_	_
222-15	TO033	222	del	del	linguistic	_	_	_	_	_	_
222-16	TO033	222	del	del	linguistic	_	_	_	_	_	_
222-17	TO033	222	sedici,	sedici	linguistic	Intonation=weakly_rising	End=710.82	_	_	_	_
223-0	TO034	223	mh	mh	linguistic	_	Begin=710.82	_	_	_	_
223-1	TO034	223	sì	sì	linguistic	_	End=711.307	_	_	_	_
224-0	TO033	224	in	in	linguistic	_	Begin=712.709	_	_	_	_
224-1	TO033	224	modo	modo	linguistic	_	_	_	_	_	_
224-2	TO033	224	tale	tale	linguistic	_	_	_	_	_	_
224-3	TO033	224	da	da	linguistic	_	_	_	_	_	_
224-4	TO033	224	non	non	linguistic	_	_	_	_	_	_
224-5	TO033	224	farsi	farsi	linguistic	_	_	_	_	_	_
224-6	TO033	224	segnare	segnare	linguistic	_	_	_	_	_	_
224-7	TO033	224	assenti	assenti	linguistic	_	End=714.592	_	_	_	_
225-0	TO033	225	che	che	linguistic	_	Begin=715.439	_	_	_	_
225-1	TO033	225	poi	poi	linguistic	_	_	_	_	_	_
225-2	TO033	225	voglio	voglio	linguistic	_	_	_	_	_	_
225-3	TO033	225	dire	dire	linguistic	_	_	_	_	_	_
225-4	TO033	225	ma	ma	linguistic	_	_	_	_	_	_
225-5	TO033	225	se	se	linguistic	_	_	_	_	_	_
225-6	TO033	225	uno	uno	linguistic	_	_	_	_	_	_
225-7	TO033	225	segna	segna	linguistic	_	_	_	_	_	_
225-8	TO033	225	assente?	assente	linguistic	Intonation=Rising	End=716.912	_	_	_	_
226-0	TO029	226	all'	all'	linguistic	SpaceAfter=No	Begin=717.048	_	_	_	_
226-1	TO029	226	esame?	esame	linguistic	Intonation=Rising	End=717.691	_	_	_	_
227-0	TO033	227	sì	sì	linguistic	_	Begin=718.153	_	_	_	_
227-1	TO033	227	ma	ma	linguistic	_	_	_	_	_	_
227-2	TO033	227	poi	poi	linguistic	_	_	_	_	_	_
227-3	TO033	227	se	se	linguistic	_	_	_	_	_	_
227-4	TO033	227	io	io	linguistic	_	_	_	_	_	_
227-5	TO033	227	ho	ho	linguistic	_	_	_	_	_	_
227-6	TO033	227	già	già	linguistic	_	_	_	_	_	_
227-7	TO033	227	dato	dato	linguistic	_	_	_	_	_	_
227-8	TO033	227	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
227-9	TO033	227	esame	esame	linguistic	_	End=720.141	_	_	_	_
228-0	TO033	228	che	che	linguistic	_	Begin=721.047	_	_	_	_
228-1	TO033	228	[mi	mi	linguistic	_	_	_	_	_	0-2(45)
228-2	TO033	228	sono]	sono	linguistic	_	End=721.676	_	_	_	0-4(45)
229-0	TO029	229	[ma	ma	linguistic	_	Begin=721.203	_	_	_	0-2(45)
229-1	TO029	229	cosa	cosa	linguistic	_	_	_	_	_	0-4(45)
229-2	TO029	229	vuol]	vuol	linguistic	_	_	_	_	_	0-4(45)
229-3	TO029	229	dire	dire	linguistic	_	_	_	_	_	_
229-4	TO029	229	segnare	segnare	linguistic	_	_	_	_	_	_
229-5	TO029	229	assente	assente	linguistic	_	_	_	_	_	_
229-6	TO029	229	[cos'	cos'	linguistic	SpaceAfter=No	_	_	_	_	0-4(46)
229-7	TO029	229	è	è	linguistic	_	_	_	_	_	0-1(46)
229-8	TO029	229	il	il	linguistic	_	_	_	_	_	0-2(46)
229-9	TO029	229	registro]?	registro	linguistic	Intonation=Rising	End=723.838	_	_	_	0-8(46)
230-0	TO033	230	[ma	ma	linguistic	_	Begin=722.424	_	_	_	0-2(46)
230-1	TO033	230	perché	perché	linguistic	_	_	_	_	_	0-6(46)
230-2	TO033	230	no	no	linguistic	_	_	_	_	_	0-2(46)
230-3	TO033	230	par~	par~	linguistic	Interrupted=Yes	_	_	_	_	0-4(46)
230-4	TO033	230	que]sta	questa	linguistic	_	_	_	_	_	0-3(46)
230-5	TO033	230	qui	qui	linguistic	_	_	_	_	_	_
230-6	TO033	230	è	è	linguistic	_	_	_	_	_	_
230-7	TO033	230	una	una	linguistic	_	_	_	_	_	_
