token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
65-15	BO117	65	più	più	linguistic	_	_	_	_	_	_
65-16	BO117	65	spess[o	spesso	linguistic	_	_	_	_	_	5-6(21)
65-17	BO117	65	no],	no	linguistic	Intonation=WeaklyRising	End=112.972	_	_	_	0-2(21)
66-0	BO005	66	[°sì.°]	sì	linguistic	Intonation=Falling|Volume=Low	Begin=110.345|End=110.523	_	_	_	0-2(20)
67-0	BO005	67	[°ok]ay.	okay	linguistic	Intonation=Falling|Volume=Low	Begin=112.759	_	_	_	0-2(21)
67-1	BO005	67	[sì.	sì	linguistic	Intonation=Falling|Volume=Low	_	_	_	_	0-2(22)
67-2	BO005	67	sì.	sì	linguistic	Intonation=Falling|Volume=Low	_	_	_	_	0-2(22)
67-3	BO005	67	sì.°]	sì	linguistic	Intonation=Falling|Volume=Low	End=113.738	_	_	_	0-2(22)
68-0	BO117	68	[con	con	linguistic	_	Begin=113.055	_	_	_	0-3(22)
68-1	BO117	68	queste	queste	linguistic	_	_	_	_	_	0-6(22)
68-2	BO117	68	for]me.	forme	linguistic	Intonation=Falling	End=113.85	_	_	_	0-3(22)
69-0	BO117	69	il	il	linguistic	_	Begin=114.21	_	_	_	_
69-1	BO117	69	diminutivo	diminutivo	linguistic	_	_	_	_	_	_
69-2	BO117	69	dei	dei	linguistic	_	_	_	_	_	_
69-3	BO117	69	tre	tre	linguistic	_	_	_	_	_	_
69-4	BO117	69	mi	mi	linguistic	_	_	_	_	_	_
69-5	BO117	69	sembra	sembra	linguistic	_	_	_	_	_	_
69-6	BO117	69	più	più	linguistic	_	_	_	_	_	_
69-7	BO117	69	interessante	interessante	linguistic	_	_	_	_	_	_
69-8	BO117	69	s[incera]mente.	sinceramente	linguistic	Intonation=Falling	End=117.101	_	_	_	1-7(23)
70-0	BO005	70	[okay].	okay	linguistic	Intonation=Falling	Begin=116.51|End=116.918	_	_	_	0-4(23)
71-0	BO005	71	ma:	ma	linguistic	_	Begin=117.391|End=117.855	1x1	_	_	_
72-0	BO005	72	>siccome	siccome	linguistic	_	Begin=118.12	_	Fast=0-7	_	_
72-1	BO005	72	è	è	linguistic	_	_	_	Fast=0-1	_	_
72-2	BO005	72	il	il	linguistic	_	_	_	Fast=0-2	_	_
72-3	BO005	72	diminutivo	diminutivo	linguistic	_	_	_	Fast=0-10	_	_
72-4	BO005	72	io	io	linguistic	_	_	_	Fast=0-2	_	_
72-5	BO005	72	penso	penso	linguistic	_	_	_	Fast=0-5	_	_
72-6	BO005	72	che::<	che	linguistic	_	End=119.891	2x2	Fast=0-3	_	_
73-0	BO005	73	°cioè	cioè	linguistic	Volume=Low	Begin=120.15	_	_	_	_
73-1	BO005	73	non,°	non	linguistic	Intonation=WeaklyRising|Volume=Low	End=120.772	_	_	_	_
74-0	BO005	74	>non	non	linguistic	_	Begin=121.331	_	Fast=0-3	_	_
74-1	BO005	74	mi	mi	linguistic	_	_	_	Fast=0-2	_	_
74-2	BO005	74	mostrerà	mostrerà	linguistic	_	_	_	Fast=0-8	_	_
74-3	BO005	74	tanto	tanto	linguistic	_	_	_	Fast=0-5	_	_
74-4	BO005	74	se	se	linguistic	_	_	_	Fast=0-2	_	_
74-5	BO005	74	trovo	trovo	linguistic	_	_	_	Fast=0-5	_	_
74-6	BO005	74	(.)	[PAUSE]	shortpause	_	_	_	Fast=0-3	_	_
74-7	BO005	74	esempi	esempi	linguistic	_	_	_	Fast=0-6	_	_
74-8	BO005	74	[va	va	linguistic	_	_	_	Fast=0-2	_	0-2(24)
74-9	BO005	74	be]ne	bene	linguistic	_	_	_	Fast=0-4	_	0-2(24)
74-10	BO005	74	lo	lo	linguistic	_	_	_	Fast=0-2	_	_
74-11	BO005	74	mostro	mostro	linguistic	_	_	_	Fast=0-6	_	_
74-12	BO005	74	ma	ma	linguistic	_	_	_	Fast=0-2	_	_
74-13	BO005	74	penso	penso	linguistic	_	_	_	Fast=0-5	_	_
74-14	BO005	74	che	che	linguistic	_	_	_	Fast=0-3	_	_
74-15	BO005	74	in	in	linguistic	_	_	_	Fast=0-2	_	_
74-16	BO005	74	quello::<	quello	linguistic	_	End=125.42	5x2	Fast=0-6	_	_
75-0	BO117	75	[mh].	mh	linguistic	Intonation=Falling	Begin=123.38|End=123.591	_	_	_	0-2(24)
76-0	BO005	76	>ci	ci	linguistic	_	Begin=125.565	_	Fast=0-2	_	_
76-1	BO005	76	farò	farò	linguistic	_	_	_	Fast=0-4	_	_
76-2	BO005	76	cinque	cinque	linguistic	_	_	_	Fast=0-6	_	_
76-3	BO005	76	per	per	linguistic	_	_	_	Fast=0-3	_	_
76-4	BO005	76	quello	quello	linguistic	_	_	_	Fast=0-6	_	_
76-5	BO005	76	ho	ho	linguistic	_	_	_	Fast=0-2	_	_
76-6	BO005	76	preso	preso	linguistic	_	_	_	Fast=0-5	_	_
76-7	BO005	76	come	come	linguistic	_	_	_	Fast=0-4	_	_
76-8	BO005	76	(tre)	tre	linguistic	_	_	_	Fast=0-3	0-3(0)	_
76-9	BO005	76	esempi<.	esempi	linguistic	Intonation=Falling	End=127.634	_	Fast=0-6	_	_
77-0	BO117	77	va	va	linguistic	_	Begin=127.63	_	_	_	_
77-1	BO117	77	bene.	bene	linguistic	Intonation=Falling	_	_	_	_	_
77-2	BO117	77	[va	va	linguistic	_	_	_	_	_	0-2(25)
77-3	BO117	77	bene].	bene	linguistic	Intonation=Falling	End=128.37	_	_	_	0-4(25)
78-0	BO005	78	[posso	posso	linguistic	_	Begin=127.91	_	_	_	0-5(26)
78-1	BO005	78	fare	fare	linguistic	_	_	_	_	_	0-4(26)
78-2	BO005	78	(tre)]	tre	linguistic	_	_	_	_	0-3(0)	0-3(26)
78-3	BO005	78	piccolo	piccolo	linguistic	_	_	_	_	_	_
78-4	BO005	78	esempi	esempi	linguistic	_	_	_	_	_	_
78-5	BO005	78	e,	e	linguistic	Intonation=WeaklyRising	End=129.21	_	_	_	_
79-0	BO117	79	va	va	linguistic	_	Begin=129.615	_	_	_	_
79-1	BO117	79	bene.	bene	linguistic	Intonation=Falling	End=129.924	_	_	_	_
80-0	BO005	80	ma	ma	linguistic	_	Begin=130.108	_	_	_	_
80-1	BO005	80	poi,	poi	linguistic	Intonation=WeaklyRising	End=130.627	_	_	_	_
81-0	BO005	81	ci	ci	linguistic	_	Begin=130.717	_	_	_	_
81-1	BO005	81	ho	ho	linguistic	_	_	_	_	_	_
81-2	BO005	81	provato	provato	linguistic	_	_	_	_	_	_
81-3	BO005	81	già	già	linguistic	_	_	_	_	_	_
81-4	BO005	81	con	con	linguistic	_	_	_	_	_	_
81-5	BO005	81	lo	lo	linguistic	_	_	_	_	_	_
81-6	BO005	81	sketch	sketch	linguistic	_	_	_	_	_	_
81-7	BO005	81	engine	engine	linguistic	_	_	_	_	_	_
81-8	BO005	81	e:	e	linguistic	_	End=132.758	0x1	_	_	_
82-0	BO005	82	sempre	sempre	linguistic	_	Begin=133.096	_	_	_	_
82-1	BO005	82	dice	dice	linguistic	_	_	_	_	_	_
82-2	BO005	82	questo.	questo	linguistic	Intonation=Falling	End=134.276	_	_	_	_
83-0	BO005	83	>cioè	cioè	linguistic	_	Begin=135.135	_	Fast=0-4	_	_
83-1	BO005	83	non	non	linguistic	_	_	_	Fast=0-3	_	_
83-2	BO005	83	so	so	linguistic	_	_	_	Fast=0-2	_	_
83-3	BO005	83	se	se	linguistic	_	_	_	Fast=0-2	_	_
83-4	BO005	83	le	le	linguistic	_	_	_	Fast=0-2	_	_
83-5	BO005	83	sto~	sto~	linguistic	Interrupted=Yes	_	_	Fast=0-4	_	_
83-6	BO005	83	sicuramente	sicuramente	linguistic	_	_	_	Fast=0-11	_	_
83-7	BO005	83	lo	lo	linguistic	_	_	_	Fast=0-2	_	_
83-8	BO005	83	sto	sto	linguistic	_	_	_	Fast=0-3	_	_
83-9	BO005	83	facendo:<	facendo	linguistic	_	End=137.521	6x1	Fast=0-7	_	_
84-0	BO005	84	male?	male	linguistic	Intonation=Rising	Begin=137.983|End=138.227	_	_	_	_
85-0	BO117	85	perché	perché	linguistic	_	Begin=138.543	_	_	_	_
85-1	BO117	85	ha	ha	linguistic	_	_	_	_	_	_
85-2	BO117	85	messo	messo	linguistic	_	_	_	_	_	_
85-3	BO117	85	lemma.	lemma	linguistic	Intonation=Falling	End=139.771	_	_	_	_
86-0	BO117	86	è	è	linguistic	_	Begin=140.495	_	_	_	_
86-1	BO117	86	un	un	linguistic	_	_	_	_	_	_
86-2	BO117	86	word.	word	linguistic	Intonation=Falling	End=141.068	_	_	_	_
87-0	BO005	87	[a:]:h	ah	linguistic	_	Begin=141.711|End=142.841	0x2	_	_	0-1(27)
88-0	BO117	88	[non	non	linguistic	_	Begin=141.711	_	_	_	0-3(27)
88-1	BO117	88	lemma].	lemma	linguistic	Intonation=Falling	End=142.434	_	_	_	0-5(27)
89-0	BO117	89	p[erché	perché	linguistic	_	Begin=142.963	_	_	_	1-6(28)
89-1	BO117	89	i]l	il	linguistic	_	_	_	_	_	0-1(28)
89-2	BO117	89	lemma	lemma	linguistic	_	_	_	_	_	_
89-3	BO117	89	è	è	linguistic	_	_	_	_	_	_
89-4	BO117	89	poder.	poder	linguistic	Intonation=Falling	End=144.393	_	_	_	_
90-0	BO005	90	[°quindi°],	quindi	linguistic	Intonation=WeaklyRising|Volume=Low	Begin=143.03|End=143.37	_	_	_	0-6(28)
91-0	BO005	91	okay.	okay	linguistic	Intonation=Falling	Begin=145.14|End=145.568	_	_	_	_
92-0	BO005	92	ma	ma	linguistic	_	Begin=145.94	_	_	_	_
92-1	BO005	92	ci	ci	linguistic	_	_	_	_	_	_
92-2	BO005	92	ho	ho	linguistic	_	_	_	_	_	_
92-3	BO005	92	provato	provato	linguistic	_	_	_	_	_	_
92-4	BO005	92	anche,	anche	linguistic	Intonation=WeaklyRising	_	_	_	_	_
92-5	BO005	92	okay.	okay	linguistic	Intonation=Falling	End=147.296	_	_	_	_
93-0	BO005	93	ma	ma	linguistic	_	Begin=147.77	_	_	_	_
93-1	BO005	93	quindi	quindi	linguistic	_	_	_	_	_	_
93-2	BO005	93	non	non	linguistic	_	_	_	_	_	_
93-3	BO005	93	mi	mi	linguistic	_	_	_	_	_	_
93-4	BO005	93	serve	serve	linguistic	_	_	_	_	_	_
93-5	BO005	93	perché	perché	linguistic	_	_	_	_	_	_
93-6	BO005	93	no~	no~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_
93-7	BO005	93	non	non	linguistic	_	_	_	_	_	_
93-8	BO005	93	ho	ho	linguistic	_	_	_	_	_	_
93-9	BO005	93	bisogno	bisogno	linguistic	_	_	_	_	_	_
93-10	BO005	93	di	di	linguistic	_	_	_	_	_	_
93-11	BO005	93	poder	poder	linguistic	_	_	_	_	_	_
93-12	BO005	93	ma	ma	linguistic	_	_	_	_	_	_
93-13	BO005	93	di	di	linguistic	_	_	_	_	_	_
93-14	BO005	93	pueres	pueres	linguistic	_	_	_	_	_	_
93-15	BO005	93	o	o	linguistic	_	_	_	_	_	_
93-16	BO005	93	podrias.	podrias	linguistic	Intonation=Falling	End=151.5	_	_	_	_
94-0	BO117	94	se	se	linguistic	_	Begin=151.828	_	_	_	_
94-1	BO117	94	lei	lei	linguistic	_	_	_	_	_	_
94-2	BO117	94	eh	eh	linguistic	_	_	_	_	_	_
94-3	BO117	94	[mi	mi	linguistic	_	_	_	_	_	0-2(29)
94-4	BO117	94	se]mbra	sembra	linguistic	_	_	_	_	_	0-2(29)
94-5	BO117	94	di	di	linguistic	_	_	_	_	_	_
94-6	BO117	94	aver	aver	linguistic	_	_	_	_	_	_
94-7	BO117	94	capito	capito	linguistic	_	_	_	_	_	_
94-8	BO117	94	che	che	linguistic	_	_	_	_	_	_
94-9	BO117	94	lei	lei	linguistic	_	_	_	_	_	_
94-10	BO117	94	no,	no	linguistic	Intonation=WeaklyRising	_	_	_	_	_
94-11	BO117	94	sceglie	sceglie	linguistic	_	_	_	_	_	_
94-12	BO117	94	le	le	linguistic	_	_	_	_	_	_
94-13	BO117	94	forme	forme	linguistic	_	_	_	_	_	_
94-14	BO117	94	già	già	linguistic	_	_	_	_	_	_
94-15	BO117	94	flesse.	flesse	linguistic	Intonation=Falling	End=155.268	_	_	_	_
95-0	BO005	95	[°così,°]	così	linguistic	Intonation=WeaklyRising|Volume=Low	Begin=152.518|End=152.785	_	_	_	0-4(29)
96-0	BO005	96	sì.	sì	linguistic	Intonation=Falling	Begin=155.465|End=155.653	_	_	_	_
97-0	BO117	97	e	e	linguistic	_	Begin=156.035	_	_	_	_
97-1	BO117	97	[allora	allora	linguistic	_	_	_	_	_	0-6(30)
97-2	BO117	97	non	non	linguistic	_	_	_	_	_	0-3(30)
97-3	BO117	97	deve	deve	linguistic	_	_	_	_	_	0-4(30)
97-4	BO117	97	fare	fare	linguistic	_	_	_	_	_	0-4(30)
97-5	BO117	97	ricerca]	ricerca	linguistic	_	_	_	_	_	0-7(30)
97-6	BO117	97	per	per	linguistic	_	_	_	_	_	_
97-7	BO117	97	lemma.	lemma	linguistic	Intonation=Falling	End=157.873	_	_	_	_
98-0	BO005	98	[°quindi	quindi	linguistic	Volume=Low	Begin=156.16	_	_	_	0-6(30)
98-1	BO005	98	non	non	linguistic	Volume=Low	_	_	_	_	0-3(30)
98-2	BO005	98	è	è	linguistic	Volume=Low	_	_	_	_	0-1(30)
98-3	BO005	98	lemma,°]	lemma	linguistic	Intonation=WeaklyRising|Volume=Low	End=157.231	_	_	_	0-5(30)
99-0	BO005	99	quindi:	quindi	linguistic	_	Begin=158.065	5x1	_	_	_
99-1	BO005	99	dove:	dove	linguistic	_	_	3x1	_	_	_
99-2	BO005	99	devo	devo	linguistic	_	_	_	_	_	_
99-3	BO005	99	fare	fare	linguistic	_	_	_	_	_	_
99-4	BO005	99	click,	click	linguistic	Intonation=WeaklyRising	End=159.788	_	_	_	_
100-0	BO117	100	search.	search	linguistic	Intonation=Falling	Begin=162.015|End=162.3	_	_	_	_
101-0	BO117	101	torna	torna	linguistic	_	Begin=163.295	_	_	_	_
101-1	BO117	101	qua.	qua	linguistic	Intonation=Falling	End=163.971	_	_	_	_
102-0	BO117	102	oppure,	oppure	linguistic	Intonation=WeaklyRising	Begin=166.611	_	_	_	_
102-1	BO117	102	sì.	sì	linguistic	Intonation=Falling	End=167.434	_	_	_	_
103-0	BO117	103	e::h	eh	linguistic	_	Begin=169.88|End=170.405	0x2	_	_	_
104-0	BO005	104	°query	query	linguistic	Volume=Low	Begin=171.315	_	_	_	_
104-1	BO005	104	types,°	types	linguistic	Intonation=WeaklyRising|Volume=Low	End=171.705	_	_	_	_
105-0	BO117	105	query	query	linguistic	_	Begin=171.705	_	_	_	_
105-1	BO117	105	types,	types	linguistic	Intonation=WeaklyRising	End=172.34	_	_	_	_
106-0	BO117	106	°simple.°	simple	linguistic	Intonation=Falling|Volume=Low	Begin=173.035|End=173.296	_	_	_	_
107-0	BO005	107	°okay.	okay	linguistic	Intonation=Falling|Volume=Low	Begin=173.626	_	_	_	_
107-1	BO005	107	simple.°	simple	linguistic	Intonation=Falling|Volume=Low	End=174.703	_	_	_	_
108-0	BO005	108	e::	e	linguistic	_	Begin=174.775|End=175.248	0x2	_	_	_
109-0	BO117	109	o	o	linguistic	_	Begin=175.451	_	_	_	_
109-1	BO117	109	word	word	linguistic	_	_	_	_	_	_
109-2	BO117	109	anche	anche	linguistic	_	_	_	_	_	_
109-3	BO117	109	se	se	linguistic	_	_	_	_	_	_
109-4	BO117	109	vuole.	vuole	linguistic	Intonation=Falling	End=176.891	_	_	_	_
110-0	BO005	110	e:h	eh	linguistic	_	Begin=178.101|End=178.423	0x1	_	_	_
111-0	BO005	111	ci	ci	linguistic	_	Begin=179.53	_	_	_	_
111-1	BO005	111	provo	provo	linguistic	_	_	_	_	_	_
111-2	BO005	111	un	un	linguistic	_	_	_	_	_	_
111-3	BO005	111	attimino,	attimino	linguistic	Intonation=WeaklyRising	End=180.612	_	_	_	_
112-0	BO117	112	sì.	sì	linguistic	Intonation=Falling	Begin=180.612	_	_	_	_
112-1	BO117	112	sì.	sì	linguistic	Intonation=Falling	End=181.055	_	_	_	_
113-0	BO005	113	qui,	qui	linguistic	Intonation=WeaklyRising	Begin=187.696|End=187.876	_	_	_	_
114-0	BO005	114	make	make	linguistic	_	Begin=188.09	_	_	_	_
114-1	BO005	114	concordance,	concordance	linguistic	Intonation=WeaklyRising	End=188.708	_	_	_	_
115-0	BO117	115	sì.	sì	linguistic	Intonation=Falling	Begin=188.726|End=188.865	_	_	_	_
116-0	BO005	116	okay.	okay	linguistic	Intonation=Falling	Begin=190.0|End=190.436	_	_	_	_
117-0	BO005	117	e::h	eh	linguistic	_	Begin=190.805|End=191.575	0x2	_	_	_
118-0	BO005	118	e	e	linguistic	_	Begin=193.321	_	_	_	_
118-1	BO005	118	quindi::	quindi	linguistic	_	End=194.273	5x2	_	_	_
119-0	BO005	119	devo	devo	linguistic	_	Begin=194.816	_	_	_	_
119-1	BO005	119	fare,	fare	linguistic	Intonation=WeaklyRising	_	_	_	_	_
119-2	BO005	119	un	un	linguistic	_	_	_	_	_	_
119-3	BO005	119	po'	po'	linguistic	_	_	_	_	_	_
119-4	BO005	119	tutto	tutto	linguistic	_	_	_	_	_	_
119-5	BO005	119	questo,	questo	linguistic	Intonation=WeaklyRising	_	_	_	_	_
119-6	BO005	119	[okay.	okay	linguistic	Intonation=Falling	_	_	_	_	0-4(31)
119-7	BO005	119	perfetto].	perfetto	linguistic	Intonation=Falling	End=197.482	_	_	_	0-8(31)
120-0	BO117	120	[ha	ha	linguistic	_	Begin=196.825	_	_	_	0-2(?)
120-1	BO117	120	vist]o?	visto	linguistic	Intonation=Rising	_	_	_	_	0-4(?)
120-2	BO117	120	((ride))	((ride))	nonverbalbehavior	_	End=198.503	_	_	_	_
121-0	BO005	121	sì::	sì	linguistic	_	Begin=197.521	1x2	_	_	_
121-1	BO005	121	grazie.	grazie	linguistic	Intonation=Falling	End=198.503	_	_	_	_
122-0	BO005	122	e	e	linguistic	_	Begin=199.13	_	_	_	_
122-1	BO005	122	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
122-2	BO005	122	questo	questo	linguistic	_	_	_	_	_	_
122-3	BO005	122	lo	lo	linguistic	_	_	_	_	_	_
122-4	BO005	122	devo	devo	linguistic	_	_	_	_	_	_
122-5	BO005	122	fare	fare	linguistic	_	_	_	_	_	_
122-6	BO005	122	un	un	linguistic	_	_	_	_	_	_
122-7	BO005	122	po'	po'	linguistic	_	_	_	_	_	_
122-8	BO005	122	co:n	con	linguistic	_	_	1x1	_	_	_
122-9	BO005	122	tutto	tutto	linguistic	_	_	_	_	_	_
122-10	BO005	122	quello	quello	linguistic	_	_	_	_	_	_
122-11	BO005	122	che	che	linguistic	_	_	_	_	_	_
122-12	BO005	122	sto	sto	linguistic	_	_	_	_	_	_
122-13	BO005	122	cercando,	cercando	linguistic	Intonation=WeaklyRising	End=202.291	_	_	_	_
123-0	BO005	123	in	in	linguistic	_	Begin=202.945	_	_	_	_
123-1	BO005	123	american	american	linguistic	_	_	_	_	_	_
123-2	BO005	123	spanish	spanish	linguistic	_	_	_	_	_	_
123-3	BO005	123	e	e	linguistic	_	_	_	_	_	_
123-4	BO005	123	poi	poi	linguistic	_	_	_	_	_	_
123-5	BO005	123	in	in	linguistic	_	_	_	_	_	_
123-6	BO005	123	european	european	linguistic	_	_	_	_	_	_
123-7	BO005	123	spani[sh].	spanish	linguistic	Intonation=Falling	End=205.48	_	_	_	5-7(33)
124-0	BO117	124	[e]satto.	esatto	linguistic	Intonation=Falling	Begin=205.455|End=205.785	_	_	_	0-1(?)
125-0	BO005	125	okay.	okay	linguistic	Intonation=Falling	Begin=205.75|End=206.118	_	_	_	_
126-0	BO005	126	°e	e	linguistic	Volume=Low	Begin=206.613	_	_	_	_
126-1	BO005	126	[faccio	faccio	linguistic	Volume=Low	_	_	_	_	0-6(35)
126-2	BO005	126	un'	un'	linguistic	SpaceAfter=No|Volume=Low	_	_	_	_	0-3(35)
126-3	BO005	126	analisi	analisi	linguistic	Volume=Low	_	_	_	_	0-7(35)
126-4	BO005	126	quantitativa],°	quantitativa	linguistic	Intonation=WeaklyRising|Volume=Low	End=208.378	_	_	_	0-12(35)
127-0	BO117	127	[dovrebbe	dovrebbe	linguistic	_	Begin=206.785	_	_	_	0-8(35)
127-1	BO117	127	anche	anche	linguistic	_	_	_	_	_	0-5(35)
127-2	BO117	127	poter	poter	linguistic	_	_	_	_	_	0-5(35)
127-3	BO117	127	comparar]e	comparare	linguistic	_	_	_	_	_	0-8(35)
127-4	BO117	127	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
127-5	BO117	127	i	i	linguistic	_	_	_	_	_	_
127-6	BO117	127	d[ue	due	linguistic	_	_	_	_	_	1-3(36)
127-7	BO117	127	corpora	corpora	linguistic	_	_	_	_	_	0-7(36)
127-8	BO117	127	no],	no	linguistic	Intonation=WeaklyRising	End=209.99	_	_	_	0-2(36)
128-0	BO005	128	[sì	sì	linguistic	_	Begin=209.005	_	_	_	0-2(36)
128-1	BO005	128	i:]	i	linguistic	ProsodicLink=Yes	_	0x1	_	_	0-1(36)
128-2	BO005	128	mh	mh	linguistic	_	_	_	_	_	_
128-3	BO005	128	sì	sì	linguistic	_	_	_	_	_	_
128-4	BO005	128	lei	lei	linguistic	_	_	_	_	_	_
128-5	BO005	128	aveva	aveva	linguistic	_	_	_	_	_	_
128-6	BO005	128	mo~	mo~	linguistic	Interrupted=Yes	_	_	_	_	_
128-7	BO005	128	ci	ci	linguistic	_	_	_	_	_	_
128-8	BO005	128	aveva	aveva	linguistic	_	_	_	_	_	_
128-9	BO005	128	mostrato	mostrato	linguistic	_	_	_	_	_	_
128-10	BO005	128	come	come	linguistic	_	_	_	_	_	_
128-11	BO005	128	io	io	linguistic	_	_	_	_	_	_
128-12	BO005	128	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
128-13	BO005	128	ho	ho	linguistic	_	_	_	_	_	_
128-14	BO005	128	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
128-15	BO005	128	ho	ho	linguistic	_	_	_	_	_	_
128-16	BO005	128	visto	visto	linguistic	_	_	_	_	_	_
128-17	BO005	128	come	come	linguistic	_	_	_	_	_	_
128-18	BO005	128	nella:	nella	linguistic	_	_	4x1	_	_	_
128-19	BO005	128	(guide),	guide	linguistic	Intonation=WeaklyRising	End=214.75	_	_	0-5(0)	_
129-0	BO117	129	esatto.	esatto	linguistic	Intonation=Falling	Begin=214.95|End=215.59	_	_	_	_
130-0	BO005	130	lo	lo	linguistic	_	Begin=215.641	_	_	_	_
130-1	BO005	130	posso	posso	linguistic	_	_	_	_	_	_
130-2	BO005	130	fare,	fare	linguistic	Intonation=WeaklyRising	End=216.55	_	_	_	_
131-0	BO005	131	ma::	ma	linguistic	_	Begin=216.991|End=217.52	1x2	_	_	_
132-0	BO005	132	e	e	linguistic	_	Begin=217.885	_	_	_	_
132-1	BO005	132	questo	questo	linguistic	_	_	_	_	_	_
132-2	BO005	132	perché	perché	linguistic	_	_	_	_	_	_
132-3	BO005	132	non	non	linguistic	_	_	_	_	_	_
132-4	BO005	132	sa:pevo	sapevo	linguistic	_	_	1x1	_	_	_
132-5	BO005	132	veramente	veramente	linguistic	_	_	_	_	_	_
132-6	BO005	132	cosa	cosa	linguistic	_	_	_	_	_	_
132-7	BO005	132	mettere	mettere	linguistic	_	_	_	_	_	_
132-8	BO005	132	nella	nella	linguistic	_	_	_	_	_	_
132-9	BO005	132	mia	mia	linguistic	_	_	_	_	_	_
132-10	BO005	132	ricerca	ricerca	linguistic	_	_	_	_	_	_
132-11	BO005	132	cio[è],	cioè	linguistic	Intonation=WeaklyRising	End=221.89	_	_	_	3-4(37)
133-0	BO117	133	[ce]rt[o].	certo	linguistic	Intonation=Falling	Begin=221.743|End=222.13	_	_	_	0-2(37),4-5(38)
134-0	BO005	134	[fa]re	fare	linguistic	_	Begin=222.015	_	_	_	0-2(38)
134-1	BO005	134	come	come	linguistic	_	_	_	_	_	_
134-2	BO005	134	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
134-3	BO005	134	analisi	analisi	linguistic	_	_	_	_	_	_
134-4	BO005	134	quantitativo	quantitativo	linguistic	_	_	_	_	_	_
134-5	BO005	134	tipo	tipo	linguistic	_	_	_	_	_	_
134-6	BO005	134	in	in	linguistic	_	_	_	_	_	_
134-7	BO005	134	che	che	linguistic	_	_	_	_	_	_
134-8	BO005	134	casi	casi	linguistic	_	_	_	_	_	_
134-9	BO005	134	si	si	linguistic	_	_	_	_	_	_
134-10	BO005	134	utilizza,	utilizza	linguistic	Intonation=WeaklyRising	End=224.705	_	_	_	_
135-0	BO117	135	mah	mah	linguistic	_	Begin=224.77	_	_	_	_
135-1	BO117	135	allora	allora	linguistic	_	_	_	_	_	_
135-2	BO117	135	lei	lei	linguistic	_	_	_	_	_	_
135-3	BO117	135	può	può	linguistic	_	_	_	_	_	_
135-4	BO117	135	partire	partire	linguistic	_	_	_	_	_	_
135-5	BO117	135	da	da	linguistic	_	_	_	_	_	_
135-6	BO117	135	una	una	linguistic	_	_	_	_	_	_
135-7	BO117	135	analisi	analisi	linguistic	_	_	_	_	_	_
135-8	BO117	135	quantitativa	quantitativa	linguistic	_	_	_	_	_	_
135-9	BO117	135	ma	ma	linguistic	_	_	_	_	_	_
135-10	BO117	135	sicuramente	sicuramente	linguistic	_	_	_	_	_	_
135-11	BO117	135	quella	quella	linguistic	_	_	_	_	_	_
135-12	BO117	135	qualitativa	qualitativa	linguistic	_	_	_	_	_	_
135-13	BO117	135	è	è	linguistic	_	_	_	_	_	_
135-14	BO117	135	più	più	linguistic	_	_	_	_	_	_
135-15	BO117	135	interessante.	interessante	linguistic	Intonation=Falling	End=230.22	_	_	_	_
136-0	BO005	136	okay.	okay	linguistic	Intonation=Falling	Begin=230.22|End=230.639	_	_	_	_
137-0	BO117	137	no,	no	linguistic	Intonation=WeaklyRising	Begin=230.639|End=230.841	_	_	_	_
138-0	BO117	138	e:h	eh	linguistic	_	Begin=231.626	0x1	_	_	_
138-1	BO117	138	vedere	vedere	linguistic	_	_	_	_	_	_
138-2	BO117	138	appunto	appunto	linguistic	_	_	_	_	_	_
138-3	BO117	138	se	se	linguistic	_	_	_	_	_	_
138-4	BO117	138	ci	ci	linguistic	_	_	_	_	_	_
138-5	BO117	138	sono	sono	linguistic	_	_	_	_	_	_
138-6	BO117	138	situazioni	situazioni	linguistic	_	_	_	_	_	_
138-7	BO117	138	simili,	simili	linguistic	Intonation=WeaklyRising	End=235.106	_	_	_	_
139-0	BO117	139	in	in	linguistic	_	Begin=235.58	_	_	_	_
139-1	BO117	139	cui	cui	linguistic	_	_	_	_	_	_
139-2	BO117	139	vediamo	vediamo	linguistic	_	_	_	_	_	_
139-3	BO117	139	fenomeni	fenomeni	linguistic	_	_	_	_	_	_
139-4	BO117	139	diversi.	diversi	linguistic	Intonation=Falling	End=237.09	_	_	_	_
140-0	BO005	140	okay.	okay	linguistic	Intonation=Falling	Begin=237.305|End=237.573	_	_	_	_
141-0	BO117	141	è	è	linguistic	_	Begin=237.828	_	_	_	_
141-1	BO117	141	questa	questa	linguistic	_	_	_	_	_	_
141-2	BO117	141	la	la	linguistic	_	_	_	_	_	_
141-3	BO117	141	cosa	cosa	linguistic	_	_	_	_	_	_
141-4	BO117	141	interessa[nte].	interessante	linguistic	Intonation=Falling	End=239.285	_	_	_	9-12(39)
142-0	BO005	142	[o]kay.	okay	linguistic	Intonation=Falling	Begin=239.096|End=239.48	_	_	_	0-1(39)
